prod_link,tags,seller_address,meta_description,meta_keyword
tops/mast--harbour/mast--harbour-women-peach-coloured-printed-tie-up-pure-cotton-top/13321132/buy,"['clothing', 'women-clothing', 'tops', 'mast-and-harbour-tops']","Awfis, 7th floor, HM Vibha Tower, 25 Laskar Hosur Road, Adugodi, Bengalore 560029Bengaluru , Karnataka - 560029",Buy Mast & Harbour Women Peach Coloured Printed Tie Up Pure Cotton Top - Tops for Women from Mast & Harbour at Rs. 374. Style ID: 13321132,"Mast & Harbour Women Peach Coloured Printed Tie Up Pure Cotton Top,  Mast & Harbour, Tops, Topwear, Apparel, Apparel for Women, Buy Mast & Harbour Women Peach Coloured Printed Tie Up Pure Cotton Top Online in India, Buy Tops at best price"
handbags/allen-solly/allen-solly-pink-solid-sling-bag/15950138/buy,"['accessories', 'women-accessories', 'handbags', 'allen-solly-handbags']","5A/19,Ground Floor ( Front Portion),Ansari Raod,DaryaganjDelhi , Delhi - 110002",Buy Allen Solly Pink Solid Sling Bag - Handbags for Women from Allen Solly at Rs. 1819. Style ID: 15950138,"Allen Solly Pink Solid Sling Bag,  Allen Solly, Handbags, Bags, Accessories, Accessories for Women, Buy Allen Solly Pink Solid Sling Bag Online in India, Buy Handbags at best price"
bra/mylo-essentials/mylo-essentials-purple-lightly-padded-maternity-bra-me1836/17645454/buy,"['clothing', 'women-clothing', 'bra', 'mylo-essentials-bra']","5th Floor, Plot No 115, Sector 44Gurugram , Haryana - 122003",Buy MYLO ESSENTIALS Purple Lightly Padded Maternity Bra ME_1836 - Bra for Women from MYLO ESSENTIALS at Rs. 449. Style ID: 17645454,"MYLO ESSENTIALS Purple Lightly Padded Maternity Bra ME_1836,  MYLO ESSENTIALS, Bra, Innerwear, Apparel, Apparel for Women, Buy MYLO ESSENTIALS Purple Lightly Padded Maternity Bra ME_1836 Online in India, Buy Bra at best price"
rucksacks/impulse/impulse-unisex-orange--black-thames-85-litres-rucksack/5634487/buy,"['accessories', 'unisex-accessories', 'rucksacks', 'impulse-rucksacks']","G-6, BasementUdyog Nagar Industrial Area, Peeragrahi, New DelhiDelhi , Delhi - 110087",Buy Impulse Unisex Orange & Black Thames 85 Litres Rucksack - Rucksacks for Unisex from Impulse at Rs. 1529. Style ID: 5634487,"Impulse Unisex Orange & Black Thames 85 Litres Rucksack,  Impulse, Rucksacks, Bags, Accessories, Accessories for Unisex, Buy Impulse Unisex Orange & Black Thames 85 Litres Rucksack Online in India, Buy Rucksacks at best price"
jeans/herenow/herenow-women-blue-slim-fit-light-fade-stretchable-jeans/17517186/buy,"['clothing', 'women-clothing', 'jeans', 'here-and-now-jeans']","11th Floor, Flat No. 1106, 1107, 26, Kailash, Kasturba Gandhi Marg, New Delhi, New Delhi, Delhi, 110001Delhi , Delhi - 110001",Buy HERE&NOW Women Blue Slim Fit Light Fade Stretchable Jeans - Jeans for Women from HERE&NOW at Rs. 539. Style ID: 17517186,"HERE&NOW Women Blue Slim Fit Light Fade Stretchable Jeans,  HERE&NOW, Jeans, Bottomwear, Apparel, Apparel for Women, Buy HERE&NOW Women Blue Slim Fit Light Fade Stretchable Jeans Online in India, Buy Jeans at best price"
tshirts/chkokko/chkokko-men-red-solid-polo-collar-training-or-gym-t-shirt/15681356/buy,"['clothing', 'men-clothing', 'tshirts', 'chkokko-tshirts']","FLOOR FIRST, B XXIII ,228/1, SUFFIAN CHOWK, INDUSTRIAL AREA-A, LUDHIANA, Ludhiana, Punjab, 141011Ludhiana , PUNJAB - 141011",Buy Chkokko Men Red Solid Polo Collar Training Or Gym T Shirt - Tshirts for Men from Chkokko at Rs. 389. Style ID: 15681356,"Chkokko Men Red Solid Polo Collar Training Or Gym T Shirt,  Chkokko, Tshirts, Topwear, Apparel, Apparel for Men, Buy Chkokko Men Red Solid Polo Collar Training Or Gym T Shirt Online in India, Buy Tshirts at best price"
tshirts/urbanic/urbanic-women-black-typography-printed-applique-t-shirt/18531700/buy,"['clothing', 'women-clothing', 'tshirts', 'urbanic-tshirts']","90-B, 91SPRINGBOARD, Delhi - Jaipur Expy, Sector 18Gurgaon, HaryanaGurugram , HARYANA - 122008",Buy URBANIC Women Black Typography Printed Applique T Shirt - Tshirts for Women from URBANIC at Rs. 534. Style ID: 18531700,"URBANIC Women Black Typography Printed Applique T Shirt,  URBANIC, Tshirts, Topwear, Apparel, Apparel for Women, Buy URBANIC Women Black Typography Printed Applique T Shirt Online in India, Buy Tshirts at best price"
mangalsutra/yellow-chimes/-yellow-chimes-silver-plated-white-ad-studded--black-beaded-mangalsutra/18587604/buy,"['accessories', 'women-accessories', 'mangalsutra', 'yellow-chimes-mangalsutra']","G203, SRK Gardens,Kudlu Main Road, BengaluruBengaluru , Karnataka - 560068",Buy Yellow Chimes Silver Plated White AD Studded & Black Beaded Mangalsutra - Mangalsutra for Women from Yellow Chimes at Rs. 383. Style ID: 18587604,"Yellow Chimes Silver Plated White AD Studded & Black Beaded Mangalsutra,  Yellow Chimes, Mangalsutra, Jewellery, Accessories, Accessories for Women, Buy Yellow Chimes Silver Plated White AD Studded & Black Beaded Mangalsutra Online in India, Buy Mangalsutra at best price"
tops/athena/athena-trendy-mauve-power-shoulders-peplum-top/13719140/buy,"['clothing', 'women-clothing', 'tops', 'athena-tops']","595, Pace City 2, Sector 37,Gurugram,Haryana,India,122001GurugramGurugram , Haryana - 122001",Buy Athena Trendy Mauve Power Shoulders Peplum Top - Tops for Women from Athena at Rs. 794. Style ID: 13719140,"Athena Trendy Mauve Power Shoulders Peplum Top,  Athena, Tops, Topwear, Apparel, Apparel for Women, Buy Athena Trendy Mauve Power Shoulders Peplum Top Online in India, Buy Tops at best price"
hair-colour/kama-ayurveda/kama-ayurveda-sustainable-organic-hair-color-kit/10611236/buy,"['personal-care', 'unisex-personal-care', 'hair-colour', 'kama-ayurveda-hair-colour']","11th Floor, Flat No. 1106, 1107, 26, Kailash, Kasturba Gandhi Marg, New Delhi, New Delhi, Delhi, 110001Delhi , Delhi - 110001",Buy KAMA AYURVEDA Sustainable Organic Hair Color Kit - Hair Colour for Unisex from KAMA AYURVEDA at Rs. 1525. Style ID: 10611236,"KAMA AYURVEDA Sustainable Organic Hair Color Kit,  KAMA AYURVEDA, Hair Colour, Hair, Personal Care, Personal Care for Unisex, Buy KAMA AYURVEDA Sustainable Organic Hair Color Kit Online in India, Buy Hair Colour at best price"
handbags/van-heusen/van-heusen-tan-brown-textured-satchel/17642904/buy,"['accessories', 'women-accessories', 'handbags', 'van-heusen-handbags']","5A/19,Ground Floor ( Front Portion),Ansari Raod,DaryaganjDelhi , Delhi - 110002",Buy Van Heusen Tan Brown Textured Satchel - Handbags for Women from Van Heusen at Rs. 2099. Style ID: 17642904,"Van Heusen Tan Brown Textured Satchel,  Van Heusen, Handbags, Bags, Accessories, Accessories for Women, Buy Van Heusen Tan Brown Textured Satchel Online in India, Buy Handbags at best price"
kurtas/varanga/varanga-women-turquoise-blue-printed-thread-work-georgette-kurta/17508544/buy,"['clothing', 'women-clothing', 'kurtas', 'varanga-kurtas']","SHOP NO 7036, ASHIRWAD TEXTILE MARKETKADODARA ROAD, MAGOB, Surat, Gujarat, 394327Surat , Gujarat - 394327",Buy Varanga Women Turquoise Blue Printed Thread Work Georgette Kurta - Kurtas for Women from Varanga at Rs. 971. Style ID: 17508544,"Varanga Women Turquoise Blue Printed Thread Work Georgette Kurta,  Varanga, Kurtas, Topwear, Apparel, Apparel for Women, Buy Varanga Women Turquoise Blue Printed Thread Work Georgette Kurta Online in India, Buy Kurtas at best price"
wallets/forever-21/forever-21-women-black-pu-zip-around-wallet/18597790/buy,"['accessories', 'women-accessories', 'wallets', 'forever-21-wallets']","Ground Floor, No 65/64, old No 65, 6th Block, Ward No 21, 2nd Main Road, Bangalore,Bengaluru (Bangalore) Urban, KarnatakaBengaluru , Karnataka - 560044",Buy FOREVER 21 Women Black PU Zip Around Wallet - Wallets for Women from FOREVER 21 at Rs. 899. Style ID: 18597790,"FOREVER 21 Women Black PU Zip Around Wallet,  FOREVER 21, Wallets, Wallets, Accessories, Accessories for Women, Buy FOREVER 21 Women Black PU Zip Around Wallet Online in India, Buy Wallets at best price"
shirts/united-colors-of-benetton/united-colors-of-benetton-men-white-floral-printed-cotton-casual-shirt/18227462/buy,"['clothing', 'men-clothing', 'shirts', 'united-colors-of-benetton-shirts']","Village Babra Bakipur, Pataudi Road,Near Adani Logistic Park, ICD PatliGurugram , Haryana - 122503",Buy United Colors Of Benetton Men White Floral Printed Cotton Casual Shirt - Shirts for Men from United Colors Of Benetton at Rs. 1959. Style ID: 18227462,"United Colors Of Benetton Men White Floral Printed Cotton Casual Shirt,  United Colors Of Benetton, Shirts, Topwear, Apparel, Apparel for Men, Buy United Colors Of Benetton Men White Floral Printed Cotton Casual Shirt Online in India, Buy Shirts at best price"
caps/dressberry/dressberry-women-green-self-design-beanie/12424126/buy,"['accessories', 'women-accessories', 'caps', 'dressberry-caps']","5th Floor, Office No 504, Punj Essen House, 17-18, Nehru PlaceDelhi , Delhi - 110019",Buy DressBerry Women Green Self Design Beanie - Caps for Women from DressBerry at Rs. 324. Style ID: 12424126,"DressBerry Women Green Self Design Beanie,  DressBerry, Caps, Headwear, Accessories, Accessories for Women, Buy DressBerry Women Green Self Design Beanie Online in India, Buy Caps at best price"
kurta-sets/indo-era/indo-era-women-yellow-ethnic-motifs-printed-kurta-with-palazzos--with-dupatta/17281702/buy,"['clothing', 'women-clothing', 'kurta-sets', 'indo-era-kurta-sets']","4TH FLOOR, Block No B-4021/4022/4023/4026/4038/4039/4040ASHIRWAD TEXTILE MARKET, OPP. LANDMARK TEXTILE MARKET, MAGOB,Surat , Gujarat - 395010",Buy Indo Era Women Yellow Ethnic Motifs Printed Kurta With Palazzos & With Dupatta - Kurta Sets for Women from Indo Era at Rs. 1103. Style ID: 17281702,"Indo Era Women Yellow Ethnic Motifs Printed Kurta With Palazzos & With Dupatta,  Indo Era, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy Indo Era Women Yellow Ethnic Motifs Printed Kurta With Palazzos & With Dupatta Online in India, Buy Kurta Sets at best price"
track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-teal-blue-colourblock-rapid-dry-antimicrobial-running-joggers/13106482/buy,"['clothing', 'women-clothing', 'track-pants', 'hrx-by-hrithik-roshan-track-pants']","11th Floor, Flat No. 1106, 1107, 26, Kailash, Kasturba Gandhi Marg, New Delhi, New Delhi, Delhi, 110001Delhi , Delhi - 110001",Buy HRX By Hrithik Roshan Women Teal Blue Colourblock Rapid Dry Antimicrobial Running Joggers - Track Pants for Women from HRX By Hrithik Roshan at Rs. 1259. Style ID: 13106482,"HRX By Hrithik Roshan Women Teal Blue Colourblock Rapid Dry Antimicrobial Running Joggers,  HRX By Hrithik Roshan, Track Pants, Bottomwear, Apparel, Apparel for Women, Buy HRX By Hrithik Roshan Women Teal Blue Colourblock Rapid Dry Antimicrobial Running Joggers Online in India, Buy Track Pants at best price"
kurta-sets/juniper/juniper-women-onion-pink-ethnic-motifs-embroidered-thread-work-rayon-kurta-with-trousers/16649530/buy,"['clothing', 'women-clothing', 'kurta-sets', 'juniper-kurta-sets']","G-93 EPIP RIICO INDUSTRIAL AREASITAPURAJaipur , Rajasthan - 302022",Buy Juniper Women Onion Pink Ethnic Motifs Embroidered Thread Work Rayon Kurta With Trousers - Kurta Sets for Women from Juniper at Rs. 849. Style ID: 16649530,"Juniper Women Onion Pink Ethnic Motifs Embroidered Thread Work Rayon Kurta With Trousers,  Juniper, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy Juniper Women Onion Pink Ethnic Motifs Embroidered Thread Work Rayon Kurta With Trousers Online in India, Buy Kurta Sets at best price"
