prod_link,tags,seller_address,meta_description,meta_keyword
casual-shoes/jazzy-juniors/jazzy-juniors-boys-black-woven-design-slip-on-sneakers/16024248/buy,"['footwear', 'boys-footwear', 'casual-shoes', 'jazzy-juniors-casual-shoes']","B-A15 Aga Khan Baug Yari Road Versova Andheri (West)Mumbai , Maharashtra - 400061",Buy Jazzy Juniors Boys Black Woven Design Slip On Sneakers - Casual Shoes for Boys from Jazzy Juniors at Rs. 699. Style ID: 16024248,"Jazzy Juniors Boys Black Woven Design Slip On Sneakers,  Jazzy Juniors, Casual Shoes, Shoes, Footwear, Footwear for Boys, Buy Jazzy Juniors Boys Black Woven Design Slip On Sneakers Online in India, Buy Casual Shoes at best price"
tshirts/wrogn/wrogn-men-black--blue-solid-pure-cotton-t-shirt/17026230/buy,"['clothing', 'men-clothing', 'tshirts', 'wrogn-tshirts']","10, Cabin No 17, PVR Plaza Building, H Block, Connaught CircusDelhi , Delhi - 110001",Buy WROGN Men Black & Blue Solid Pure Cotton T Shirt - Tshirts for Men from WROGN at Rs. 769. Style ID: 17026230,"WROGN Men Black & Blue Solid Pure Cotton T Shirt,  WROGN, Tshirts, Topwear, Apparel, Apparel for Men, Buy WROGN Men Black & Blue Solid Pure Cotton T Shirt Online in India, Buy Tshirts at best price"
shirts/people/people-women-off-white-printed-casual-shirt/18028226/buy,"['clothing', 'women-clothing', 'shirts', 'people-shirts']","Business Ground Floor,No 65/64, old No 65, 6th Block, Ward No 21, 2nd Main RoadBengaluru (Bangalore) UrbanBengaluru , Karnataka - 560044",Buy People Women Off White Printed Casual Shirt - Shirts for Women from People at Rs. 999. Style ID: 18028226,"People Women Off White Printed Casual Shirt,  People, Shirts, Topwear, Apparel, Apparel for Women, Buy People Women Off White Printed Casual Shirt Online in India, Buy Shirts at best price"
shirts/greenfibre/greenfibre-men-white-slim-fit-horizontal-stripes-striped-casual-shirt/18427318/buy,"['clothing', 'men-clothing', 'shirts', 'greenfibre-shirts']","25-28, Pariseema Complex,Nr. Lal Bunglow Cross Road, C.G. RoadAhmedabad , Gujarat - 380006",Buy Greenfibre Men White Slim Fit Horizontal Stripes Striped Casual Shirt - Shirts for Men from Greenfibre at Rs. 1849. Style ID: 18427318,"Greenfibre Men White Slim Fit Horizontal Stripes Striped Casual Shirt,  Greenfibre, Shirts, Topwear, Apparel, Apparel for Men, Buy Greenfibre Men White Slim Fit Horizontal Stripes Striped Casual Shirt Online in India, Buy Shirts at best price"
kurtas/fabindia/fabindia-men-maroon-striped-thread-work-kurta/17690418/buy,"['clothing', 'men-clothing', 'kurtas', 'fabindia-kurtas']","FABINDIA LIMITED (Formerly known as Fabindia Overseas Pvt Ltd), Plot No. 10,Local Shopping Complex, Sector B, Pocket- 7, Vasant KunjDelhi , DELHI - 110070",Buy Fabindia Men Maroon Striped Thread Work Kurta - Kurtas for Men from Fabindia at Rs. 4899. Style ID: 17690418,"Fabindia Men Maroon Striped Thread Work Kurta,  Fabindia, Kurtas, Topwear, Apparel, Apparel for Men, Buy Fabindia Men Maroon Striped Thread Work Kurta Online in India, Buy Kurtas at best price"
sunglasses/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-unisex-square-sunglasses-mfb-pn-cy-51545/9038373/buy,"['accessories', 'unisex-accessories', 'sunglasses', 'hrx-by-hrithik-roshan-sunglasses']","11th Floor, Flat No. 1106, 1107, 26, Kailash, Kasturba Gandhi Marg, New Delhi, New Delhi, Delhi, 110001Delhi , Delhi - 110001",Buy HRX By Hrithik Roshan Unisex Square Sunglasses MFB PN CY 51545 - Sunglasses for Unisex from HRX By Hrithik Roshan at Rs. 1539. Style ID: 9038373,"HRX By Hrithik Roshan Unisex Square Sunglasses MFB PN CY 51545,  HRX By Hrithik Roshan, Sunglasses, Eyewear, Accessories, Accessories for Unisex, Buy HRX By Hrithik Roshan Unisex Square Sunglasses MFB PN CY 51545 Online in India, Buy Sunglasses at best price"
shapewear/brachy/brachy-women-beige-solid-tummy-tucker-shapewear/16896826/buy,"['clothing', 'women-clothing', 'shapewear', 'brachy-shapewear']","J 4/39A, Khirki Extension Near Krishna MandirJ 4/39A, Khirki Extension Near Krishna MandirDelhi , Delhi - 110017",Buy BRACHY Women Beige Solid Tummy Tucker Shapewear - Shapewear for Women from BRACHY at Rs. 694. Style ID: 16896826,"BRACHY Women Beige Solid Tummy Tucker Shapewear,  BRACHY, Shapewear, Innerwear, Apparel, Apparel for Women, Buy BRACHY Women Beige Solid Tummy Tucker Shapewear Online in India, Buy Shapewear at best price"
shirts/jack--jones/jack--jones-men-red-tartan-checked-casual-shirt/17015680/buy,"['clothing', 'men-clothing', 'shirts', 'jack-and-jones-shirts']","Lalit Residency, 4th Floor,, Sahar, Andheri, Maharashtra, India, 400059, Sahar, Andheri, Maharashtra, India, 400059Sahar, AndheriMumbai , Maharashtra - 400059",Buy Jack & Jones Men Red Tartan Checked Casual Shirt - Shirts for Men from Jack & Jones at Rs. 1959. Style ID: 17015680,"Jack & Jones Men Red Tartan Checked Casual Shirt,  Jack & Jones, Shirts, Topwear, Apparel, Apparel for Men, Buy Jack & Jones Men Red Tartan Checked Casual Shirt Online in India, Buy Shirts at best price"
shorts/tom-burg/tom-burg-men-set-of-2-high-rise-pure-cotton-regular-shorts/14382890/buy,"['clothing', 'men-clothing', 'shorts', 'tom-burg-shorts']","68/1 HARI PADA DUTTA LANE KOLKATAKolkata , West bengal - 700033",Buy TOM BURG Men Set Of 2 High Rise Pure Cotton Regular Shorts - Shorts for Men from TOM BURG at Rs. 623. Style ID: 14382890,"TOM BURG Men Set Of 2 High Rise Pure Cotton Regular Shorts,  TOM BURG, Shorts, Bottomwear, Apparel, Apparel for Men, Buy TOM BURG Men Set Of 2 High Rise Pure Cotton Regular Shorts Online in India, Buy Shorts at best price"
flats/mochi/mochi-women-pink-open-toe-flats/14336734/buy,"['footwear', 'women-footwear', 'flats', 'mochi-flats']","Metro Brands Limited,Building no.B-3 Gala No.3,Bhagwan Sheth Estate,purna Village,Taluka Bhiwandi, Dist-ThaneBhiwandi , Maharashtra - 421302",Buy Mochi Women Pink Open Toe Flats - Flats for Women from Mochi at Rs. 1990. Style ID: 14336734,"Mochi Women Pink Open Toe Flats,  Mochi, Flats, Shoes, Footwear, Footwear for Women, Buy Mochi Women Pink Open Toe Flats Online in India, Buy Flats at best price"
dresses/uf/uf-women-stylish-black-solid-all-in-the-details-dress/17592048/buy,"['clothing', 'women-clothing', 'dresses', 'u-and-f-dresses']","A-41 Sector 7 NoidaNoida , Uttar pradesh - 201301",Buy U&F Women Stylish Black Solid All In The Details Dress - Dresses for Women from U&F at Rs. 811. Style ID: 17592048,"U&F Women Stylish Black Solid All In The Details Dress,  U&F, Dresses, Dress, Apparel, Apparel for Women, Buy U&F Women Stylish Black Solid All In The Details Dress Online in India, Buy Dresses at best price"
trousers/jaipur-kurti/jaipur-kurti-women-green-regular-fit-solid-regular-trousers/11053982/buy,"['clothing', 'women-clothing', 'trousers', 'jaipur-kurti-trousers']","G-13, KARTARPURA INDUSTRIAL AREA,NEAR 22 GODAM,JAIPUR ,RAJASTHAN-302006Jaipur , Rajasthan - 302006",Buy Jaipur Kurti Women Green Regular Fit Solid Regular Trousers - Trousers for Women from Jaipur Kurti at Rs. 612. Style ID: 11053982,"Jaipur Kurti Women Green Regular Fit Solid Regular Trousers,  Jaipur Kurti, Trousers, Bottomwear, Apparel, Apparel for Women, Buy Jaipur Kurti Women Green Regular Fit Solid Regular Trousers Online in India, Buy Trousers at best price"
jeans/flying-machine/flying-machine-men-black-michael-slim-tapered-fit-light-fade-mid-rise-stretchable-jeans/15808680/buy,"['clothing', 'men-clothing', 'jeans', 'flying-machine-jeans']","10TH FLOOR, DU PARC TRINITY, NO 17, M.G ROAD, Bengaluru (Bangalore) Rural,Bengaluru , Karnataka - 560001",Buy Flying Machine Men Black Michael Slim Tapered Fit Light Fade Mid Rise Stretchable Jeans - Jeans for Men from Flying Machine at Rs. 1624. Style ID: 15808680,"Flying Machine Men Black Michael Slim Tapered Fit Light Fade Mid Rise Stretchable Jeans,  Flying Machine, Jeans, Bottomwear, Apparel, Apparel for Men, Buy Flying Machine Men Black Michael Slim Tapered Fit Light Fade Mid Rise Stretchable Jeans Online in India, Buy Jeans at best price"
kurtas/varanga/varanga-women-pink--white-yoke-design-thread-work-kurta/14462388/buy,"['clothing', 'women-clothing', 'kurtas', 'varanga-kurtas']","SHOP NO 7036, ASHIRWAD TEXTILE MARKETKADODARA ROAD, MAGOB, Surat, Gujarat, 394327Surat , Gujarat - 394327",Buy Varanga Women Pink & White Yoke Design Thread Work Kurta - Kurtas for Women from Varanga at Rs. 539. Style ID: 14462388,"Varanga Women Pink & White Yoke Design Thread Work Kurta,  Varanga, Kurtas, Topwear, Apparel, Apparel for Women, Buy Varanga Women Pink & White Yoke Design Thread Work Kurta Online in India, Buy Kurtas at best price"
thermal-tops/dollar-ultra/dollar-ultra-men-off-white-solid-thermal-t-shirt/11003308/buy,"['clothing', 'men-clothing', 'thermal-tops', 'dollar-ultra-thermal-tops']","DOLLAR INDUSTRIES LIMITED8/624, AVINASHI GOUNDER PALAYAM, ANGERIPALAYAM ROAD , TIRUPUR,TAMILNADU, TIRUPURTirupur , Tamilnadu - 641603",Buy Dollar Ultra Men Off White Solid Thermal T Shirt - Thermal Tops for Men from Dollar Ultra at Rs. 471. Style ID: 11003308,"Dollar Ultra Men Off White Solid Thermal T Shirt,  Dollar Ultra, Thermal Tops, Innerwear, Apparel, Apparel for Men, Buy Dollar Ultra Men Off White Solid Thermal T Shirt Online in India, Buy Thermal Tops at best price"
trousers/forever-21/forever-21-women-grey-loose-fit-joggers-trousers/18597700/buy,"['clothing', 'women-clothing', 'trousers', 'forever-21-trousers']",,Buy FOREVER 21 Women Grey Loose Fit Joggers Trousers - Trousers for Women from FOREVER 21 at Rs. 1699. Style ID: 18597700,"FOREVER 21 Women Grey Loose Fit Joggers Trousers,  FOREVER 21, Trousers, Bottomwear, Apparel, Apparel for Women, Buy FOREVER 21 Women Grey Loose Fit Joggers Trousers Online in India, Buy Trousers at best price"
shirts/american-eagle-outfitters/american-eagle-outfitters-men-pink-slim-fit-checked-casual-shirt/18315180/buy,"['clothing', 'men-clothing', 'shirts', 'american-eagle-outfitters-shirts']","Ground Floor, No 65/64, old No 65, 6th Block, Ward No 21, 2ndMain Road,Bengaluru , Karnataka - 560044",Buy AMERICAN EAGLE OUTFITTERS Men Pink Slim Fit Checked Casual Shirt - Shirts for Men from AMERICAN EAGLE OUTFITTERS at Rs. 1819. Style ID: 18315180,"AMERICAN EAGLE OUTFITTERS Men Pink Slim Fit Checked Casual Shirt,  AMERICAN EAGLE OUTFITTERS, Shirts, Topwear, Apparel, Apparel for Men, Buy AMERICAN EAGLE OUTFITTERS Men Pink Slim Fit Checked Casual Shirt Online in India, Buy Shirts at best price"
sunglasses/lee-cooper/lee-cooper-men-gold-lens--gold-toned-oversized-sunglasses-lc9179nta-/18009700/buy,"['accessories', 'men-accessories', 'sunglasses', 'lee-cooper-sunglasses']","291, 1st floor,Fatehpuri chowk, Chandni Chowk, DelhiDelhi , Delhi - 110006",Buy Lee Cooper Men Gold Lens & Gold Toned Oversized Sunglasses LC9179NTA - Sunglasses for Men from Lee Cooper at Rs. 2879. Style ID: 18009700,"Lee Cooper Men Gold Lens & Gold Toned Oversized Sunglasses LC9179NTA,  Lee Cooper, Sunglasses, Eyewear, Accessories, Accessories for Men, Buy Lee Cooper Men Gold Lens & Gold Toned Oversized Sunglasses LC9179NTA Online in India, Buy Sunglasses at best price"
camisoles/yoonoy/yoonoy-women-pink--white-printed-cotton-camisoles/18190624/buy,"['clothing', 'women-clothing', 'camisoles', 'yoonoy-camisoles']","A-11, HOSIERY COMPLEX PHASE-II EXTENSIONNOIDA, GAUTAM BUDDHA NAGARNoida , UTTAR PRADESH - 201305",Buy YOONOY Women Pink & White Printed Cotton Camisoles - Camisoles for Women from YOONOY at Rs. 413. Style ID: 18190624,"YOONOY Women Pink & White Printed Cotton Camisoles,  YOONOY, Camisoles, Innerwear, Apparel, Apparel for Women, Buy YOONOY Women Pink & White Printed Cotton Camisoles Online in India, Buy Camisoles at best price"
kurta-sets/mohanlal-sons/mohanlal-sons-men-maroon-printed-kurta-with-pyjamas/18282130/buy,"['clothing', 'men-clothing', 'kurta-sets', 'mohanlal-sons-kurta-sets']","140, Anupam Garden,Sainik Farms IGNOU RoadDelhi , Delhi - 110062",Buy MOHANLAL SONS Men Maroon Printed Kurta With Pyjamas - Kurta Sets for Men from MOHANLAL SONS at Rs. 2158. Style ID: 18282130,"MOHANLAL SONS Men Maroon Printed Kurta With Pyjamas,  MOHANLAL SONS, Kurta Sets, Apparel Set, Apparel, Apparel for Men, Buy MOHANLAL SONS Men Maroon Printed Kurta With Pyjamas Online in India, Buy Kurta Sets at best price"
boxers/damensch/damensch-pack-of-3-men-printed-cotton-boxers---dam-prin-lbx-pack-3-dgn-coe-mrg-mix-/18472978/buy,"['clothing', 'men-clothing', 'boxers', 'damensch-boxers']","Third Floor, Municipal No.612/1, PID No.68-229-612/1, Attic Space- Lotus, 80 Feet Road, 4th Block, Koramangala, Bengaluru Urban, Karnataka, 560034Bengaluru , Karnataka - 560034",Buy DAMENSCH Pack Of 3 Men Printed Cotton Boxers   DAM PRIN LBX PACK 3 DGN COE MRG MIX  - Boxers for Men from DAMENSCH at Rs. 1990. Style ID: 18472978,"DAMENSCH Pack Of 3 Men Printed Cotton Boxers   DAM PRIN LBX PACK 3 DGN COE MRG MIX ,  DAMENSCH, Boxers, Innerwear, Apparel, Apparel for Men, Buy DAMENSCH Pack Of 3 Men Printed Cotton Boxers   DAM PRIN LBX PACK 3 DGN COE MRG MIX  Online in India, Buy Boxers at best price"
perfume-and-body-mist/police/police-men-shock-in-scent-eau-de-parfum-with-cardamom-100ml/11744188/buy,"['personal-care', 'men-personal-care', 'perfume-and-body-mist', 'police-perfume-and-body-mist']","S-108, S-109, S-110 Munni Surat Compound Behind Holy Marry School Rehnal Bhiwandi Mumbai Maharashtra, 421302Mumbai , Maharashtra - 421302",Buy Police Men Shock In Scent Eau De Parfum With Cardamom 100ml - Perfume And Body Mist for Men from Police at Rs. 2275. Style ID: 11744188,"Police Men Shock In Scent Eau De Parfum With Cardamom 100ml,  Police, Perfume And Body Mist, Fragrance, Personal Care, Personal Care for Men, Buy Police Men Shock In Scent Eau De Parfum With Cardamom 100ml Online in India, Buy Perfume And Body Mist at best price"
night-suits/zeyo/zeyo-women-navy-blue--white-printed-pure-cotton-night-suit/17120256/buy,"['clothing', 'women-clothing', 'night-suits', 'zeyo-night-suits']","GROUND PLUS FIRST FLOOR, SHOP NO 11,12,13, GANESH INDUSTRIAL ESTATE,WALIV, VASAI EAST, Palghar, Maharashtra,Mumbai , Maharashtra - 401208",Buy Zeyo Women Navy Blue & White Printed Pure Cotton Night Suit - Night Suits for Women from Zeyo at Rs. 1199. Style ID: 17120256,"Zeyo Women Navy Blue & White Printed Pure Cotton Night Suit,  Zeyo, Night Suits, Loungewear And Nightwear, Apparel, Apparel for Women, Buy Zeyo Women Navy Blue & White Printed Pure Cotton Night Suit Online in India, Buy Night Suits at best price"
handbags/anekaant/anekaant-pink--blue-geometric-printed-round-sling-bag/15929778/buy,"['accessories', 'women-accessories', 'handbags', 'anekaant-handbags']","Plot No 225, Phase-5, Sector-53,Kundli Industrial EstateSonipat , Haryana - 131028",Buy Anekaant Pink & Blue Geometric Printed Round Sling Bag - Handbags for Women from Anekaant at Rs. 909. Style ID: 15929778,"Anekaant Pink & Blue Geometric Printed Round Sling Bag,  Anekaant, Handbags, Bags, Accessories, Accessories for Women, Buy Anekaant Pink & Blue Geometric Printed Round Sling Bag Online in India, Buy Handbags at best price"
handbags/chumbak/chumbak-blue--orange-self-design-tote-bag/11124040/buy,"['accessories', 'women-accessories', 'handbags', 'chumbak-handbags']","No.35, Doddanekkundi Industrial Area, Phase 1, K.R.Puram,Hoodi Sub Division, Behind IFB Factory,Bengaluru , Karnataka - 560048",Buy Chumbak Blue & Orange Self Design Tote Bag - Handbags for Women from Chumbak at Rs. 995. Style ID: 11124040,"Chumbak Blue & Orange Self Design Tote Bag,  Chumbak, Handbags, Bags, Accessories, Accessories for Women, Buy Chumbak Blue & Orange Self Design Tote Bag Online in India, Buy Handbags at best price"
