prod_link,tags,seller_address,meta_description,meta_keyword
dresses/max/max-charcoal-a-line-dress/18142760/buy,"['clothing', 'women-clothing', 'dresses', 'max-dresses']","#41/2,42/2,Oblapura Gram panchyat,Anugondanahalli HobliDevangundi Main RoadHoskote TalukBengaluru , Karnataka - 560067",Buy Max Charcoal Printed Sheath Dress - Dresses for Women from Max at Rs. 699. Style ID: 18142760,"Max Charcoal Printed Sheath Dress,  Max, Dresses, Dress, Apparel, Apparel for Women, Buy Max Charcoal Printed Sheath Dress Online in India, Buy Dresses at best price"
sunglasses/carlton-london/carlton-london-men-black-lens--black-aviator-sunglasses-clsw0297/18210824/buy,"['accessories', 'men-accessories', 'sunglasses', 'carlton-london-sunglasses']","Sterling Ornaments Pvt Ltd  D-25, Hosiery ComplexNoida , Uttar pradesh - 201305",Buy Carlton London Men Black Lens & Black Aviator Sunglasses CLSW0297 - Sunglasses for Men from Carlton London at Rs. 1509. Style ID: 18210824,"Carlton London Men Black Lens & Black Aviator Sunglasses CLSW0297,  Carlton London, Sunglasses, Eyewear, Accessories, Accessories for Men, Buy Carlton London Men Black Lens & Black Aviator Sunglasses CLSW0297 Online in India, Buy Sunglasses at best price"
bedsheets/arrabi/arrabi-blue--white-geometric-300-tc-super-king-bedsheet-with-2-pillow-covers/15861368/buy,"['home-furnishing', 'unisex-home-furnishing', 'bedsheets', 'arrabi-bedsheets']","Old No. 2-1/1623/7 New No. 30/438, New Shivpuri, Railway RoadHapur , Uttar pradesh - 245101",Buy Arrabi Blue & White Geometric 300 TC Super King Bedsheet With 2 Pillow Covers - Bedsheets for Unisex from Arrabi at Rs. 998. Style ID: 15861368,"Arrabi Blue & White Geometric 300 TC Super King Bedsheet With 2 Pillow Covers,  Arrabi, Bedsheets, Bedding, Home, Home for Unisex, Buy Arrabi Blue & White Geometric 300 TC Super King Bedsheet With 2 Pillow Covers Online in India, Buy Bedsheets at best price"
jackets/puma/puma-men-orange-puffer-jacket/17869588/buy,"['clothing', 'men-clothing', 'jackets', 'puma-jackets']","Puma sports India Pvt Ltd/ Word Cat India Pvt Ltd. 496, Mahadevapura Main RoadNext to Hewlett Packard Service Gate, Mahadevapura, BangaloreBengaluru , Karnataka - 560048",Buy Puma Men Orange Puffer Jacket - Jackets for Men from Puma at Rs. 3599. Style ID: 17869588,"Puma Men Orange Puffer Jacket,  Puma, Jackets, Topwear, Apparel, Apparel for Men, Buy Puma Men Orange Puffer Jacket Online in India, Buy Jackets at best price"
shirts/highlander/highlander-men-navy-blue-slim-fit-opaque-casual-shirt/16267118/buy,"['clothing', 'men-clothing', 'shirts', 'highlander-shirts']","10, Cabin No 17, PVR Plaza Building, H Block, Connaught CircusDelhi , Delhi - 110001",Buy HIGHLANDER Men Navy Blue Slim Fit Opaque Casual Shirt - Shirts for Men from HIGHLANDER at Rs. 665. Style ID: 16267118,"HIGHLANDER Men Navy Blue Slim Fit Opaque Casual Shirt,  HIGHLANDER, Shirts, Topwear, Apparel, Apparel for Men, Buy HIGHLANDER Men Navy Blue Slim Fit Opaque Casual Shirt Online in India, Buy Shirts at best price"
casual-shoes/zapatoz/zapatoz-women--grey-white-colourblocked-pu-sneakers/14368694/buy,"['footwear', 'women-footwear', 'casual-shoes', 'zapatoz-casual-shoes']","RZ F 3 A Gali no 4 Veer Nagar West Sagar PurNew Delhi , Delhi - 110046",Buy ZAPATOZ Women & Grey White Colourblocked PU Sneakers - Casual Shoes for Women from ZAPATOZ at Rs. 799. Style ID: 14368694,"ZAPATOZ Women & Grey White Colourblocked PU Sneakers,  ZAPATOZ, Casual Shoes, Shoes, Footwear, Footwear for Women, Buy ZAPATOZ Women & Grey White Colourblocked PU Sneakers Online in India, Buy Casual Shoes at best price"
shirts/indian-terrain/indian-terrain-boys-peach-coloured--white-geometric-print-pure-cotton-casual-shirt/17384632/buy,"['clothing', 'boys-clothing', 'shirts', 'indian-terrain-shirts']","WZ199/2,Second Floor3,Madipur Village,Madipur,DelhiDelhi , Delhi - 110063",Buy Indian Terrain Boys Peach Coloured & White Geometric Print Pure Cotton Casual Shirt - Shirts for Boys from Indian Terrain at Rs. 719. Style ID: 17384632,"Indian Terrain Boys Peach Coloured & White Geometric Print Pure Cotton Casual Shirt,  Indian Terrain, Shirts, Topwear, Apparel, Apparel for Boys, Buy Indian Terrain Boys Peach Coloured & White Geometric Print Pure Cotton Casual Shirt Online in India, Buy Shirts at best price"
handbags/hidesign/hidesign-orange-solid-leather-structured-hobo-bag/17774620/buy,"['accessories', 'women-accessories', 'handbags', 'hidesign-handbags']","Awfis, 7th floor, HM Vibha Tower, 25 Laskar Hosur Road, Adugodi, Bengalore 560029Bengaluru , Karnataka - 560029",Buy Hidesign Orange Solid Leather Structured Hobo Bag - Handbags for Women from Hidesign at Rs. 6030. Style ID: 17774620,"Hidesign Orange Solid Leather Structured Hobo Bag,  Hidesign, Handbags, Bags, Accessories, Accessories for Women, Buy Hidesign Orange Solid Leather Structured Hobo Bag Online in India, Buy Handbags at best price"
tops/zalora-occasion/zalora-occasion-women-black-solid-one-shoulder-velvet-peplum-top/17991372/buy,"['clothing', 'women-clothing', 'tops', 'zalora-occasion-tops']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy ZALORA OCCASION Women Black Solid One Shoulder Velvet Peplum Top - Tops for Women from ZALORA OCCASION at Rs. 1999. Style ID: 17991372,"ZALORA OCCASION Women Black Solid One Shoulder Velvet Peplum Top,  ZALORA OCCASION, Tops, Topwear, Apparel, Apparel for Women, Buy ZALORA OCCASION Women Black Solid One Shoulder Velvet Peplum Top Online in India, Buy Tops at best price"
track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-lifestyle-men-porcelain-bio-wash-brand-carrier-track-pants/17209756/buy,"['clothing', 'men-clothing', 'track-pants', 'hrx-by-hrithik-roshan-track-pants']","11th Floor, Flat No. 1106, 1107, 26, Kailash, Kasturba Gandhi Marg, New Delhi, New Delhi, Delhi, 110001Delhi , Delhi - 110001",Buy HRX By Hrithik Roshan Lifestyle Men Porcelain Bio Wash Brand Carrier Track Pants - Track Pants for Men from HRX By Hrithik Roshan at Rs. 1299. Style ID: 17209756,"HRX By Hrithik Roshan Lifestyle Men Porcelain Bio Wash Brand Carrier Track Pants,  HRX By Hrithik Roshan, Track Pants, Bottomwear, Apparel, Apparel for Men, Buy HRX By Hrithik Roshan Lifestyle Men Porcelain Bio Wash Brand Carrier Track Pants Online in India, Buy Track Pants at best price"
shirts/kajaru/kajaru-men-turquoise-blue-slim-fit-casual-shirt/18735524/buy,"['clothing', 'men-clothing', 'shirts', 'kajaru-shirts']","b-150.Dharmishtha Park soc, near savji korat bridge,simadanaka, surat-395006Surat , Gujarat - 395006",Buy KAJARU Men Turquoise Blue Slim Fit Casual Shirt - Shirts for Men from KAJARU at Rs. 599. Style ID: 18735524,"KAJARU Men Turquoise Blue Slim Fit Casual Shirt,  KAJARU, Shirts, Topwear, Apparel, Apparel for Men, Buy KAJARU Men Turquoise Blue Slim Fit Casual Shirt Online in India, Buy Shirts at best price"
shirts/flying-machine/flying-machine-men-solid-peach-slim-fit-casual-shirt/14126152/buy,"['clothing', 'men-clothing', 'shirts', 'flying-machine-shirts']","5A/19,Ground Floor ( Front Portion),Ansari Raod,DaryaganjDelhi , Delhi - 110002",Buy Flying Machine Men Solid Peach Slim Fit Casual Shirt - Shirts for Men from Flying Machine at Rs. 989. Style ID: 14126152,"Flying Machine Men Solid Peach Slim Fit Casual Shirt,  Flying Machine, Shirts, Topwear, Apparel, Apparel for Men, Buy Flying Machine Men Solid Peach Slim Fit Casual Shirt Online in India, Buy Shirts at best price"
flats/mast--harbour/mast--harbour-women-bronze-toned-solid-ballerinas-with-bow/15462506/buy,"['footwear', 'women-footwear', 'flats', 'mast-and-harbour-flats']","Awfis, 7th floor, HM Vibha Tower, 25 Laskar Hosur Road, Adugodi, Bengalore 560029Bengaluru , Karnataka - 560029",Buy Mast & Harbour Women Bronze Toned Solid Ballerinas With Bow - Flats for Women from Mast & Harbour at Rs. 949. Style ID: 15462506,"Mast & Harbour Women Bronze Toned Solid Ballerinas With Bow,  Mast & Harbour, Flats, Shoes, Footwear, Footwear for Women, Buy Mast & Harbour Women Bronze Toned Solid Ballerinas With Bow Online in India, Buy Flats at best price"
casual-shoes/jack--jones/jack--jones-men-black-colourblocked-trekking-shoes/17503558/buy,"['footwear', 'men-footwear', 'casual-shoes', 'jack-and-jones-casual-shoes']","Lalit Residency, 4th Floor,, Sahar, Andheri, Maharashtra, India, 400059, Sahar, Andheri, Maharashtra, India, 400059Sahar, AndheriMumbai , Maharashtra - 400059",Buy Jack & Jones Men Black Colourblocked Trekking Shoes - Casual Shoes for Men from Jack & Jones at Rs. 2449. Style ID: 17503558,"Jack & Jones Men Black Colourblocked Trekking Shoes,  Jack & Jones, Casual Shoes, Shoes, Footwear, Footwear for Men, Buy Jack & Jones Men Black Colourblocked Trekking Shoes Online in India, Buy Casual Shoes at best price"
tshirts/mast--harbour/mast--harbour-men-burgundy-typography-printed-t-shirt/17023880/buy,"['clothing', 'men-clothing', 'tshirts', 'mast-and-harbour-tshirts']","SA-104, SHRIRAM SPANDHANA APARTMENTSCHALLAGHATTA, BANGALORE.Bengaluru , Karnataka - 560037",Buy Mast & Harbour Men Burgundy Typography Printed T Shirt - Tshirts for Men from Mast & Harbour at Rs. 319. Style ID: 17023880,"Mast & Harbour Men Burgundy Typography Printed T Shirt,  Mast & Harbour, Tshirts, Topwear, Apparel, Apparel for Men, Buy Mast & Harbour Men Burgundy Typography Printed T Shirt Online in India, Buy Tshirts at best price"
kurta-sets/biba/biba-women-blue--pink-embellished-kurta-with-skirt--dupatta/12411740/buy,"['clothing', 'women-clothing', 'kurta-sets', 'biba-kurta-sets']","10, Cabin No 17, PVR Plaza Building, H Block, Connaught CircusDelhi , Delhi - 110001",Buy Biba Women Blue & Pink Embellished Kurta With Skirt & Dupatta - Kurta Sets for Women from Biba at Rs. 6467. Style ID: 12411740,"Biba Women Blue & Pink Embellished Kurta With Skirt & Dupatta,  Biba, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy Biba Women Blue & Pink Embellished Kurta With Skirt & Dupatta Online in India, Buy Kurta Sets at best price"
trunk/calvin-klein-underwear/calvin-klein-underwear-men-fluorescent-green-solid-trunk-nb3031zjb/16466296/buy,"['clothing', 'men-clothing', 'trunk', 'calvin-klein-underwear-trunk']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy Calvin Klein Underwear Men Fluorescent Green Solid Trunk NB3031ZJB - Trunk for Men from Calvin Klein Underwear at Rs. 1979. Style ID: 16466296,"Calvin Klein Underwear Men Fluorescent Green Solid Trunk NB3031ZJB,  Calvin Klein Underwear, Trunk, Innerwear, Apparel, Apparel for Men, Buy Calvin Klein Underwear Men Fluorescent Green Solid Trunk NB3031ZJB Online in India, Buy Trunk at best price"
trousers/forclaz-by-decathlon/forclaz-by-decathlon-men-grey-regular-fit-mountain-trekking-modular-trousers/14049472/buy,"['clothing', 'men-clothing', 'trousers', 'forclaz-by-decathlon-trousers']","No 41, No 42/3 part, Soukya Road, Kacherkanahalli, Hosakote Taluk, Bengaluru (Bangalore) Rural, Karnataka, 560067Bengaluru , Karnataka - 560067",Buy FORCLAZ By Decathlon Men Grey Regular Fit Mountain Trekking Modular Trousers - Trousers for Men from FORCLAZ By Decathlon at Rs. 3464. Style ID: 14049472,"FORCLAZ By Decathlon Men Grey Regular Fit Mountain Trekking Modular Trousers,  FORCLAZ By Decathlon, Trousers, Bottomwear, Apparel, Apparel for Men, Buy FORCLAZ By Decathlon Men Grey Regular Fit Mountain Trekking Modular Trousers Online in India, Buy Trousers at best price"
kurtas/w/w-women-navy-blue--beige-ethnic-motifs-print-keyhole-neck-kurta/15385244/buy,"['clothing', 'women-clothing', 'kurtas', 'w-kurtas']","Cabin No. 6, Property 2, Gujarat Vihar, Vikas Marg, New Delhi, Delhi, 110092Delhi , Delhi - 110092",Buy W Women Navy Blue & Beige Ethnic Motifs Print Keyhole Neck Kurta - Kurtas for Women from W at Rs. 1044. Style ID: 15385244,"W Women Navy Blue & Beige Ethnic Motifs Print Keyhole Neck Kurta,  W, Kurtas, Topwear, Apparel, Apparel for Women, Buy W Women Navy Blue & Beige Ethnic Motifs Print Keyhole Neck Kurta Online in India, Buy Kurtas at best price"
tops/azira/azira-red--navy-blue-ethnic-printed-gathered-a-line-top/17416516/buy,"['clothing', 'women-clothing', 'tops', 'azira-tops']","Excel Textile, R-2/231, Raj NagarNear Hint ChowkGhaziabad , Uttar pradesh - 201002",Buy Azira Red & Navy Blue Ethnic Printed Gathered A Line Top - Tops for Women from Azira at Rs. 688. Style ID: 17416516,"Azira Red & Navy Blue Ethnic Printed Gathered A Line Top,  Azira, Tops, Topwear, Apparel, Apparel for Women, Buy Azira Red & Navy Blue Ethnic Printed Gathered A Line Top Online in India, Buy Tops at best price"
palazzos/vastraa-fusion/vastraa-fusion-women-off-white-hem-design-straight-palazzos/10353799/buy,"['clothing', 'women-clothing', 'palazzos', 'vastraa-fusion-palazzos']","PLOT NO. 99/100, FIRST ENCLAVE, SAI ENCLAVE, SECTOR-23, DWARKANew Delhi , Delhi - 110077",Buy Vastraa Fusion Women Off White Hem Design Straight Palazzos - Palazzos for Women from Vastraa Fusion at Rs. 679. Style ID: 10353799,"Vastraa Fusion Women Off White Hem Design Straight Palazzos,  Vastraa Fusion, Palazzos, Bottomwear, Apparel, Apparel for Women, Buy Vastraa Fusion Women Off White Hem Design Straight Palazzos Online in India, Buy Palazzos at best price"
tshirts/camey/camey-men-white-solid-polo-collar-t-shirt/7763860/buy,"['clothing', 'men-clothing', 'tshirts', 'camey-tshirts']","74, Rajasthani Udyog Nagar,GT Karnal Road, Jhangirpuri Metro StationDelhi , Delhi - 110033",Buy Camey Men White Solid Polo Collar T Shirt - Tshirts for Men from Camey at Rs. 558. Style ID: 7763860,"Camey Men White Solid Polo Collar T Shirt,  Camey, Tshirts, Topwear, Apparel, Apparel for Men, Buy Camey Men White Solid Polo Collar T Shirt Online in India, Buy Tshirts at best price"
vases/tayhaa/tayhaa-set-of-3-rustic-finish-ceramic-flower-vases/12436530/buy,"['home-furnishing', 'unisex-home-furnishing', 'vases', 'tayhaa-vases']","G1-260,EPIP Industrial area sitapura Jaipur, Rajasthan, India.Jaipur , Rajasthan - 302022",Buy TAYHAA Set Of 3 Rustic Finish Ceramic Flower Vases - Vases for Unisex from TAYHAA at Rs. 768. Style ID: 12436530,"TAYHAA Set Of 3 Rustic Finish Ceramic Flower Vases,  TAYHAA, Vases, Home Decor, Home, Home for Unisex, Buy TAYHAA Set Of 3 Rustic Finish Ceramic Flower Vases Online in India, Buy Vases at best price"
head-jewellery/rubans/rubans-gold-toned--off-white-beaded-maang-tikka/1875404/buy,"['accessories', 'women-accessories', 'head-jewellery', 'rubans-head-jewellery']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy Rubans Gold Toned & Off White Beaded Maang Tikka - Head Jewellery for Women from Rubans at Rs. 238. Style ID: 1875404,"Rubans Gold Toned & Off White Beaded Maang Tikka,  Rubans, Head Jewellery, Jewellery, Accessories, Accessories for Women, Buy Rubans Gold Toned & Off White Beaded Maang Tikka Online in India, Buy Head Jewellery at best price"
caps/fabseasons/fabseasons-unisex-blue-solid-baseball-cap/2291875/buy,"['accessories', 'unisex-accessories', 'caps', 'fabseasons-caps']","30, Parathasarathy Bridge Road,Old washermenpetChennai , Tamilnadu - 600021",Buy FabSeasons Unisex Blue Solid Baseball Cap - Caps for Unisex from FabSeasons at Rs. 349. Style ID: 2291875,"FabSeasons Unisex Blue Solid Baseball Cap, FabSeasons, Caps, Headwear, Accessories, Accessories for Unisex, Buy FabSeasons Unisex Blue Solid Baseball Cap Online in India, Buy Caps at best price"
jackets/alcis/alcis-women-burgundy-solid-polyester-regular-outdoor-sporty-jacket/15246106/buy,"['clothing', 'women-clothing', 'jackets', 'alcis-jackets']","B-59, HOSIERY COMPLEX,Phase II Extn.Noida , UTTAR PRADESH - 201305",Buy Alcis Women Burgundy Solid Polyester Regular Outdoor Sporty Jacket - Jackets for Women from Alcis at Rs. 699. Style ID: 15246106,"Alcis Women Burgundy Solid Polyester Regular Outdoor Sporty Jacket,  Alcis, Jackets, Topwear, Apparel, Apparel for Women, Buy Alcis Women Burgundy Solid Polyester Regular Outdoor Sporty Jacket Online in India, Buy Jackets at best price"
bra/puma/puma-women-blue-brand-logo-printed-mid-impact-4keep-lightly-padded-training-bra/16756960/buy,"['clothing', 'women-clothing', 'bra', 'puma-bra']","Puma sports India Pvt Ltd/ Word Cat India Pvt Ltd. 496, Mahadevapura Main RoadNext to Hewlett Packard Service Gate, Mahadevapura, BangaloreBengaluru , Karnataka - 560048",Buy Puma Women Blue Brand Logo Printed Mid Impact 4Keep Lightly Padded Training Bra - Bra for Women from Puma at Rs. 999. Style ID: 16756960,"Puma Women Blue Brand Logo Printed Mid Impact 4Keep Lightly Padded Training Bra,  Puma, Bra, Innerwear, Apparel, Apparel for Women, Buy Puma Women Blue Brand Logo Printed Mid Impact 4Keep Lightly Padded Training Bra Online in India, Buy Bra at best price"
kurtas/sangria/sangria-gorgeous-green-cotton-kurta/15172444/buy,"['clothing', 'women-clothing', 'kurtas', 'sangria-kurtas']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy Sangria Gorgeous Green Cotton Kurta - Kurtas for Women from Sangria at Rs. 449. Style ID: 15172444,"Sangria Gorgeous Green Cotton Kurta,  Sangria, Kurtas, Topwear, Apparel, Apparel for Women, Buy Sangria Gorgeous Green Cotton Kurta Online in India, Buy Kurtas at best price"
jeans/pepe-jeans/pepe-jeans-boys-grey-slim-fit-low-distress-heavy-fade-jeans/18305660/buy,"['clothing', 'boys-clothing', 'jeans', 'pepe-jeans-jeans']","Khasra No.20/1/10/2,11,21/16/15 Village FazaipurSohna Road,Gurgaon, Safexpress logistics ParkGurugram , Haryana - 122051",Buy Pepe Jeans Boys Grey Slim Fit Low Distress Heavy Fade Jeans - Jeans for Boys from Pepe Jeans at Rs. 1599. Style ID: 18305660,"Pepe Jeans Boys Grey Slim Fit Low Distress Heavy Fade Jeans,  Pepe Jeans, Jeans, Bottomwear, Apparel, Apparel for Boys, Buy Pepe Jeans Boys Grey Slim Fit Low Distress Heavy Fade Jeans Online in India, Buy Jeans at best price"
