prod_link,tags,seller_address,meta_description,meta_keyword
sarees/unnati-silks/unnati-silks-beige--black-ethnic-motifs-zari-pure-cotton-bagru-saree/16198834/buy,"['clothing', 'women-clothing', 'sarees', 'unnati-silks-sarees']","401, Satya Bhama Complex,Bhagya Nagar Colony, KukatpallyHyderabad , Telangana - 500072",Buy Unnati Silks Beige & Black Ethnic Motifs Zari Pure Cotton Bagru Saree - Sarees for Women from Unnati Silks at Rs. 799. Style ID: 16198834,"Unnati Silks Beige & Black Ethnic Motifs Zari Pure Cotton Bagru Saree,  Unnati Silks, Sarees, Saree, Apparel, Apparel for Women, Buy Unnati Silks Beige & Black Ethnic Motifs Zari Pure Cotton Bagru Saree Online in India, Buy Sarees at best price"
flats/cai/cai-women-multicoloured-embellished-open-toe-flats/15282444/buy,"['footwear', 'women-footwear', 'flats', 'cai-flats']","312 Vasan Udhyog Bhavan, Sun Mill compound Senapati Bapat marg Mumbai , Maharashtra - 400013",Buy CAI Women Multicoloured Embellished Open Toe Flats - Flats for Women from CAI at Rs. 1599. Style ID: 15282444,"CAI Women Multicoloured Embellished Open Toe Flats,  CAI, Flats, Shoes, Footwear, Footwear for Women, Buy CAI Women Multicoloured Embellished Open Toe Flats Online in India, Buy Flats at best price"
hair-accessory/zaveri-pearls/zaveri-pearls-gold-plated-kundan--pearls-embellished-sheeshphool/17102920/buy,"['accessories', 'women-accessories', 'hair-accessory', 'zaveri-pearls-hair-accessory']","12, 1ST FLOOR, ARIHANT BLDG, HARIDAS NAGAR, SHIMPOLI ROADBORIVALI WESTMumbai , Maharashtra - 400092",Buy Zaveri Pearls Gold Plated Kundan & Pearls Embellished Sheeshphool - Hair Accessory for Women from Zaveri Pearls at Rs. 490. Style ID: 17102920,"Zaveri Pearls Gold Plated Kundan & Pearls Embellished Sheeshphool,  Zaveri Pearls, Hair Accessory, Accessories, Accessories, Accessories for Women, Buy Zaveri Pearls Gold Plated Kundan & Pearls Embellished Sheeshphool Online in India, Buy Hair Accessory at best price"
flats/xe-looks/xe-looks-women-beige-ballerinas-with-bows-flats/18638838/buy,"['footwear', 'women-footwear', 'flats', 'xe-looks-flats']","32, East Park Area, B-15, Park View PlazaKarol BaghDelhi , DELHI - 110005",Buy XE LOOKS Women Beige Ballerinas With Bows Flats - Flats for Women from XE LOOKS at Rs. 499. Style ID: 18638838,"XE LOOKS Women Beige Ballerinas With Bows Flats,  XE LOOKS, Flats, Shoes, Footwear, Footwear for Women, Buy XE LOOKS Women Beige Ballerinas With Bows Flats Online in India, Buy Flats at best price"
track-pants/okane/-okane-men-black-solid-track-pants/17981298/buy,"['clothing', 'men-clothing', 'track-pants', 'okane-track-pants']","B-XXIV,4576, INDRA VALUESLUDHIANA, Ludhiana, Punjab, 141007Ludhiana , Punjab - 141007",Buy Okane Men Black Solid Track Pants - Track Pants for Men from Okane at Rs. 812. Style ID: 17981298,"Okane Men Black Solid Track Pants,  Okane, Track Pants, Bottomwear, Apparel, Apparel for Men, Buy Okane Men Black Solid Track Pants Online in India, Buy Track Pants at best price"
sarees/house-of-pataudi/house-of-pataudi-sea-green-solid-resham--sequinned-organza-saree/17091922/buy,"['clothing', 'women-clothing', 'sarees', 'house-of-pataudi-sarees']",,Buy House Of Pataudi Sea Green Solid Resham & Sequinned Organza Saree - Sarees for Women from House Of Pataudi at Rs. 4499. Style ID: 17091922,"House Of Pataudi Sea Green Solid Resham & Sequinned Organza Saree,  House Of Pataudi, Sarees, Saree, Apparel, Apparel for Women, Buy House Of Pataudi Sea Green Solid Resham & Sequinned Organza Saree Online in India, Buy Sarees at best price"
watches/michael-kors/michael-kors-men-grey-analogue-watch/14448306/buy,"['accessories', 'men-accessories', 'watches', 'michael-kors-watches']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy Michael Kors Men Grey Analogue Watch - Watches for Men from Michael Kors at Rs. 21995. Style ID: 14448306,"Michael Kors Men Grey Analogue Watch,  Michael Kors, Watches, Watches, Accessories, Accessories for Men, Buy Michael Kors Men Grey Analogue Watch Online in India, Buy Watches at best price"
skin-care-gift-set/kama-ayurveda/kama-ayurveda-pure-indulgence-box/15647386/buy,"['personal-care', 'unisex-personal-care', 'skin-care-gift-set', 'kama-ayurveda-skin-care-gift-set']","11th Floor, Flat No. 1106, 1107, 26, Kailash, Kasturba Gandhi Marg, New Delhi, New Delhi, Delhi, 110001Delhi , Delhi - 110001",Buy KAMA AYURVEDA Pure Indulgence Box - Skin Care Gift Set for Unisex from KAMA AYURVEDA at Rs. 1610. Style ID: 15647386,"KAMA AYURVEDA Pure Indulgence Box,  KAMA AYURVEDA, Skin Care Gift Set, Skin, Personal Care, Personal Care for Unisex, Buy KAMA AYURVEDA Pure Indulgence Box Online in India, Buy Skin Care Gift Set at best price"
curtains-and-sheers/storyhome/storyhome-white-set-of-4-sheer-long-door-curtains/11867382/buy,"['home-furnishing', 'unisex-home-furnishing', 'curtains-and-sheers', 'story-at-home-curtains-and-sheers']",,Buy Story@home White Set Of 4 Sheer Long Door Curtains - Curtains And Sheers for Unisex from Story@home at Rs. 4998. Style ID: 11867382,"Story@home White Set Of 4 Sheer Long Door Curtains,  Story@home, Curtains And Sheers, Home Furnishing, Home, Home for Unisex, Buy Story@home White Set Of 4 Sheer Long Door Curtains Online in India, Buy Curtains And Sheers at best price"
trousers/louis-philippe/louis-philippe-men-navy-blue-checked-slim-fit-trousers/17567442/buy,"['clothing', 'men-clothing', 'trousers', 'louis-philippe-trousers']","5A/19,Ground Floor ( Front Portion),Ansari Raod,DaryaganjDelhi , Delhi - 110002",Buy Louis Philippe Men Navy Blue Checked Slim Fit Trousers - Trousers for Men from Louis Philippe at Rs. 3599. Style ID: 17567442,"Louis Philippe Men Navy Blue Checked Slim Fit Trousers,  Louis Philippe, Trousers, Bottomwear, Apparel, Apparel for Men, Buy Louis Philippe Men Navy Blue Checked Slim Fit Trousers Online in India, Buy Trousers at best price"
shorts/zastraa/zastraa-women-grey-high-rise-regular-shorts/14957072/buy,"['clothing', 'women-clothing', 'shorts', 'zastraa-shorts']","GALI NO. 9, 2ND FLOOR, B-64, AMBEDKAR COLONY,NEAR SHAKTI PETH MANDIR, CHHATTARPUR, NEW DELHI, South Delhi, Delhi, 110074Delhi , Delhi - 110074",Buy Zastraa Women Grey High Rise Regular Shorts - Shorts for Women from Zastraa at Rs. 689. Style ID: 14957072,"Zastraa Women Grey High Rise Regular Shorts,  Zastraa, Shorts, Bottomwear, Apparel, Apparel for Women, Buy Zastraa Women Grey High Rise Regular Shorts Online in India, Buy Shorts at best price"
dresses/vastrado/vastrado-multicoloured-checked-a-line-mini-dress/18606984/buy,"['clothing', 'women-clothing', 'dresses', 'vastrado-dresses']","CREATIVE GARMENTS PRIVATE LIMITEDGala No. 201 to 205 and 209 to 212, building no. D Krishna Complex, Gundavali Raod Village Gundavali, Bhiwandi, Thane, Maharashtra, 421302Bhiwandi , MAHARASHTRA - 421302",Buy VASTRADO Multicoloured Checked A Line Mini Dress - Dresses for Women from VASTRADO at Rs. 474. Style ID: 18606984,"VASTRADO Multicoloured Checked A Line Mini Dress,  VASTRADO, Dresses, Dress, Apparel, Apparel for Women, Buy VASTRADO Multicoloured Checked A Line Mini Dress Online in India, Buy Dresses at best price"
tshirts/hm/hm-girls-turquoise-blue-printed-t-shirt/18651978/buy,"['clothing', 'girls-clothing', 'tshirts', 'h-and-m-tshirts']","Prakhhyat Infraprojects PVT. LTD., BUILDING 6, K-Square Logistics Park C/O LF LogisticsNear Padgha Toll Naka on MUMBAI-NASIKThane , Maharashtra - 421101",Buy H&M Girls Turquoise Blue Printed T Shirt - Tshirts for Girls from H&M at Rs. 699. Style ID: 18651978,"H&M Girls Turquoise Blue Printed T Shirt,  H&M, Tshirts, Topwear, Apparel, Apparel for Girls, Buy H&M Girls Turquoise Blue Printed T Shirt Online in India, Buy Tshirts at best price"
tracksuits/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-jet-black-colourblock-regular-fit-rapid-dry-lifestyle-tracksuits/13106552/buy,"['clothing', 'men-clothing', 'tracksuits', 'hrx-by-hrithik-roshan-tracksuits']","11th Floor, Flat No. 1106, 1107, 26, Kailash, Kasturba Gandhi Marg, New Delhi, New Delhi, Delhi, 110001Delhi , Delhi - 110001",Buy HRX By Hrithik Roshan Men Jet Black Colourblock Regular Fit Rapid Dry Lifestyle Tracksuits - Tracksuits for Men from HRX By Hrithik Roshan at Rs. 2404. Style ID: 13106552,"HRX By Hrithik Roshan Men Jet Black Colourblock Regular Fit Rapid Dry Lifestyle Tracksuits,  HRX By Hrithik Roshan, Tracksuits, Bottomwear, Apparel, Apparel for Men, Buy HRX By Hrithik Roshan Men Jet Black Colourblock Regular Fit Rapid Dry Lifestyle Tracksuits Online in India, Buy Tracksuits at best price"
tops/instafab-plus/instafab-plus-multicoloured-floral-roll-up-sleeves-regular-top/15308286/buy,"['clothing', 'women-clothing', 'tops', 'instafab-plus-tops']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy Instafab Plus Multicoloured Floral Roll Up Sleeves Regular Top - Tops for Women from Instafab Plus at Rs. 899. Style ID: 15308286,"Instafab Plus Multicoloured Floral Roll Up Sleeves Regular Top,  Instafab Plus, Tops, Topwear, Apparel, Apparel for Women, Buy Instafab Plus Multicoloured Floral Roll Up Sleeves Regular Top Online in India, Buy Tops at best price"
jeans/zola/zola-women-black-slim-fit-high-rise-stretchable-cropped-jeans/14545258/buy,"['clothing', 'women-clothing', 'jeans', 'zola-jeans']","118 HIGH TECH CAVES RD JOGESHWARI EAST Mumbai Suburban Maharashtra 400060 Mumbai , Maharashtra - 400060",Buy ZOLA Women Black Slim Fit High Rise Stretchable Cropped Jeans - Jeans for Women from ZOLA at Rs. 1218. Style ID: 14545258,"ZOLA Women Black Slim Fit High Rise Stretchable Cropped Jeans,  ZOLA, Jeans, Bottomwear, Apparel, Apparel for Women, Buy ZOLA Women Black Slim Fit High Rise Stretchable Cropped Jeans Online in India, Buy Jeans at best price"
briefs/jockey/jockey-navy-blue-cotton-briefs-8035-0105-dpnvy/18258102/buy,"['clothing', 'men-clothing', 'briefs', 'jockey-briefs']",,Buy Jockey Navy Blue Cotton Briefs 8035 0105 DPNVY - Briefs for Men from Jockey at Rs. 195. Style ID: 18258102,"Jockey Navy Blue Cotton Briefs 8035 0105 DPNVY,  Jockey, Briefs, Innerwear, Apparel, Apparel for Men, Buy Jockey Navy Blue Cotton Briefs 8035 0105 DPNVY Online in India, Buy Briefs at best price"
tops/latin-quarters/latin-quarters-blue-shirt-style-top/18447104/buy,"['clothing', 'women-clothing', 'tops', 'latin-quarters-tops']","F-90/2, OKHLA INDUSTRIAL AREA,PHASE-1,Delhi , Delhi - 110020",Buy Latin Quarters Blue Shirt Style Top - Tops for Women from Latin Quarters at Rs. 1119. Style ID: 18447104,"Latin Quarters Blue Shirt Style Top,  Latin Quarters, Tops, Topwear, Apparel, Apparel for Women, Buy Latin Quarters Blue Shirt Style Top Online in India, Buy Tops at best price"
sports-shoes/sparx/sparx-men-green-mesh-running-non-marking-shoes/17396202/buy,"['footwear', 'men-footwear', 'sports-shoes', 'sparx-sports-shoes']","Gali No. 1, Kila No. 31/18/1/2 2-4, Near Parle Factory, Surya Nagar, BAHADURGARH, Jhajjar, Haryana, 124507BahadurGarh , Haryana - 124507",Buy Sparx Men Green Mesh Running Non Marking Shoes - Sports Shoes for Men from Sparx at Rs. 1649. Style ID: 17396202,"Sparx Men Green Mesh Running Non Marking Shoes,  Sparx, Sports Shoes, Shoes, Footwear, Footwear for Men, Buy Sparx Men Green Mesh Running Non Marking Shoes Online in India, Buy Sports Shoes at best price"
bra/zivame/zivame-red-underwired-non-padded-everyday-bra-/18157150/buy,"['clothing', 'women-clothing', 'bra', 'zivame-bra']","MILA STAR RETAIL PRIVATE LIMITED3rd FLOOR, 2726, Sri Lakshminarayana Nivas, 80 Feet Road, Indiranagar, HAL 3rd stage,Bengaluru , Karnataka - 560075",Buy Zivame Red Underwired Non Padded Everyday Bra - Bra for Women from Zivame at Rs. 1036. Style ID: 18157150,"Zivame Red Underwired Non Padded Everyday Bra,  Zivame, Bra, Innerwear, Apparel, Apparel for Women, Buy Zivame Red Underwired Non Padded Everyday Bra Online in India, Buy Bra at best price"
tops/puma/puma-women-black-train-untamed-crop-tank/15690664/buy,"['clothing', 'women-clothing', 'tops', 'puma-tops']","11th Floor, Flat No. 1106, 1107, 26, Kailash, Kasturba Gandhi Marg, New Delhi, New Delhi, Delhi, 110001Delhi , Delhi - 110001",Buy Puma Women Black Train Untamed Crop Tank - Tops for Women from Puma at Rs. 999. Style ID: 15690664,"Puma Women Black Train Untamed Crop Tank,  Puma, Tops, Topwear, Apparel, Apparel for Women, Buy Puma Women Black Train Untamed Crop Tank Online in India, Buy Tops at best price"
jeans/us-polo-assn-denim-co/us-polo-assn-denim-co-men-blue-slim-tapered-fit-heavy-fade-jeans/17283506/buy,"['clothing', 'men-clothing', 'jeans', 'u.s.-polo-assn.-denim-co.-jeans']","10TH FLOOR, DU PARC TRINITY, NO 17, M.G ROAD, Bengaluru (Bangalore) Rural,Bengaluru , Karnataka - 560001",Buy U.S. Polo Assn. Denim Co. Men Blue Slim Tapered Fit Heavy Fade Jeans - Jeans for Men from U.S. Polo Assn. Denim Co. at Rs. 1799. Style ID: 17283506,"U.S. Polo Assn. Denim Co. Men Blue Slim Tapered Fit Heavy Fade Jeans,  U.S. Polo Assn. Denim Co., Jeans, Bottomwear, Apparel, Apparel for Men, Buy U.S. Polo Assn. Denim Co. Men Blue Slim Tapered Fit Heavy Fade Jeans Online in India, Buy Jeans at best price"
tops/street-9/street-9-women-navy-blue-solid-bardot-top/9340235/buy,"['clothing', 'women-clothing', 'tops', 'street-9-tops']","D-142 INDL Area GNEPIP, KasnaNoida , Uttar Pradesh - 201310",Buy STREET 9 Women Navy Blue Solid Bardot Top - Tops for Women from STREET 9 at Rs. 628. Style ID: 9340235,"STREET 9 Women Navy Blue Solid Bardot Top,  STREET 9, Tops, Topwear, Apparel, Apparel for Women, Buy STREET 9 Women Navy Blue Solid Bardot Top Online in India, Buy Tops at best price"
headphones/zebronics/zebronics-zeb-sound-bomb-1-tws-earbuds--green/17490244/buy,"['accessories', 'unisex-accessories', 'headphones', 'zebronics-headphones']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy Zebronics Zeb Sound Bomb 1 TWS Earbuds  Green - Headphones for Unisex from ZEBRONICS at Rs. 1149. Style ID: 17490244,"Zebronics Zeb Sound Bomb 1 TWS Earbuds  Green,  ZEBRONICS, Headphones, Accessories, Accessories, Accessories for Unisex, Buy Zebronics Zeb Sound Bomb 1 TWS Earbuds  Green Online in India, Buy Headphones at best price"
tights/the-pink-moon/the-pink-moon-plus-size-women-black-solid-three-fourth-gym-tights/11312056/buy,"['clothing', 'women-clothing', 'tights', 'the-pink-moon-tights']","Tailwind Fashion Private Limited, No.6, MSREC Road, Mathikere,Bengaluru , KARNATAKA - 560054",Buy The Pink Moon Plus Size Women Black Solid Three Fourth Gym Tights - Tights for Women from The Pink Moon at Rs. 1749. Style ID: 11312056,"The Pink Moon Plus Size Women Black Solid Three Fourth Gym Tights,  The Pink Moon, Tights, Bottomwear, Apparel, Apparel for Women, Buy The Pink Moon Plus Size Women Black Solid Three Fourth Gym Tights Online in India, Buy Tights at best price"
heels/zapatoz/zapatoz-women-pink-pu-wedges/17158046/buy,"['footwear', 'women-footwear', 'heels', 'zapatoz-heels']","RZ F 3 A Gali no 4 Veer Nagar West Sagar PurNew Delhi , Delhi - 110046",Buy ZAPATOZ Women Pink PU Wedges - Heels for Women from ZAPATOZ at Rs. 698. Style ID: 17158046,"ZAPATOZ Women Pink PU Wedges,  ZAPATOZ, Heels, Shoes, Footwear, Footwear for Women, Buy ZAPATOZ Women Pink PU Wedges Online in India, Buy Heels at best price"
nightdress/the-kaftan-company/the-kaftan-company-mustard-linen-edit-solid-nightdress/18366140/buy,"['clothing', 'women-clothing', 'nightdress', 'the-kaftan-company-nightdress']","Sy No 676, Shed No. 1, Devar YamzalShamirpet, HyderabadMedchal , Telangana - 500078",Buy The Kaftan Company Mustard Linen Edit Solid Nightdress - Nightdress for Women from The Kaftan Company at Rs. 2499. Style ID: 18366140,"The Kaftan Company Mustard Linen Edit Solid Nightdress,  The Kaftan Company, Nightdress, Loungewear And Nightwear, Apparel, Apparel for Women, Buy The Kaftan Company Mustard Linen Edit Solid Nightdress Online in India, Buy Nightdress at best price"
skirts/akkriti-by-pantaloons/-akkriti-by-pantaloons-red-printed-skirts/18475116/buy,"['clothing', 'women-clothing', 'skirts', 'akkriti-by-pantaloons-skirts']","Business Ground Floor,No 65/64, old No 65, 6th Block, Ward No 21, 2nd Main RoadBengaluru (Bangalore) UrbanBengaluru , Karnataka - 560044",Buy AKKRITI BY PANTALOONS Red Printed Skirts - Skirts for Women from AKKRITI BY PANTALOONS at Rs. 1499. Style ID: 18475116,"AKKRITI BY PANTALOONS Red Printed Skirts,  AKKRITI BY PANTALOONS, Skirts, Bottomwear, Apparel, Apparel for Women, Buy AKKRITI BY PANTALOONS Red Printed Skirts Online in India, Buy Skirts at best price"
sports-shoes/bacca-bucci/bacca-bucci-men-grey-training-or-gym-shoes/12520806/buy,"['footwear', 'men-footwear', 'sports-shoes', 'bacca-bucci-sports-shoes']","G-152, Gazipur Village, Near Edmc School New Delhi Delhi 110096New Delhi , Delhi - 110096",Buy Bacca Bucci Men Grey Training Or Gym Shoes - Sports Shoes for Men from Bacca Bucci at Rs. 1619. Style ID: 12520806,"Bacca Bucci Men Grey Training Or Gym Shoes,  Bacca Bucci, Sports Shoes, Shoes, Footwear, Footwear for Men, Buy Bacca Bucci Men Grey Training Or Gym Shoes Online in India, Buy Sports Shoes at best price"
deodorant/david-beckham/david-beckham-men-respect-deodarant-150-ml/2329244/buy,"['personal-care', 'men-personal-care', 'deodorant', 'david-beckham-deodorant']","11th Floor, Flat No. 1106, 1107, 26, Kailash, Kasturba Gandhi Marg, New Delhi, New Delhi, Delhi, 110001Delhi , Delhi - 110001",Buy DAVID BECKHAM Men Respect Deodarant 150 Ml - Deodorant for Men from DAVID BECKHAM at Rs. 384. Style ID: 2329244,"DAVID BECKHAM Men Respect Deodarant 150 Ml, DAVID BECKHAM, Deodorant, Fragrance, Personal Care, Personal Care for Men, Buy DAVID BECKHAM Men Respect Deodarant 150 Ml Online in India, Buy Deodorant at best price"
night-suits/marks--spencer/marks--spencer-women-pink-solid-night-suit/14302288/buy,"['clothing', 'women-clothing', 'night-suits', 'marks-and-spencer-night-suits']","Marks & Spencer Reliance India Pvt LtdInfinity Tower C, Ground FloorGurugram , Haryana - 122002",Buy Marks & Spencer Women Pink Solid Night Suit - Night Suits for Women from Marks & Spencer at Rs. 1994. Style ID: 14302288,"Marks & Spencer Women Pink Solid Night Suit,  Marks & Spencer, Night Suits, Loungewear And Nightwear, Apparel, Apparel for Women, Buy Marks & Spencer Women Pink Solid Night Suit Online in India, Buy Night Suits at best price"
shirts/arrow-sport/arrow-sport-men-blue--white-striped-casual-shirt/15034372/buy,"['clothing', 'men-clothing', 'shirts', 'arrow-sport-shirts']","5A/19,Ground Floor ( Front Portion),Ansari Raod,DaryaganjDelhi , Delhi - 110002",Buy Arrow Sport Men Blue & White Striped Casual Shirt - Shirts for Men from Arrow Sport at Rs. 1559. Style ID: 15034372,"Arrow Sport Men Blue & White Striped Casual Shirt,  Arrow Sport, Shirts, Topwear, Apparel, Apparel for Men, Buy Arrow Sport Men Blue & White Striped Casual Shirt Online in India, Buy Shirts at best price"
flats/house-of-pataudi/house-of-pataudi-women-teal-blue-beaded-ethnic-mules/15185976/buy,"['footwear', 'women-footwear', 'flats', 'house-of-pataudi-flats']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy House Of Pataudi Women Teal Blue Beaded Ethnic Mules - Flats for Women from House Of Pataudi at Rs. 1749. Style ID: 15185976,"House Of Pataudi Women Teal Blue Beaded Ethnic Mules,  House Of Pataudi, Flats, Shoes, Footwear, Footwear for Women, Buy House Of Pataudi Women Teal Blue Beaded Ethnic Mules Online in India, Buy Flats at best price"
trousers/mayra/mayra-women-maroon-straight-fit-high-rise-pleated-trousers/17332102/buy,"['clothing', 'women-clothing', 'trousers', 'mayra-trousers']","23/339  2Nd FloorWazirpura, AgraAgra , Uttar Pradesh - 282003",Buy Mayra Women Maroon Straight Fit High Rise Pleated Trousers - Trousers for Women from Mayra at Rs. 711. Style ID: 17332102,"Mayra Women Maroon Straight Fit High Rise Pleated Trousers,  Mayra, Trousers, Bottomwear, Apparel, Apparel for Women, Buy Mayra Women Maroon Straight Fit High Rise Pleated Trousers Online in India, Buy Trousers at best price"
