prod_link,tags,seller_address,meta_description,meta_keyword
dresses/athena/athena-women-stylish-black-floral-volume-play-dress/17142478/buy,"['clothing', 'women-clothing', 'dresses', 'athena-dresses']","595, Pace City 2, Sector 37,Gurugram,Haryana,India,122001GurugramGurugram , Haryana - 122001",Buy Athena Women Stylish Black Floral Volume Play Dress - Dresses for Women from Athena at Rs. 1259. Style ID: 17142478,"Athena Women Stylish Black Floral Volume Play Dress,  Athena, Dresses, Dress, Apparel, Apparel for Women, Buy Athena Women Stylish Black Floral Volume Play Dress Online in India, Buy Dresses at best price"
dresses/montrez/montrez-maroon--dark-sienna-denim-shirt-dress/18587716/buy,"['clothing', 'women-clothing', 'dresses', 'montrez-dresses']","RZ - 3263/36 1st Floor Tughlakabad ExtnDelhi , DELHI - 110019",Buy MONTREZ Maroon & Dark Sienna Denim Shirt Dress - Dresses for Women from MONTREZ at Rs. 899. Style ID: 18587716,"MONTREZ Maroon & Dark Sienna Denim Shirt Dress,  MONTREZ, Dresses, Dress, Apparel, Apparel for Women, Buy MONTREZ Maroon & Dark Sienna Denim Shirt Dress Online in India, Buy Dresses at best price"
tops/tokyo-talkies/tokyo-talkies-women-stylish-black-solid-top/17442648/buy,"['clothing', 'women-clothing', 'tops', 'tokyo-talkies-tops']","5th Floor, Office No 504, Punj Essen House, 17-18, Nehru PlaceDelhi , Delhi - 110019",Buy Tokyo Talkies Women Stylish Black Solid Top - Tops for Women from Tokyo Talkies at Rs. 439. Style ID: 17442648,"Tokyo Talkies Women Stylish Black Solid Top,  Tokyo Talkies, Tops, Topwear, Apparel, Apparel for Women, Buy Tokyo Talkies Women Stylish Black Solid Top Online in India, Buy Tops at best price"
night-suits/zivame/-zivame-women-yellow-night-suits/17988496/buy,"['clothing', 'women-clothing', 'night-suits', 'zivame-night-suits']","MILA STAR RETAIL PRIVATE LIMITED3rd FLOOR, 2726, Sri Lakshminarayana Nivas, 80 Feet Road, Indiranagar, HAL 3rd stage,Bengaluru , Karnataka - 560075",Buy Zivame Women Yellow Night Suits - Night Suits for Women from Zivame at Rs. 971. Style ID: 17988496,"Zivame Women Yellow Night Suits,  Zivame, Night Suits, Loungewear And Nightwear, Apparel, Apparel for Women, Buy Zivame Women Yellow Night Suits Online in India, Buy Night Suits at best price"
sandals/alberto-torresi/alberto-torresi-men-brown-leather-comfort-sandals/18693636/buy,"['footwear', 'men-footwear', 'sandals', 'alberto-torresi-sandals']","Khasra No.386-387-388,Mauja Artoni Agra Mathura RoadAgra , Uttar pradesh - 282007",Buy Alberto Torresi Men Brown Leather Comfort Sandals - Sandals for Men from Alberto Torresi at Rs. 2399. Style ID: 18693636,"Alberto Torresi Men Brown Leather Comfort Sandals,  Alberto Torresi, Sandals, Sandal, Footwear, Footwear for Men, Buy Alberto Torresi Men Brown Leather Comfort Sandals Online in India, Buy Sandals at best price"
skirts/patrorna/-patrorna-women-white-solid-high-waist-mini-skirt/18100756/buy,"['clothing', 'women-clothing', 'skirts', 'patrorna-skirts']","G-317, Sector 63NoidaNoida , Uttar pradesh - 201301",Buy PATRORNA Women White Solid High Waist Mini Skirt - Skirts for Women from PATRORNA at Rs. 749. Style ID: 18100756,"PATRORNA Women White Solid High Waist Mini Skirt,  PATRORNA, Skirts, Bottomwear, Apparel, Apparel for Women, Buy PATRORNA Women White Solid High Waist Mini Skirt Online in India, Buy Skirts at best price"
tshirts/reebok-classic/reebok-classic-women-dusty-pink-wce-tee-3-solid-pure-cotton-t-shirt/17535614/buy,"['clothing', 'women-clothing', 'tshirts', 'reebok-classic-tshirts']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy Reebok Classic Women Dusty Pink WCE TEE 3 Solid Pure Cotton T Shirt - Tshirts for Women from Reebok Classic at Rs. 1519. Style ID: 17535614,"Reebok Classic Women Dusty Pink WCE TEE 3 Solid Pure Cotton T Shirt,  Reebok Classic, Tshirts, Topwear, Apparel, Apparel for Women, Buy Reebok Classic Women Dusty Pink WCE TEE 3 Solid Pure Cotton T Shirt Online in India, Buy Tshirts at best price"
dresses/zalora-work/zalora-work-black-solid-bodycon-dress/17946526/buy,"['clothing', 'women-clothing', 'dresses', 'zalora-work-dresses']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy ZALORA WORK Black Solid Bodycon Dress - Dresses for Women from ZALORA WORK at Rs. 2174. Style ID: 17946526,"ZALORA WORK Black Solid Bodycon Dress,  ZALORA WORK, Dresses, Dress, Apparel, Apparel for Women, Buy ZALORA WORK Black Solid Bodycon Dress Online in India, Buy Dresses at best price"
face-serum-and-gel/prolixr/prolixr-set-of-2-reverse-pigmentation---foaming-cleanser--exfoliating-serum/16648394/buy,"['personal-care', 'unisex-personal-care', 'face-serum-and-gel', 'prolixr-face-serum-and-gel']","837, 11th Main, 4th Block, Koramangala, Bengaluru (Bangalore) Urban,Bengaluru , KARNATAKA - 560034",Buy PROLIXR Set Of 2 Reverse Pigmentation   Foaming Cleanser & Exfoliating Serum - Face Serum And Gel for Unisex from PROLIXR at Rs. 899. Style ID: 16648394,"PROLIXR Set Of 2 Reverse Pigmentation   Foaming Cleanser & Exfoliating Serum,  PROLIXR, Face Serum And Gel, Skin, Personal Care, Personal Care for Unisex, Buy PROLIXR Set Of 2 Reverse Pigmentation   Foaming Cleanser & Exfoliating Serum Online in India, Buy Face Serum And Gel at best price"
jeans/flying-machine/flying-machine-men-black-michael-slim-tapered-fit-stretchable-jeans/17098056/buy,"['clothing', 'men-clothing', 'jeans', 'flying-machine-jeans']","5A/19,Ground Floor ( Front Portion),Ansari Raod,DaryaganjDelhi , Delhi - 110002",Buy Flying Machine Men Black Michael Slim Tapered Fit Stretchable Jeans - Jeans for Men from Flying Machine at Rs. 2144. Style ID: 17098056,"Flying Machine Men Black Michael Slim Tapered Fit Stretchable Jeans,  Flying Machine, Jeans, Bottomwear, Apparel, Apparel for Men, Buy Flying Machine Men Black Michael Slim Tapered Fit Stretchable Jeans Online in India, Buy Jeans at best price"
shirts/wrogn/wrogn-men-blue-slim-fit-checked-casual-shirt/13673266/buy,"['clothing', 'men-clothing', 'shirts', 'wrogn-shirts']","10, Cabin No 17, PVR Plaza Building, H Block, Connaught CircusDelhi , Delhi - 110001",Buy WROGN Men Blue Slim Fit Checked Casual Shirt - Shirts for Men from WROGN at Rs. 1264. Style ID: 13673266,"WROGN Men Blue Slim Fit Checked Casual Shirt,  WROGN, Shirts, Topwear, Apparel, Apparel for Men, Buy WROGN Men Blue Slim Fit Checked Casual Shirt Online in India, Buy Shirts at best price"
jackets/roadster/roadster-women-maroon-solid-tailored-jacket-with-detachable-sleeves/14356190/buy,"['clothing', 'women-clothing', 'jackets', 'roadster-jackets']","406, B2 and C, 4th Floor,Centrum Plaza, Golf Course Road, Sector - 53,Gurugram , Haryana - 122102",Buy Roadster Women Maroon Solid Tailored Jacket With Detachable Sleeves - Jackets for Women from Roadster at Rs. 1749. Style ID: 14356190,"Roadster Women Maroon Solid Tailored Jacket With Detachable Sleeves,  Roadster, Jackets, Topwear, Apparel, Apparel for Women, Buy Roadster Women Maroon Solid Tailored Jacket With Detachable Sleeves Online in India, Buy Jackets at best price"
dresses/forever-21/forever-21-lavender-pure-cotton-shirt-style-mini-dress/18283746/buy,"['clothing', 'women-clothing', 'dresses', 'forever-21-dresses']","Cabin No. 6, Property 2, Gujarat Vihar, Vikas Marg, New Delhi, Delhi, 110092Delhi , Delhi - 110092",Buy FOREVER 21 Lavender Pure Cotton Shirt Style Mini Dress - Dresses for Women from FOREVER 21 at Rs. 1049. Style ID: 18283746,"FOREVER 21 Lavender Pure Cotton Shirt Style Mini Dress,  FOREVER 21, Dresses, Dress, Apparel, Apparel for Women, Buy FOREVER 21 Lavender Pure Cotton Shirt Style Mini Dress Online in India, Buy Dresses at best price"
kurta-sets/biba/biba-girls-blue--golden-embroidered-kurti-with-churidar--dupatta/15132280/buy,"['clothing', 'girls-clothing', 'kurta-sets', 'biba-kurta-sets']","10, Cabin No 17, PVR Plaza Building, H Block, Connaught CircusDelhi , Delhi - 110001",Buy Biba Girls Blue & Golden Embroidered Kurti With Churidar & Dupatta - Kurta Sets for Girls from Biba at Rs. 1949. Style ID: 15132280,"Biba Girls Blue & Golden Embroidered Kurti With Churidar & Dupatta,  Biba, Kurta Sets, Apparel Set, Apparel, Apparel for Girls, Buy Biba Girls Blue & Golden Embroidered Kurti With Churidar & Dupatta Online in India, Buy Kurta Sets at best price"
kurta-sets/street-9/street-9-women-green-printed-kurta-with-trousers/13716126/buy,"['clothing', 'women-clothing', 'kurta-sets', 'street-9-kurta-sets']","D-142 INDL Area GNEPIP, KasnaNoida , Uttar Pradesh - 201310",Buy STREET 9 Women Green Printed Kurta With Trousers - Kurta Sets for Women from STREET 9 at Rs. 961. Style ID: 13716126,"STREET 9 Women Green Printed Kurta With Trousers,  STREET 9, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy STREET 9 Women Green Printed Kurta With Trousers Online in India, Buy Kurta Sets at best price"
tshirts/mast--harbour/mast--harbour-men-mustard-yellow--off-white-abstract-printed-polo-collar-t-shirt/17569568/buy,"['clothing', 'men-clothing', 'tshirts', 'mast-and-harbour-tshirts']","Awfis, 7th floor, HM Vibha Tower, 25 Laskar Hosur Road, Adugodi, Bengalore 560029Bengaluru , Karnataka - 560029",Buy Mast & Harbour Men Mustard Yellow & Off White Abstract Printed Polo Collar T Shirt - Tshirts for Men from Mast & Harbour at Rs. 659. Style ID: 17569568,"Mast & Harbour Men Mustard Yellow & Off White Abstract Printed Polo Collar T Shirt,  Mast & Harbour, Tshirts, Topwear, Apparel, Apparel for Men, Buy Mast & Harbour Men Mustard Yellow & Off White Abstract Printed Polo Collar T Shirt Online in India, Buy Tshirts at best price"
flats/kook-n-keech/kook-n-keech-women-coral-orange-knot-detail-open-toe-flats/14880730/buy,"['footwear', 'women-footwear', 'flats', 'kook-n-keech-flats']","WZ199/2,Second Floor3,Madipur Village,Madipur,DelhiDelhi , Delhi - 110063",Buy Kook N Keech Women Coral Orange Knot Detail Open Toe Flats - Flats for Women from Kook N Keech at Rs. 594. Style ID: 14880730,"Kook N Keech Women Coral Orange Knot Detail Open Toe Flats,  Kook N Keech, Flats, Shoes, Footwear, Footwear for Women, Buy Kook N Keech Women Coral Orange Knot Detail Open Toe Flats Online in India, Buy Flats at best price"
casual-shoes/fausto/fausto-men-grey-slip-on-sneakers/9685889/buy,"['footwear', 'men-footwear', 'casual-shoes', 'fausto-casual-shoes']","Plot No. 255 FIEPatparganj Industrial AreaDelhi , Delhi - 110092",Buy FAUSTO Men Grey Slip On Sneakers - Casual Shoes for Men from FAUSTO at Rs. 874. Style ID: 9685889,"FAUSTO Men Grey Slip On Sneakers,  FAUSTO, Casual Shoes, Shoes, Footwear, Footwear for Men, Buy FAUSTO Men Grey Slip On Sneakers Online in India, Buy Casual Shoes at best price"
tshirts/antony-morato/antony-morato-men-black-applique-slim-fit-t-shirt/18249104/buy,"['clothing', 'men-clothing', 'tshirts', 'antony-morato-tshirts']","Iconic Fashion Retailing Pvt Ltd C/o Holisol Pvt Ltd. 24//23/2/2, 24/2, 24/3, 25/2/1, 34//3/3, 4, 5/1, 26, GKP WAREHOUSE GREEN COLOR, FATEHPUR JAURASI ROAD, VILLAGE-JAURASI, Mewat, Haryana, 122105Bhiwadi , HARYANA - 122105",Buy Antony Morato Men Black Slim Fit T Shirt - Tshirts for Men from Antony Morato at Rs. 3499. Style ID: 18249104,"Antony Morato Men Black Slim Fit T Shirt,  Antony Morato, Tshirts, Topwear, Apparel, Apparel for Men, Buy Antony Morato Men Black Slim Fit T Shirt Online in India, Buy Tshirts at best price"
kurta-sets/varanga/varanga-women-peach-coloured-ethnic-motifs-printed-gotta-patti-cotton-kurta-set/17412660/buy,"['clothing', 'women-clothing', 'kurta-sets', 'varanga-kurta-sets']","SHOP NO 7036, ASHIRWAD TEXTILE MARKETKADODARA ROAD, MAGOB, Surat, Gujarat, 394327Surat , Gujarat - 394327",Buy Varanga Women Peach Coloured Ethnic Motifs Printed Gotta Patti Cotton Kurta Set - Kurta Sets for Women from Varanga at Rs. 1499. Style ID: 17412660,"Varanga Women Peach Coloured Ethnic Motifs Printed Gotta Patti Cotton Kurta Set,  Varanga, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy Varanga Women Peach Coloured Ethnic Motifs Printed Gotta Patti Cotton Kurta Set Online in India, Buy Kurta Sets at best price"
casual-shoes/geox/geox-men-navy-blue-solid-slip-on-sneakers/14533168/buy,"['footwear', 'men-footwear', 'casual-shoes', 'geox-casual-shoes']","G-6, NDSE-I, New Delhi,,Delhi,IndiaNew Delhi , Delhi - 110049",Buy Geox Men Navy Blue Solid Slip On Sneakers - Casual Shoes for Men from Geox at Rs. 8394. Style ID: 14533168,"Geox Men Navy Blue Solid Slip On Sneakers,  Geox, Casual Shoes, Shoes, Footwear, Footwear for Men, Buy Geox Men Navy Blue Solid Slip On Sneakers Online in India, Buy Casual Shoes at best price"
lehenga-choli/anouk/anouk-mustard-yellow--pink-embroidered-ready-to-wear-fusion-lehenga--blouse-with-dupatta/15582368/buy,"['clothing', 'women-clothing', 'lehenga-choli', 'anouk-lehenga-choli']","Cabin No. 6, Property 2, Gujarat Vihar, Vikas Marg, New Delhi, Delhi, 110092Delhi , Delhi - 110092",Buy Anouk Mustard Yellow & Pink Embroidered Ready To Wear Fusion Lehenga & Blouse With Dupatta - Lehenga Choli for Women from Anouk at Rs. 1469. Style ID: 15582368,"Anouk Mustard Yellow & Pink Embroidered Ready To Wear Fusion Lehenga & Blouse With Dupatta,  Anouk, Lehenga Choli, Topwear, Apparel, Apparel for Women, Buy Anouk Mustard Yellow & Pink Embroidered Ready To Wear Fusion Lehenga & Blouse With Dupatta Online in India, Buy Lehenga Choli at best price"
palazzos/miaz-lifestyle/miaz-lifestyle-women-off-white--black-floral-printed-palazzos/18157362/buy,"['clothing', 'women-clothing', 'palazzos', 'miaz-lifestyle-palazzos']","B-42 Subhash KhandNew Delhi , Delhi - 110019",Buy Miaz Lifestyle Women Off White & Black Floral Printed Palazzos - Palazzos for Women from Miaz Lifestyle at Rs. 1371. Style ID: 18157362,"Miaz Lifestyle Women Off White & Black Floral Printed Palazzos,  Miaz Lifestyle, Palazzos, Bottomwear, Apparel, Apparel for Women, Buy Miaz Lifestyle Women Off White & Black Floral Printed Palazzos Online in India, Buy Palazzos at best price"
night-suits/claura/claura-women-yellow--white-printed-night-suit-cot-108-yellow-lt/7487820/buy,"['clothing', 'women-clothing', 'night-suits', 'claura-night-suits']","2, E-905, Saraswati Vihar, Pitampura, North West Delhi, Delhi, 110034Delhi , Delhi - 110034",Buy Claura Women Yellow & White Printed Night Suit Cot 108 Yellow LT - Night Suits for Women from Claura at Rs. 927. Style ID: 7487820,"Claura Women Yellow & White Printed Night Suit Cot 108 Yellow LT,  Claura, Night Suits, Loungewear And Nightwear, Apparel, Apparel for Women, Buy Claura Women Yellow & White Printed Night Suit Cot 108 Yellow LT Online in India, Buy Night Suits at best price"
necklace-and-chains/vembley/vembley-set-of-2-gold-plated-necklaces/16953988/buy,"['accessories', 'women-accessories', 'necklace-and-chains', 'vembley-necklace-and-chains']","1st Floor, 53/4, Ashok NagarNear Jail RoadDelhi , Delhi - 110018",Buy Vembley Set Of 2 Gold Plated Necklaces - Necklace And Chains for Women from Vembley at Rs. 377. Style ID: 16953988,"Vembley Set Of 2 Gold Plated Necklaces,  Vembley, Necklace And Chains, Jewellery, Accessories, Accessories for Women, Buy Vembley Set Of 2 Gold Plated Necklaces Online in India, Buy Necklace And Chains at best price"
tops/dressberry/dressberry-blue-solid-sustainable--recycled-slit-sleeves-top/14219844/buy,"['clothing', 'women-clothing', 'tops', 'dressberry-tops']","5th Floor, Office No 504, Punj Essen House, 17-18, Nehru PlaceDelhi , Delhi - 110019",Buy DressBerry Blue Solid Sustainable & Recycled Slit Sleeves Top - Tops for Women from DressBerry at Rs. 699. Style ID: 14219844,"DressBerry Blue Solid Sustainable & Recycled Slit Sleeves Top,  DressBerry, Tops, Topwear, Apparel, Apparel for Women, Buy DressBerry Blue Solid Sustainable & Recycled Slit Sleeves Top Online in India, Buy Tops at best price"
sarees/mitera/mitera-black--orange-silk-cotton-kutchi-embroidered-saree/12679518/buy,"['clothing', 'women-clothing', 'sarees', 'mitera-sarees']","FIRST FLOOR, PLOT NO. 96B PAIKI SHED NO. 1, OPP. GAYATRI TEMPLE, VASTA DEVDI ROAD, KATARGAMSurat Katargam - 395004Surat , GUJARAT - 395004",Buy Mitera Black & Orange Silk Cotton Kutchi Embroidered Saree - Sarees for Women from Mitera at Rs. 853. Style ID: 12679518,"Mitera Black & Orange Silk Cotton Kutchi Embroidered Saree,  Mitera, Sarees, Saree, Apparel, Apparel for Women, Buy Mitera Black & Orange Silk Cotton Kutchi Embroidered Saree Online in India, Buy Sarees at best price"
curtains-and-sheers/homefab-india/homefab-india-green--white-set-of-2-floral-room-darkening-long-door-curtain/18540238/buy,"['home-furnishing', 'unisex-home-furnishing', 'curtains-and-sheers', 'homefab-india-curtains-and-sheers']","BEHIND KHADI ASHRAM, SHIV NAGARPanipat , HARYANA - 132103",Buy Homefab India Green & White Set Of 2 Floral Room Darkening Long Door Curtain - Curtains And Sheers for Unisex from Homefab India at Rs. 799. Style ID: 18540238,"Homefab India Green & White Set Of 2 Floral Room Darkening Long Door Curtain,  Homefab India, Curtains And Sheers, Home Furnishing, Home, Home for Unisex, Buy Homefab India Green & White Set Of 2 Floral Room Darkening Long Door Curtain Online in India, Buy Curtains And Sheers at best price"
handbags/safyr/safyr-pink-shopper-sling-bag-with-bow-detail/17998490/buy,"['accessories', 'women-accessories', 'handbags', 'safyr-handbags']","Ground Floor, Kh No-68/23, Old No-11, Newno-RZ-11-ANew Colony, Gali No-6, Raj Nagar, Palam ColonyDelhi , DELHI - 110045",Buy SAFYR Pink Shopper Sling Bag With Bow Detail - Handbags for Women from SAFYR at Rs. 4500. Style ID: 17998490,"SAFYR Pink Shopper Sling Bag With Bow Detail,  SAFYR, Handbags, Bags, Accessories, Accessories for Women, Buy SAFYR Pink Shopper Sling Bag With Bow Detail Online in India, Buy Handbags at best price"
deodorant/secret-temptation/secret-temptation-women-set-of-2-mystery-deodorants/10259915/buy,"['personal-care', 'women-personal-care', 'deodorant', 'secret-temptation-deodorant']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy Secret Temptation Women Set Of 2 Mystery Deodorants - Deodorant for Women from Secret Temptation at Rs. 258. Style ID: 10259915,"Secret Temptation Women Set Of 2 Mystery Deodorants, Secret Temptation, Deodorant, Fragrance, Personal Care, Personal Care for Women, Buy Secret Temptation Women Set Of 2 Mystery Deodorants Online in India, Buy Deodorant at best price"
jackets/mango/mango-women-blue-animal-print--denim-jacket/17269024/buy,"['clothing', 'women-clothing', 'jackets', 'mango-jackets']","Unit 406 B2 & C, 4th Floor, Centrum Plaza, Golf Course Road, Gurgaon-122013Gurugram , Haryana - 122102",Buy MANGO Women Blue Animal Print  Denim Jacket - Jackets for Women from MANGO at Rs. 5391. Style ID: 17269024,"MANGO Women Blue Animal Print  Denim Jacket,  MANGO, Jackets, Topwear, Apparel, Apparel for Women, Buy MANGO Women Blue Animal Print  Denim Jacket Online in India, Buy Jackets at best price"
co-ords/forever-21/forever-21-women-grey-pure-cotton-crop-top--mini-skirt-co-ords/14979358/buy,"['clothing', 'women-clothing', 'co-ords', 'forever-21-co-ords']","Ground Floor, No 65/64, old No 65, 6th Block, Ward No 21, 2nd Main Road, Bangalore,Bengaluru (Bangalore) Urban, KarnatakaBengaluru , Karnataka - 560044",Buy FOREVER 21 Women Grey Pure Cotton Crop Top & Mini Skirt Co Ords - Co Ords for Women from FOREVER 21 at Rs. 899. Style ID: 14979358,"FOREVER 21 Women Grey Pure Cotton Crop Top & Mini Skirt Co Ords,  FOREVER 21, Co Ords, Apparel Set, Apparel, Apparel for Women, Buy FOREVER 21 Women Grey Pure Cotton Crop Top & Mini Skirt Co Ords Online in India, Buy Co Ords at best price"
tshirts/tokyo-talkies/tokyo-talkies-women-grey-melange-high-neck-t-shirt/14537108/buy,"['clothing', 'women-clothing', 'tshirts', 'tokyo-talkies-tshirts']","5th Floor, Office No 504, Punj Essen House, 17-18, Nehru PlaceDelhi , Delhi - 110019",Buy Tokyo Talkies Women Grey Melange High Neck T Shirt - Tshirts for Women from Tokyo Talkies at Rs. 279. Style ID: 14537108,"Tokyo Talkies Women Grey Melange High Neck T Shirt,  Tokyo Talkies, Tshirts, Topwear, Apparel, Apparel for Women, Buy Tokyo Talkies Women Grey Melange High Neck T Shirt Online in India, Buy Tshirts at best price"
