prod_link,tags,seller_address,meta_description,meta_keyword
dresses/nayo/nayo-pink--white-floral-ethnic-maxi-dress/17634118/buy,"['clothing', 'women-clothing', 'dresses', 'nayo-dresses']","F-255-A, 1st, 2nd, 3rd floor, RIICO INDUSTRIAL AREA MANSAROVARJAIPUR , Rajasthan - 302020",Buy Nayo Pink & White Floral Ethnic Maxi Dress - Dresses for Women from Nayo at Rs. 759. Style ID: 17634118,"Nayo Pink & White Floral Ethnic Maxi Dress,  Nayo, Dresses, Dress, Apparel, Apparel for Women, Buy Nayo Pink & White Floral Ethnic Maxi Dress Online in India, Buy Dresses at best price"
tops/dressberry/dressberry-women-mustard-yellow-ribbed-fitted-top/11003624/buy,"['clothing', 'women-clothing', 'tops', 'dressberry-tops']","First and Second Floor, A 38/3, MAYAPURI INDUSTRIAL AREA-1,  New Delhi, West Delhi, Delhi, 110064New Delhi , Delhi - 110064",Buy DressBerry Women Mustard Yellow Ribbed Fitted Top - Tops for Women from DressBerry at Rs. 399. Style ID: 11003624,"DressBerry Women Mustard Yellow Ribbed Fitted Top,  DressBerry, Tops, Topwear, Apparel, Apparel for Women, Buy DressBerry Women Mustard Yellow Ribbed Fitted Top Online in India, Buy Tops at best price"
brooch/alvaro-castagnino/alvaro-castagnino-men-blue--gold-toned-brooch/17426638/buy,"['accessories', 'men-accessories', 'brooch', 'alvaro-castagnino-brooch']","Plot No. 84,HSIIDC, Kundli, Sonipat, Haryana,Sonipat , Haryana - 131001",Buy Alvaro Castagnino Men Blue & Gold Toned Brooch - Brooch for Men from Alvaro Castagnino at Rs. 399. Style ID: 17426638,"Alvaro Castagnino Men Blue & Gold Toned Brooch,  Alvaro Castagnino, Brooch, Jewellery, Accessories, Accessories for Men, Buy Alvaro Castagnino Men Blue & Gold Toned Brooch Online in India, Buy Brooch at best price"
lounge-tshirts/etc/etc-women-grey-melange-printed-lounge-t-shirt/12442110/buy,"['clothing', 'women-clothing', 'lounge-tshirts', 'etc-lounge-tshirts']","R-918, THANE BELAPUR ROAD, NEAR MAHAJAN HOSPITALRABALE, NAVI MUMBAIMumbai , MAHARASHTRA - 400708",Buy ETC Women Grey Melange Printed Lounge T Shirt - Lounge Tshirts for Women from ETC at Rs. 309. Style ID: 12442110,"ETC Women Grey Melange Printed Lounge T Shirt,  ETC, Lounge Tshirts, Loungewear And Nightwear, Apparel, Apparel for Women, Buy ETC Women Grey Melange Printed Lounge T Shirt Online in India, Buy Lounge Tshirts at best price"
flip-flops/power/power-men-black-solid-sliders/12453854/buy,"['footwear', 'men-footwear', 'flip-flops', 'power-flip-flops']",,Buy Power Men Black Solid Sliders - Flip Flops for Men from Power at Rs. 629. Style ID: 12453854,"Power Men Black Solid Sliders, Power, Flip Flops, Flip Flops, Footwear, Footwear for Men, Buy Power Men Black Solid Sliders Online in India, Buy Flip Flops at best price"
jeans/abof/abof-women-blue-skinny-fit-light-fade-stretchable-jeans/14511032/buy,"['clothing', 'women-clothing', 'jeans', 'abof-jeans']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy Abof Women Blue Skinny Fit Light Fade Stretchable Jeans - Jeans for Women from Abof at Rs. 649. Style ID: 14511032,"Abof Women Blue Skinny Fit Light Fade Stretchable Jeans,  Abof, Jeans, Bottomwear, Apparel, Apparel for Women, Buy Abof Women Blue Skinny Fit Light Fade Stretchable Jeans Online in India, Buy Jeans at best price"
jeans/mast--harbour/mast--harbour-women-blue-skinny-fit-mid-rise-clean-look-stretchable-jeans/12310178/buy,"['clothing', 'women-clothing', 'jeans', 'mast-and-harbour-jeans']",,Buy Mast & Harbour Women Blue Skinny Fit Mid Rise Clean Look Stretchable Jeans - Jeans for Women from Mast & Harbour at Rs. 629. Style ID: 12310178,"Mast & Harbour Women Blue Skinny Fit Mid Rise Clean Look Stretchable Jeans,  Mast & Harbour, Jeans, Bottomwear, Apparel, Apparel for Women, Buy Mast & Harbour Women Blue Skinny Fit Mid Rise Clean Look Stretchable Jeans Online in India, Buy Jeans at best price"
tops/bostreet/bostreet-blue-print-ruffles-top/18139080/buy,"['clothing', 'women-clothing', 'tops', 'bostreet-tops']","HOUSE NO 356, BUILDING F-4, GALA 5/A,HOUSE NO 356, BUILDING F-4, GALA 5/A,Bhiwandi , Maharashtra - 421302",Buy BoStreet Blue Print Ruffles Top - Tops for Women from BoStreet at Rs. 1461. Style ID: 18139080,"BoStreet Blue Print Ruffles Top,  BoStreet, Tops, Topwear, Apparel, Apparel for Women, Buy BoStreet Blue Print Ruffles Top Online in India, Buy Tops at best price"
sports-shoes/action/action-men-navy-blue--red-athleo-mesh-running-non-marking-shoes/15305954/buy,"['footwear', 'men-footwear', 'sports-shoes', 'action-sports-shoes']","D-10UDYOG NAGARDelhi , Delhi - 110041",Buy Action Men Navy Blue & Red Athleo Mesh Running Non Marking Shoes - Sports Shoes for Men from Action at Rs. 1112. Style ID: 15305954,"Action Men Navy Blue & Red Athleo Mesh Running Non Marking Shoes,  Action, Sports Shoes, Shoes, Footwear, Footwear for Men, Buy Action Men Navy Blue & Red Athleo Mesh Running Non Marking Shoes Online in India, Buy Sports Shoes at best price"
sarees/anouk/anouk-red--golden-ethnic-motifs-embroidered-beads-and-stones-pure-silk-saree/15096572/buy,"['clothing', 'women-clothing', 'sarees', 'anouk-sarees']","A-5/13, HOJIWALA INDUSTRIAL ESTATE, ROAD NO 11, GATE NO  2, SACHIN, VANZ, SURAT, Surat, Gujarat, 394230tPLOT NO 101, OMNIPRESENT LIFESTYLE LLP, ROAD NO 0, NR APPREAL PARK, SACHIN,  SURAT, Surat, Gujarat, 394230Surat , Gujarat - 394230",Buy Anouk Red & Golden Ethnic Motifs Embroidered Beads And Stones Pure Silk Saree - Sarees for Women from Anouk at Rs. 2009. Style ID: 15096572,"Anouk Red & Golden Ethnic Motifs Embroidered Beads And Stones Pure Silk Saree,  Anouk, Sarees, Saree, Apparel, Apparel for Women, Buy Anouk Red & Golden Ethnic Motifs Embroidered Beads And Stones Pure Silk Saree Online in India, Buy Sarees at best price"
sunglasses/wrogn/wrogn-unisex-round-sunglasses/2385219/buy,"['accessories', 'unisex-accessories', 'sunglasses', 'wrogn-sunglasses']","10, Cabin No 17, PVR Plaza Building, H Block, Connaught CircusDelhi , Delhi - 110001",Buy WROGN Unisex Round Sunglasses - Sunglasses for Unisex from WROGN at Rs. 1884. Style ID: 2385219,"WROGN Unisex Round Sunglasses,  WROGN, Sunglasses, Eyewear, Accessories, Accessories for Unisex, Buy WROGN Unisex Round Sunglasses Online in India, Buy Sunglasses at best price"
shapewear/dermawear/dermawear-women-beige-solid-tummy--thigh-shapewear/17667772/buy,"['clothing', 'women-clothing', 'shapewear', 'dermawear-shapewear']","203-204, Swamini Industrial Estate 3,Opposite Varun Industries, Nanal Nagar,  Waliv, Vasai East, PalgharMumbai , Maharashtra - 401208",Buy Dermawear Women Beige Solid Tummy & Thigh Shapewear - Shapewear for Women from Dermawear at Rs. 1349. Style ID: 17667772,"Dermawear Women Beige Solid Tummy & Thigh Shapewear,  Dermawear, Shapewear, Innerwear, Apparel, Apparel for Women, Buy Dermawear Women Beige Solid Tummy & Thigh Shapewear Online in India, Buy Shapewear at best price"
night-suits/sweet-dreams/sweet-dreams-women-rose-printed-night-suit/17802896/buy,"['clothing', 'women-clothing', 'night-suits', 'sweet-dreams-night-suits']","SURVEY NO 177, NR EICHER SERVICE CENTREAhmedabad , Gujarat - 382405",Buy Sweet Dreams Women Rose Printed Night Suit - Night Suits for Women from Sweet Dreams at Rs. 1169. Style ID: 17802896,"Sweet Dreams Women Rose Printed Night Suit,  Sweet Dreams, Night Suits, Loungewear And Nightwear, Apparel, Apparel for Women, Buy Sweet Dreams Women Rose Printed Night Suit Online in India, Buy Night Suits at best price"
tracksuits/duke/duke-women-blue--black-cotton-printed-tracksuit/15152634/buy,"['clothing', 'women-clothing', 'tracksuits', 'duke-tracksuits']","shopbox Ecommerce Pvt Ltd c/o MJ Logistics Private Limited,,Seabird Marine services Pvt Ltd Village Babra Bakirpur,Pataudi Road Near Adani Logistic Park, ICD PatliGurugram , Haryana - 122503",Buy Duke Women Blue & Black Cotton Printed Tracksuit - Tracksuits for Women from Duke at Rs. 1497. Style ID: 15152634,"Duke Women Blue & Black Cotton Printed Tracksuit,  Duke, Tracksuits, Bottomwear, Apparel, Apparel for Women, Buy Duke Women Blue & Black Cotton Printed Tracksuit Online in India, Buy Tracksuits at best price"
briefs/clovia/clovia-women-pack-of-2-solid-hipster-briefs-compnc722xl/10484738/buy,"['clothing', 'women-clothing', 'briefs', 'clovia-briefs']","Plot No. 186, Outer Firni Lal Dora,Bajghera,Gurugram , Haryana - 122017",Buy Clovia Women Pack Of 2 Solid Hipster Briefs COMPNC722XL - Briefs for Women from Clovia at Rs. 349. Style ID: 10484738,"Clovia Women Pack Of 2 Solid Hipster Briefs COMPNC722XL,  Clovia, Briefs, Innerwear, Apparel, Apparel for Women, Buy Clovia Women Pack Of 2 Solid Hipster Briefs COMPNC722XL Online in India, Buy Briefs at best price"
shirts/spykar/spykar-men-green-striped-casual-shirt/16457530/buy,"['clothing', 'men-clothing', 'shirts', 'spykar-shirts']","19th Floor, F Wing, Lotus Corporate Park, Off Western Express Highway, Goregaon East, Mumbai 400063Mumbai , Maharashtra - 400063",Buy SPYKAR Men Green Striped Casual Shirt - Shirts for Men from SPYKAR at Rs. 1724. Style ID: 16457530,"SPYKAR Men Green Striped Casual Shirt,  SPYKAR, Shirts, Topwear, Apparel, Apparel for Men, Buy SPYKAR Men Green Striped Casual Shirt Online in India, Buy Shirts at best price"
lounge-pants/ginger-by-lifestyle/ginger-by-lifestyle-women-purple-printed-cotton-lounge-pants/18491338/buy,"['clothing', 'women-clothing', 'lounge-pants', 'ginger-by-lifestyle-lounge-pants']","#41/2,42/2,Oblapura Gram panchyat,Anugondanahalli HobliDevangundi Main RoadHoskote TalukBengaluru , Karnataka - 560067",Buy Ginger By Lifestyle Women Purple Printed Cotton Lounge Pants - Lounge Pants for Women from Ginger By Lifestyle at Rs. 699. Style ID: 18491338,"Ginger By Lifestyle Women Purple Printed Cotton Lounge Pants,  Ginger By Lifestyle, Lounge Pants, Loungewear And Nightwear, Apparel, Apparel for Women, Buy Ginger By Lifestyle Women Purple Printed Cotton Lounge Pants Online in India, Buy Lounge Pants at best price"
photo-frames/art-street/art-street-set-of-9-white-wall-photo-frames/16651396/buy,"['home-furnishing', 'unisex-home-furnishing', 'photo-frames', 'art-street-photo-frames']","I-62 SURAJPUR INDUSTRIAL AREA SITE -V, KASNAGRETER NOIDA , UPGreater noida , Uttar pradesh - 201308",Buy Art Street Set Of 9 White Wall Photo Frames - Photo Frames for Unisex from Art Street at Rs. 1050. Style ID: 16651396,"Art Street Set Of 9 White Wall Photo Frames,  Art Street, Photo Frames, Home Decor, Home, Home for Unisex, Buy Art Street Set Of 9 White Wall Photo Frames Online in India, Buy Photo Frames at best price"
bed-covers/arrabi/arrabi-blue--black-handwoven-cotton-double-size-bedcover-with-2-pillow-cover/15219226/buy,"['home-furnishing', 'unisex-home-furnishing', 'bed-covers', 'arrabi-bed-covers']",,Buy Arrabi Blue & Black Handwoven Cotton Double Size Bedcover With 2 Pillow Cover - Bed Covers for Unisex from Arrabi at Rs. 5149. Style ID: 15219226,"Arrabi Blue & Black Handwoven Cotton Double Size Bedcover With 2 Pillow Cover,  Arrabi, Bed Covers, Bedding, Home, Home for Unisex, Buy Arrabi Blue & Black Handwoven Cotton Double Size Bedcover With 2 Pillow Cover Online in India, Buy Bed Covers at best price"
bra/floret/floret-pack-of-2-solid-non-wired-non-padded-minimizer-bras-t3033/11169978/buy,"['clothing', 'women-clothing', 'bra', 'floret-bra']","54/24 & 29, NANGLI POONA, G.T. KARNAL ROAD, DELHI-110036Delhi , Delhi - 110036",Buy Floret Pack Of 2 Solid Non Wired Non Padded Minimizer Bras T3033 - Bra for Women from Floret at Rs. 853. Style ID: 11169978,"Floret Pack Of 2 Solid Non Wired Non Padded Minimizer Bras T3033,  Floret, Bra, Innerwear, Apparel, Apparel for Women, Buy Floret Pack Of 2 Solid Non Wired Non Padded Minimizer Bras T3033 Online in India, Buy Bra at best price"
tshirts/red-tape/red-tape-men-off-white-printed-pure-cotton-t-shirt/16916292/buy,"['clothing', 'men-clothing', 'tshirts', 'red-tape-tshirts']","14/6, MIRZA INTERNATIONAL LIMITED REGISTERED AND HEAD OFFICE, CIVIL LINES, KANPUR, Kanpur Nagar, Uttar Pradesh, 208001Kanpur , Uttar Pradesh - 208001",Buy Red Tape Men Off White Printed Pure Cotton T Shirt - Tshirts for Men from Red Tape at Rs. 479. Style ID: 16916292,"Red Tape Men Off White Printed Pure Cotton T Shirt,  Red Tape, Tshirts, Topwear, Apparel, Apparel for Men, Buy Red Tape Men Off White Printed Pure Cotton T Shirt Online in India, Buy Tshirts at best price"
bra/zivame/zivame-red-floral-lace-t-shirt-bra---underwired-lightly-padded/17089344/buy,"['clothing', 'women-clothing', 'bra', 'zivame-bra']","MILA STAR RETAIL PRIVATE LIMITED3rd FLOOR, 2726, Sri Lakshminarayana Nivas, 80 Feet Road, Indiranagar, HAL 3rd stage,Bengaluru , Karnataka - 560075",Buy Zivame Red Floral Lace T Shirt Bra   Underwired Lightly Padded - Bra for Women from Zivame at Rs. 558. Style ID: 17089344,"Zivame Red Floral Lace T Shirt Bra   Underwired Lightly Padded,  Zivame, Bra, Innerwear, Apparel, Apparel for Women, Buy Zivame Red Floral Lace T Shirt Bra   Underwired Lightly Padded Online in India, Buy Bra at best price"
tshirts/max/max-women-green-typography-drop-shoulder-sleeves-t-shirt/15557832/buy,"['clothing', 'women-clothing', 'tshirts', 'max-tshirts']","#41/2,42/2,Oblapura Gram panchyat,Anugondanahalli HobliDevangundi Main RoadHoskote TalukBengaluru , Karnataka - 560067",Buy Max Women Green Typography Drop Shoulder Sleeves T Shirt - Tshirts for Women from Max at Rs. 399. Style ID: 15557832,"Max Women Green Typography Drop Shoulder Sleeves T Shirt,  Max, Tshirts, Topwear, Apparel, Apparel for Women, Buy Max Women Green Typography Drop Shoulder Sleeves T Shirt Online in India, Buy Tshirts at best price"
casual-shoes/elle/elle-women-mustard-printed-slip-on-sneakers/18175074/buy,"['footwear', 'women-footwear', 'casual-shoes', 'elle-casual-shoes']","Plot no 58, Laldora Village, Bamnoli Sector-28, New Delhi, Delhi, 110077Delhi , Delhi - 110077",Buy ELLE Women Mustard Yellow Loafers - Casual Shoes for Women from ELLE at Rs. 1149. Style ID: 18175074,"ELLE Women Mustard Yellow Loafers,  ELLE, Casual Shoes, Shoes, Footwear, Footwear for Women, Buy ELLE Women Mustard Yellow Loafers Online in India, Buy Casual Shoes at best price"
sweaters/fame-forever-by-lifestyle/fame-forever-by-lifestyle-boys-pack-of-2-blue--grey-striped-pullover/16086468/buy,"['clothing', 'boys-clothing', 'sweaters', 'fame-forever-by-lifestyle-sweaters']","#41/2,42/2,Oblapura Gram panchyat,Anugondanahalli HobliDevangundi Main RoadHoskote TalukBengaluru , Karnataka - 560067",Buy Fame Forever By Lifestyle Boys Pack Of 2 Blue & Grey Striped Pullover - Sweaters for Boys from Fame Forever By Lifestyle at Rs. 599. Style ID: 16086468,"Fame Forever By Lifestyle Boys Pack Of 2 Blue & Grey Striped Pullover,  Fame Forever By Lifestyle, Sweaters, Topwear, Apparel, Apparel for Boys, Buy Fame Forever By Lifestyle Boys Pack Of 2 Blue & Grey Striped Pullover Online in India, Buy Sweaters at best price"
kurtas/imara/imara-women-navy-blue-printed-a-line-kurta/12675232/buy,"['clothing', 'women-clothing', 'kurtas', 'imara-kurtas']","No . 397/1, Parvathi Nilaya, Basavannagudi Main RoadBengaluru , Karnataka - 560068",Buy IMARA Women Navy Blue Printed A Line Kurta - Kurtas for Women from IMARA at Rs. 610. Style ID: 12675232,"IMARA Women Navy Blue Printed A Line Kurta,  IMARA, Kurtas, Topwear, Apparel, Apparel for Women, Buy IMARA Women Navy Blue Printed A Line Kurta Online in India, Buy Kurtas at best price"
handbags/baggit/baggit-beige-structured-handheld-bag/17267306/buy,"['accessories', 'women-accessories', 'handbags', 'baggit-handbags']","204/218Narayan Udyog BhavanLalbaughMumbai , Maharashtra - 400012",Buy Baggit Beige Structured Handheld Bag - Handbags for Women from Baggit at Rs. 2090. Style ID: 17267306,"Baggit Beige Structured Handheld Bag,  Baggit, Handbags, Bags, Accessories, Accessories for Women, Buy Baggit Beige Structured Handheld Bag Online in India, Buy Handbags at best price"
jeggings/klotthe/klotthe-women-pack-of-2-black--white-printed-skinny-fit-jeggings/15745486/buy,"['clothing', 'women-clothing', 'jeggings', 'klotthe-jeggings']","A-27/1, Commercial Market,GovindpuramGhaziabad , Uttar pradesh - 201013",Buy KLOTTHE Women Pack Of 2 Black & White Printed Skinny Fit Jeggings - Jeggings for Women from KLOTTHE at Rs. 652. Style ID: 15745486,"KLOTTHE Women Pack Of 2 Black & White Printed Skinny Fit Jeggings,  KLOTTHE, Jeggings, Bottomwear, Apparel, Apparel for Women, Buy KLOTTHE Women Pack Of 2 Black & White Printed Skinny Fit Jeggings Online in India, Buy Jeggings at best price"
leggings/de-moza/de-moza-girls-pink--blue-printed-cotton-ankle-length-leggings/18392696/buy,"['clothing', 'girls-clothing', 'leggings', 'de-moza-leggings']","301 Regent Prime,4th Floor,Whitefield Main RoadWhitefield,BangaloreBengaluru , Karnataka - 560066",Buy De Moza Girls Pink & Blue Printed Cotton Ankle Length Leggings - Leggings for Girls from De Moza at Rs. 486. Style ID: 18392696,"De Moza Girls Pink & Blue Printed Cotton Ankle Length Leggings,  De Moza, Leggings, Bottomwear, Apparel, Apparel for Girls, Buy De Moza Girls Pink & Blue Printed Cotton Ankle Length Leggings Online in India, Buy Leggings at best price"
lounge-pants/dreamz-by-pantaloons/dreamz-by-pantaloons-women-pack-of-2-multicoloured-printed-lounge-pants/18474386/buy,"['clothing', 'women-clothing', 'lounge-pants', 'dreamz-by-pantaloons-lounge-pants']","Business Ground Floor,No 65/64, old No 65, 6th Block, Ward No 21, 2nd Main RoadBengaluru (Bangalore) UrbanBengaluru , Karnataka - 560044",Buy Dreamz By Pantaloons Women Pack Of 2 Multicoloured Printed Lounge Pants - Lounge Pants for Women from Dreamz By Pantaloons at Rs. 874. Style ID: 18474386,"Dreamz By Pantaloons Women Pack Of 2 Multicoloured Printed Lounge Pants,  Dreamz By Pantaloons, Lounge Pants, Loungewear And Nightwear, Apparel, Apparel for Women, Buy Dreamz By Pantaloons Women Pack Of 2 Multicoloured Printed Lounge Pants Online in India, Buy Lounge Pants at best price"
tshirts/jade-blue/jade-blue-men-grey-slim-fit-t-shirt/18106000/buy,"['clothing', 'men-clothing', 'tshirts', 'jade-blue-tshirts']","25-28, Pariseema Complex,Nr. Lal Bunglow Cross Road, C.G. RoadAhmedabad , Gujarat - 380006",Buy JADE BLUE Men Grey Slim Fit T Shirt - Tshirts for Men from JADE BLUE at Rs. 524. Style ID: 18106000,"JADE BLUE Men Grey Slim Fit T Shirt,  JADE BLUE, Tshirts, Topwear, Apparel, Apparel for Men, Buy JADE BLUE Men Grey Slim Fit T Shirt Online in India, Buy Tshirts at best price"
leggings/biba/-biba-women-orange-solid-churidar-fit-ankle-length-leggings-/18129912/buy,"['clothing', 'women-clothing', 'leggings', 'biba-leggings']","Biba Apparels Pvt. Ltd., 13 MIN, 7,14, 15/1, 15/2, 60/6, REET/KILLA No 60/8,Village Sikri, Tehsil Ballabgarh, District Faridabad, Faridabad, Faridabad, Haryana-121004Faridabad , Haryana - 121004",Buy Biba Women Orange Solid Churidar Fit Ankle Length Leggings - Leggings for Women from Biba at Rs. 599. Style ID: 18129912,"Biba Women Orange Solid Churidar Fit Ankle Length Leggings,  Biba, Leggings, Bottomwear, Apparel, Apparel for Women, Buy Biba Women Orange Solid Churidar Fit Ankle Length Leggings Online in India, Buy Leggings at best price"
kurta-sets/kraft-india/kraft-india-men-yellow-angrakha-pure-cotton-kurta-with-pyjamas/15476884/buy,"['clothing', 'men-clothing', 'kurta-sets', 'kraft-india-kurta-sets']","""GROUND FLOOR, A-80/1, G.T. KARNAL ROAD, NEAR HANS CINEMA, INDUSTRIAL AREA, North West Delhi, Delhi, 110033Delhi , Delhi - 110033",Buy KRAFT INDIA Men Yellow Angrakha Pure Cotton Kurta With Pyjamas - Kurta Sets for Men from KRAFT INDIA at Rs. 1224. Style ID: 15476884,"KRAFT INDIA Men Yellow Angrakha Pure Cotton Kurta With Pyjamas,  KRAFT INDIA, Kurta Sets, Apparel Set, Apparel, Apparel for Men, Buy KRAFT INDIA Men Yellow Angrakha Pure Cotton Kurta With Pyjamas Online in India, Buy Kurta Sets at best price"
