prod_link,tags,seller_address,meta_description,meta_keyword
jeans/belliskey/belliskey-women-blue-skinny-fit-heavy-fade-jeans/14402518/buy,"['clothing', 'women-clothing', 'jeans', 'belliskey-jeans']","BELLISKEY LLP PHASE I 237 238 B GIDC INDUTRIAL ESTATE G I D CAhmedabad , Gujarat - 382330",Buy Belliskey Women Blue Skinny Fit Heavy Fade Jeans - Jeans for Women from Belliskey at Rs. 1799. Style ID: 14402518,"Belliskey Women Blue Skinny Fit Heavy Fade Jeans,  Belliskey, Jeans, Bottomwear, Apparel, Apparel for Women, Buy Belliskey Women Blue Skinny Fit Heavy Fade Jeans Online in India, Buy Jeans at best price"
earrings/w/w-brown-floral-studs-earrings/18436402/buy,"['accessories', 'women-accessories', 'earrings', 'w-earrings']","Unit No. 112, Rectangle 1, 1st Floor, D-4, Saket, New Delhi - 110007New Delhi , Delhi - 110017",Buy W Brown Floral Studs Earrings - Earrings for Women from W at Rs. 499. Style ID: 18436402,"W Brown Floral Studs Earrings,  W, Earrings, Jewellery, Accessories, Accessories for Women, Buy W Brown Floral Studs Earrings Online in India, Buy Earrings at best price"
handbags/baggit/baggit-grey-structured-handheld-bag/17969088/buy,"['accessories', 'women-accessories', 'handbags', 'baggit-handbags']","204/218Narayan Udyog BhavanLalbaughMumbai , Maharashtra - 400012",Buy Baggit Grey Structured Handheld Bag - Handbags for Women from Baggit at Rs. 3190. Style ID: 17969088,"Baggit Grey Structured Handheld Bag,  Baggit, Handbags, Bags, Accessories, Accessories for Women, Buy Baggit Grey Structured Handheld Bag Online in India, Buy Handbags at best price"
dresses/poppi/poppi-blue-floral-crepe-midi-dress/18248652/buy,"['clothing', 'women-clothing', 'dresses', 'poppi-dresses']","F48, Ground Floor, Shivji Market Co-Op Premises Society Ltd. Plot 8-9, Sector-19 D, Vashi, Navi-Mumbai. 400703.Mumbai , MAHARASHTRA - 400703",Buy POPPI Women Blue Floral Crepe Midi Dress - Dresses for Women from POPPI at Rs. 3950. Style ID: 18248652,"POPPI Women Blue Floral Crepe Midi Dress,  POPPI, Dresses, Dress, Apparel, Apparel for Women, Buy POPPI Women Blue Floral Crepe Midi Dress Online in India, Buy Dresses at best price"
sports-shoes/hirolas/hirolas-men-grey--black-mesh-regular-running-shoes/15033686/buy,"['footwear', 'men-footwear', 'sports-shoes', 'hirolas-sports-shoes']","F-116, Sector 8Noida , Uttar Pradesh - 201301",Buy HIROLAS Men Grey & Black Mesh Regular Running Shoes - Sports Shoes for Men from HIROLAS at Rs. 1019. Style ID: 15033686,"HIROLAS Men Grey & Black Mesh Regular Running Shoes,  HIROLAS, Sports Shoes, Shoes, Footwear, Footwear for Men, Buy HIROLAS Men Grey & Black Mesh Regular Running Shoes Online in India, Buy Sports Shoes at best price"
dresses/marzeni/marzeni-black-sheath-mini-cut-out-dress/18275258/buy,"['clothing', 'women-clothing', 'dresses', 'marzeni-dresses']","2nd Floor, C-339,Sector 10Noida , Uttar Pradesh - 201301",Buy MARZENI Black Sheath Mini Cut Out Dress - Dresses for Women from MARZENI at Rs. 799. Style ID: 18275258,"MARZENI Black Sheath Mini Cut Out Dress,  MARZENI, Dresses, Dress, Apparel, Apparel for Women, Buy MARZENI Black Sheath Mini Cut Out Dress Online in India, Buy Dresses at best price"
tops/disrupt/disrupt-black-halter-neck-crop-top/18019610/buy,"['clothing', 'women-clothing', 'tops', 'disrupt-tops']","B/203, Asmita Orchhid III, Naya Nagar,Mira Road East, Mumbai City, Maharashtra, 401107Mumbai , MAHARASHTRA - 401107",Buy Disrupt Black Halter Neck Crop Top - Tops for Women from Disrupt at Rs. 559. Style ID: 18019610,"Disrupt Black Halter Neck Crop Top,  Disrupt, Tops, Topwear, Apparel, Apparel for Women, Buy Disrupt Black Halter Neck Crop Top Online in India, Buy Tops at best price"
skirts/i-saw-it-first/i-saw-it-first-women-green-solid-slinky-o-ring-front-split-midi-straight-skirt/17365696/buy,"['clothing', 'women-clothing', 'skirts', 'i-saw-it-first-skirts']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy I Saw It First Women Green Solid Slinky 'O' Ring Front Split Midi Straight Skirt - Skirts for Women from I Saw It First at Rs. 2239. Style ID: 17365696,"I Saw It First Women Green Solid Slinky 'O' Ring Front Split Midi Straight Skirt,  I Saw It First, Skirts, Bottomwear, Apparel, Apparel for Women, Buy I Saw It First Women Green Solid Slinky 'O' Ring Front Split Midi Straight Skirt Online in India, Buy Skirts at best price"
watches/fossil/fossil-garrett-men-charcoal-grey-dial-leather-strap-analogue-chronograph-watch-fs5770/14860912/buy,"['accessories', 'men-accessories', 'watches', 'fossil-watches']","621, 12th Main, HAL 2nd Stage,IndiranagarBengaluru , Karnataka - 560008",Buy Fossil Garrett Men Charcoal Grey Dial Leather Strap Analogue Chronograph Watch FS5770 - Watches for Men from Fossil at Rs. 9995. Style ID: 14860912,"Fossil Garrett Men Charcoal Grey Dial Leather Strap Analogue Chronograph Watch FS5770,  Fossil, Watches, Watches, Accessories, Accessories for Men, Buy Fossil Garrett Men Charcoal Grey Dial Leather Strap Analogue Chronograph Watch FS5770 Online in India, Buy Watches at best price"
bedsheets/spaces/spaces-brown--beige-geometric-210-tc-cotton-king-bedsheet-with-2-pillow-covers/17690816/buy,"['home-furnishing', 'unisex-home-furnishing', 'bedsheets', 'spaces-bedsheets']","11th Floor, Flat No. 1106, 1107, 26, Kailash, Kasturba Gandhi Marg, New Delhi, New Delhi, Delhi, 110001Delhi , Delhi - 110001",Buy SPACES Brown & Beige Geometric 210 TC Cotton King Bedsheet With 2 Pillow Covers - Bedsheets for Unisex from SPACES at Rs. 2399. Style ID: 17690816,"SPACES Brown & Beige Geometric 210 TC Cotton King Bedsheet With 2 Pillow Covers,  SPACES, Bedsheets, Bedding, Home, Home for Unisex, Buy SPACES Brown & Beige Geometric 210 TC Cotton King Bedsheet With 2 Pillow Covers Online in India, Buy Bedsheets at best price"
face-towels/bianca/bianca-lorena-unisex-set-of-2-solid-380-gsm-pure-cotton-super-soft-terry-face-towels/14329210/buy,"['home-furnishing', 'unisex-home-furnishing', 'face-towels', 'bianca-face-towels']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy BIANCA LORENA Unisex Set Of 2 Solid 380 GSM Pure Cotton Super Soft Terry Face Towels - Face Towels for Unisex from BIANCA at Rs. 175. Style ID: 14329210,"BIANCA LORENA Unisex Set Of 2 Solid 380 GSM Pure Cotton Super Soft Terry Face Towels,  BIANCA, Face Towels, Bath, Home, Home for Unisex, Buy BIANCA LORENA Unisex Set Of 2 Solid 380 GSM Pure Cotton Super Soft Terry Face Towels Online in India, Buy Face Towels at best price"
kurta-sets/ishin/ishin-women-red-printed-a-line-kurta-with-skirt/13747566/buy,"['clothing', 'women-clothing', 'kurta-sets', 'ishin-kurta-sets']","2nd Floor, NO. 39, NGEF Lane, Indiranagar First StageBangaloreBengaluru , Karnataka - 560038",Buy Ishin Women Red Printed A Line Kurta With Skirt - Kurta Sets for Women from Ishin at Rs. 1799. Style ID: 13747566,"Ishin Women Red Printed A Line Kurta With Skirt,  Ishin, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy Ishin Women Red Printed A Line Kurta With Skirt Online in India, Buy Kurta Sets at best price"
shirts/spykar/spykar-men-black-casual-shirt/16457150/buy,"['clothing', 'men-clothing', 'shirts', 'spykar-shirts']","19th Floor, F Wing, Lotus Corporate Park, Off Western Express Highway, Goregaon East, Mumbai 400063Mumbai , Maharashtra - 400063",Buy SPYKAR Men Black Casual Shirt - Shirts for Men from SPYKAR at Rs. 1448. Style ID: 16457150,"SPYKAR Men Black Casual Shirt,  SPYKAR, Shirts, Topwear, Apparel, Apparel for Men, Buy SPYKAR Men Black Casual Shirt Online in India, Buy Shirts at best price"
jumpsuit/faballey/faballey-women-purple-printed-basic-jumpsuit/13836160/buy,"['clothing', 'women-clothing', 'jumpsuit', 'faballey-jumpsuit']","C-5 Sector -1Noida , Uttar Pradesh - 201301",Buy FabAlley Women Purple Printed Basic Jumpsuit - Jumpsuit for Women from FabAlley at Rs. 1100. Style ID: 13836160,"FabAlley Women Purple Printed Basic Jumpsuit,  FabAlley, Jumpsuit, Dress, Apparel, Apparel for Women, Buy FabAlley Women Purple Printed Basic Jumpsuit Online in India, Buy Jumpsuit at best price"
kurta-sets/prettyplus-by-desinoorcom/prettyplus-by-desinoor-com-women-maroon-yoke-design-panelled-kurti-with-palazzos/17559652/buy,"['clothing', 'women-clothing', 'kurta-sets', 'prettyplus-by-desinoor.com-kurta-sets']","B-216 GROUND FLOOR , OKHLA INDUSTRIAL AREA  , PHASE-1 EAST OF KAILASH , DELHI - 110065Delhi , DELHI - 110020",Buy PrettyPlus By Desinoor Com Women Maroon Yoke Design Panelled Kurti With Palazzos - Kurta Sets for Women from PrettyPlus By Desinoor.com at Rs. 1592. Style ID: 17559652,"PrettyPlus By Desinoor Com Women Maroon Yoke Design Panelled Kurti With Palazzos,  PrettyPlus By Desinoor.com, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy PrettyPlus By Desinoor Com Women Maroon Yoke Design Panelled Kurti With Palazzos Online in India, Buy Kurta Sets at best price"
kurtas/zola/zola-women-pink-ethnic-motifs-embroidered-chikankari-kurta/15033310/buy,"['clothing', 'women-clothing', 'kurtas', 'zola-kurtas']","118 HIGH TECH CAVES RD JOGESHWARI EAST Mumbai Suburban Maharashtra 400060 Mumbai , Maharashtra - 400060",Buy ZOLA Women Pink Ethnic Motifs Embroidered Chikankari Kurta - Kurtas for Women from ZOLA at Rs. 1407. Style ID: 15033310,"ZOLA Women Pink Ethnic Motifs Embroidered Chikankari Kurta,  ZOLA, Kurtas, Topwear, Apparel, Apparel for Women, Buy ZOLA Women Pink Ethnic Motifs Embroidered Chikankari Kurta Online in India, Buy Kurtas at best price"
track-pants/laabha/laabha-women-brown-solid-joggers/17206752/buy,"['clothing', 'women-clothing', 'track-pants', 'laabha-track-pants']","91-91A DLF INDUSTRIAL AREA, PHASE 1, FARIDABADFaridabad , Haryana - 121003",Buy Laabha Women Brown Solid Joggers - Track Pants for Women from Laabha at Rs. 799. Style ID: 17206752,"Laabha Women Brown Solid Joggers,  Laabha, Track Pants, Bottomwear, Apparel, Apparel for Women, Buy Laabha Women Brown Solid Joggers Online in India, Buy Track Pants at best price"
tops/sugr/sugr-purple-round-neck-short-sleeves-solid-top/16975940/buy,"['clothing', 'women-clothing', 'tops', 'sugr-tops']","10TH FLOOR, DU PARC TRINITY, NO 17, M.G ROAD, Bengaluru (Bangalore) Rural,Bengaluru , Karnataka - 560001",Buy Sugr Purple Round Neck Short Sleeves Solid Top - Tops for Women from Sugr at Rs. 499. Style ID: 16975940,"Sugr Purple Round Neck Short Sleeves Solid Top,  Sugr, Tops, Topwear, Apparel, Apparel for Women, Buy Sugr Purple Round Neck Short Sleeves Solid Top Online in India, Buy Tops at best price"
sweatshirts/alcis/alcis-men-navy-blue-solid-training-sweatshirt/11102260/buy,"['clothing', 'men-clothing', 'sweatshirts', 'alcis-sweatshirts']","B-59, HOSIERY COMPLEX,Phase II Extn.Noida , UTTAR PRADESH - 201305",Buy Alcis Men Navy Blue Solid Training Sweatshirt - Sweatshirts for Men from Alcis at Rs. 999. Style ID: 11102260,"Alcis Men Navy Blue Solid Training Sweatshirt,  Alcis, Sweatshirts, Topwear, Apparel, Apparel for Men, Buy Alcis Men Navy Blue Solid Training Sweatshirt Online in India, Buy Sweatshirts at best price"
bra/floret/floret-pack-of-2-magenta--nude-coloured-solid-non-wired-non-padded-t-shirt-bras/7485687/buy,"['clothing', 'women-clothing', 'bra', 'floret-bra']","54/24 & 29, NANGLI POONA, G.T. KARNAL ROAD, DELHI-110036Delhi , Delhi - 110036",Buy Floret Pack Of 2 Magenta & Nude Coloured Solid Non Wired Non Padded T Shirt Bras - Bra for Women from Floret at Rs. 644. Style ID: 7485687,"Floret Pack Of 2 Magenta & Nude Coloured Solid Non Wired Non Padded T Shirt Bras,  Floret, Bra, Innerwear, Apparel, Apparel for Women, Buy Floret Pack Of 2 Magenta & Nude Coloured Solid Non Wired Non Padded T Shirt Bras Online in India, Buy Bra at best price"
tshirts/huetrap/huetrap-men-black--blue-printed-round-neck-glow-in-the-dark-pure-cotton-t-shirt/7783111/buy,"['clothing', 'men-clothing', 'tshirts', 'huetrap-tshirts']","10,12, Kumara Nagar South2nd StreetTirupur , Tamilnadu - 641603",Buy Huetrap Men Black  Blue Printed Round Neck Glow In The Dark Pure Cotton T Shirt - Tshirts for Men from Huetrap at Rs. 449. Style ID: 7783111,"Huetrap Men Black  Blue Printed Round Neck Glow In The Dark Pure Cotton T Shirt,  Huetrap, Tshirts, Topwear, Apparel, Apparel for Men, Buy Huetrap Men Black  Blue Printed Round Neck Glow In The Dark Pure Cotton T Shirt Online in India, Buy Tshirts at best price"
tshirts/pepe-jeans/pepe-jeans-men-yellow-slim-fit-printed-round-neck-pure-cotton-t-shirt/8338021/buy,"['clothing', 'men-clothing', 'tshirts', 'pepe-jeans-tshirts']","D-196,Phase 8B ,Industrial Area, Mohali, Punjab-160062Mohali , Punjab - 160062",Buy Pepe Jeans Men Yellow Slim Fit Printed Round Neck Pure Cotton T Shirt - Tshirts for Men from Pepe Jeans at Rs. 399. Style ID: 8338021,"Pepe Jeans Men Yellow Slim Fit Printed Round Neck Pure Cotton T Shirt,  Pepe Jeans, Tshirts, Topwear, Apparel, Apparel for Men, Buy Pepe Jeans Men Yellow Slim Fit Printed Round Neck Pure Cotton T Shirt Online in India, Buy Tshirts at best price"
jeans/cantabil/cantabil-men-grey-mid-rise-heavy-fade-jeans/18066316/buy,"['clothing', 'men-clothing', 'jeans', 'cantabil-jeans']","B-16 LAWERENCE ROAD IND. AREA, NEAR SEVEN SEAS BANQUETDelhi , Delhi - 110035",Buy Cantabil Men Grey Mid Rise Heavy Fade Jeans - Jeans for Men from Cantabil at Rs. 1749. Style ID: 18066316,"Cantabil Men Grey Mid Rise Heavy Fade Jeans,  Cantabil, Jeans, Bottomwear, Apparel, Apparel for Men, Buy Cantabil Men Grey Mid Rise Heavy Fade Jeans Online in India, Buy Jeans at best price"
bra/prettycat/prettycat-beige-printed-underwired-lightly-padded-push-up-bra-pc-br-5120/6912889/buy,"['clothing', 'women-clothing', 'bra', 'prettycat-bra']","29/11,ROAD NUM 29PUNJABI BAGH ,EXTENSIONDelhi , Delhi - 110026",Buy PrettyCat Beige Printed Underwired Lightly Padded Push Up Bra PC BR 5120 - Bra for Women from PrettyCat at Rs. 439. Style ID: 6912889,"PrettyCat Beige Printed Underwired Lightly Padded Push Up Bra PC BR 5120,  PrettyCat, Bra, Innerwear, Apparel, Apparel for Women, Buy PrettyCat Beige Printed Underwired Lightly Padded Push Up Bra PC BR 5120 Online in India, Buy Bra at best price"
dresses/uf/uf-women-tranquil-teal-solid-bustier-dress/17150036/buy,"['clothing', 'women-clothing', 'dresses', 'u-and-f-dresses']","A-41 Sector 7 NoidaNoida , Uttar pradesh - 201301",Buy U&F Women Tranquil Teal Solid Bustier Dress - Dresses for Women from U&F at Rs. 840. Style ID: 17150036,"U&F Women Tranquil Teal Solid Bustier Dress,  U&F, Dresses, Dress, Apparel, Apparel for Women, Buy U&F Women Tranquil Teal Solid Bustier Dress Online in India, Buy Dresses at best price"
dresses/stalk/stalk-blue-crepe-dress/16706618/buy,"['clothing', 'women-clothing', 'dresses', 'stalk-dresses']","FIRST FLOOR, KH. NO. 75/2, SHREE SAI COMPLEX, BEHIND CNG PUMP, KAPASHERA, NEW DELHI, North West Delhi, Delhi, 110037Delhi , DELHI - 110037",Buy STALK Blue Crepe Dress - Dresses for Women from STALK at Rs. 681. Style ID: 16706618,"STALK Blue Crepe Dress,  STALK, Dresses, Dress, Apparel, Apparel for Women, Buy STALK Blue Crepe Dress Online in India, Buy Dresses at best price"
shorts/byford-by-pantaloons/byford-by-pantaloons-men-beige-slim-fit-pure-cotton-low-rise-regular-shorts/15595532/buy,"['clothing', 'men-clothing', 'shorts', 'byford-by-pantaloons-shorts']","Business Ground Floor,No 65/64, old No 65, 6th Block, Ward No 21, 2nd Main RoadBengaluru (Bangalore) UrbanBengaluru , Karnataka - 560044",Buy BYFORD By Pantaloons Men Beige Slim Fit Pure Cotton Low Rise Regular Shorts - Shorts for Men from BYFORD By Pantaloons at Rs. 1049. Style ID: 15595532,"BYFORD By Pantaloons Men Beige Slim Fit Pure Cotton Low Rise Regular Shorts,  BYFORD By Pantaloons, Shorts, Bottomwear, Apparel, Apparel for Men, Buy BYFORD By Pantaloons Men Beige Slim Fit Pure Cotton Low Rise Regular Shorts Online in India, Buy Shorts at best price"
sweaters/roadster/roadster-men-olive-green--navy-blue-colourblocked-pullover/1900948/buy,"['clothing', 'men-clothing', 'sweaters', 'roadster-sweaters']","406, B2 and C, 4th Floor,Centrum Plaza, Golf Course Road, Sector - 53,Gurugram , Haryana - 122102",Buy Roadster Men Olive Green & Navy Blue Colourblocked Pullover - Sweaters for Men from Roadster at Rs. 849. Style ID: 1900948,"Roadster Men Olive Green & Navy Blue Colourblocked Pullover,  Roadster, Sweaters, Topwear, Apparel, Apparel for Men, Buy Roadster Men Olive Green & Navy Blue Colourblocked Pullover Online in India, Buy Sweaters at best price"
bra/rosaline-by-zivame/rosaline-by-zivame-blue-solid-non-padded-non-wired-everyday-bra/17317176/buy,"['clothing', 'women-clothing', 'bra', 'rosaline-by-zivame-bra']","MILA STAR RETAIL PRIVATE LIMITED3rd FLOOR, 2726, Sri Lakshminarayana Nivas, 80 Feet Road, Indiranagar, HAL 3rd stage,Bengaluru , Karnataka - 560075",Buy Rosaline By Zivame Blue Solid Non Padded Non Wired Everyday Bra - Bra for Women from Rosaline By Zivame at Rs. 299. Style ID: 17317176,"Rosaline By Zivame Blue Solid Non Padded Non Wired Everyday Bra,  Rosaline By Zivame, Bra, Innerwear, Apparel, Apparel for Women, Buy Rosaline By Zivame Blue Solid Non Padded Non Wired Everyday Bra Online in India, Buy Bra at best price"
