prod_link,tags,seller_address,meta_description,meta_keyword
watches/fossil/fossil-women-silver-toned-reid-analogue-watch-bq3685/15321586/buy,"['accessories', 'women-accessories', 'watches', 'fossil-watches']","Awfis, 7th floor, HM Vibha Tower, 25 Laskar Hosur Road, Adugodi, Bengalore 560029Bengaluru , Karnataka - 560029",Buy Fossil Women Silver Toned Reid Analogue Watch BQ3685 - Watches for Women from Fossil at Rs. 6872. Style ID: 15321586,"Fossil Women Silver Toned Reid Analogue Watch BQ3685,  Fossil, Watches, Watches, Accessories, Accessories for Women, Buy Fossil Women Silver Toned Reid Analogue Watch BQ3685 Online in India, Buy Watches at best price"
jeans/mango/mango-women-off-white-mom-fit-sustainable-cotton-mid-rise-clean-look-jeans/13290814/buy,"['clothing', 'women-clothing', 'jeans', 'mango-jeans']",,Buy MANGO Women Off White Mom Fit Sustainable Cotton Mid Rise Clean Look Jeans - Jeans for Women from MANGO at Rs. 1795. Style ID: 13290814,"MANGO Women Off White Mom Fit Sustainable Cotton Mid Rise Clean Look Jeans,  MANGO, Jeans, Bottomwear, Apparel, Apparel for Women, Buy MANGO Women Off White Mom Fit Sustainable Cotton Mid Rise Clean Look Jeans Online in India, Buy Jeans at best price"
tshirts/marks--spencer/marks--spencer-men-navy-blue-baseball-collar-pure-cotton-t-shirt/18020860/buy,"['clothing', 'men-clothing', 'tshirts', 'marks-and-spencer-tshirts']","5A/19,Ground Floor ( Front Portion),Ansari Raod,DaryaganjDelhi , Delhi - 110002",Buy Marks & Spencer Men Navy Blue Baseball Collar Pure Cotton T Shirt - Tshirts for Men from Marks & Spencer at Rs. 1799. Style ID: 18020860,"Marks & Spencer Men Navy Blue Baseball Collar Pure Cotton T Shirt,  Marks & Spencer, Tshirts, Topwear, Apparel, Apparel for Men, Buy Marks & Spencer Men Navy Blue Baseball Collar Pure Cotton T Shirt Online in India, Buy Tshirts at best price"
tshirts/lee/lee-men-black-comfort-fit-t-shirt/17105822/buy,"['clothing', 'men-clothing', 'tshirts', 'lee-tshirts']","Ground Floor, 397/1, Partvathi Nilya, Subbayanapalya Extension, Banaswadi Main RoadBengaluru , Karnataka - 560033",Buy Lee Men Black Comfort Fit T Shirt - Tshirts for Men from Lee at Rs. 699. Style ID: 17105822,"Lee Men Black Comfort Fit T Shirt,  Lee, Tshirts, Topwear, Apparel, Apparel for Men, Buy Lee Men Black Comfort Fit T Shirt Online in India, Buy Tshirts at best price"
kurta-sets/znx-clothing/znx-clothing-women-blue-floral-printed-pure-cotton-kurta-with-palazzos--dupatta/18066138/buy,"['clothing', 'women-clothing', 'kurta-sets', 'znx-clothing-kurta-sets']","ZNX FASHION, Ground Floor, Kamla Bhawan, Gali, No. 2, Rao Harnath Marg, Kapas Hera, Delhi 110037Delhi , DELHI - 110037",Buy ZNX Clothing Women Blue Floral Printed Pure Cotton Kurta With Palazzos & Dupatta - Kurta Sets for Women from ZNX Clothing at Rs. 2099. Style ID: 18066138,"ZNX Clothing Women Blue Floral Printed Pure Cotton Kurta With Palazzos & Dupatta,  ZNX Clothing, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy ZNX Clothing Women Blue Floral Printed Pure Cotton Kurta With Palazzos & Dupatta Online in India, Buy Kurta Sets at best price"
jeans/jack--jones/jack--jones-men-blue-mid-rise-ripped-heavy-fade-stretchable-jeans/17010584/buy,"['clothing', 'men-clothing', 'jeans', 'jack-and-jones-jeans']","Lalit Residency, 4th Floor,, Sahar, Andheri, Maharashtra, India, 400059, Sahar, Andheri, Maharashtra, India, 400059Sahar, AndheriMumbai , Maharashtra - 400059",Buy Jack & Jones Men Blue Mid Rise Ripped Heavy Fade Stretchable Jeans - Jeans for Men from Jack & Jones at Rs. 3149. Style ID: 17010584,"Jack & Jones Men Blue Mid Rise Ripped Heavy Fade Stretchable Jeans,  Jack & Jones, Jeans, Bottomwear, Apparel, Apparel for Men, Buy Jack & Jones Men Blue Mid Rise Ripped Heavy Fade Stretchable Jeans Online in India, Buy Jeans at best price"
kurtas/soch/soch-women-orange-keyhole-neck-gotta-patti-rayon-kurta/17430248/buy,"['clothing', 'women-clothing', 'kurtas', 'soch-kurtas']","14 bachammal roadBengaluru , Karnataka - 560005",Buy Soch Women Orange Keyhole Neck Gotta Patti Rayon Kurta - Kurtas for Women from Soch at Rs. 1123. Style ID: 17430248,"Soch Women Orange Keyhole Neck Gotta Patti Rayon Kurta,  Soch, Kurtas, Topwear, Apparel, Apparel for Women, Buy Soch Women Orange Keyhole Neck Gotta Patti Rayon Kurta Online in India, Buy Kurtas at best price"
jeans/forever-21/forever-21-men-blue-light-fade-stretchable-jeans/17414410/buy,"['clothing', 'men-clothing', 'jeans', 'forever-21-jeans']","Cabin No. 6, Property 2, Gujarat Vihar, Vikas Marg, New Delhi, Delhi, 110092Delhi , Delhi - 110092",Buy FOREVER 21 Men Blue Light Fade Stretchable Jeans - Jeans for Men from FOREVER 21 at Rs. 1439. Style ID: 17414410,"FOREVER 21 Men Blue Light Fade Stretchable Jeans,  FOREVER 21, Jeans, Bottomwear, Apparel, Apparel for Men, Buy FOREVER 21 Men Blue Light Fade Stretchable Jeans Online in India, Buy Jeans at best price"
face-scrub-and-exfoliator/joy/-joy-skin-fruits-apricot-face-scrub-200-ml/18072254/buy,"['personal-care', 'unisex-personal-care', 'face-scrub-and-exfoliator', 'joy-face-scrub-and-exfoliator']","4, MYSORE ROADKOLKATAKolkata , West bengal - 700026",Buy JOY Skin Fruits Apricot Face Scrub 200 Ml - Face Scrub And Exfoliator for Unisex from JOY at Rs. 187. Style ID: 18072254,"JOY Skin Fruits Apricot Face Scrub 200 Ml,  JOY, Face Scrub And Exfoliator, Skin, Personal Care, Personal Care for Unisex, Buy JOY Skin Fruits Apricot Face Scrub 200 Ml Online in India, Buy Face Scrub And Exfoliator at best price"
dresses/eavan/eavan-coffee-brown-self-design-maxi-dress/10767894/buy,"['clothing', 'women-clothing', 'dresses', 'eavan-dresses']",,Buy Eavan Coffee Brown Self Design Maxi Dress - Dresses for Women from Eavan at Rs. 2203. Style ID: 10767894,"Eavan Coffee Brown Self Design Maxi Dress,  Eavan, Dresses, Dress, Apparel, Apparel for Women, Buy Eavan Coffee Brown Self Design Maxi Dress Online in India, Buy Dresses at best price"
kurta-sets/vishudh/vishudh-women-blue-embrioderd-pure-cotton-kurti-with-trousers/16858488/buy,"['clothing', 'women-clothing', 'kurta-sets', 'vishudh-kurta-sets']","10, Cabin No 17, PVR Plaza Building, H Block, Connaught CircusDelhi , Delhi - 110001",Buy Vishudh Women Blue Embrioderd Pure Cotton Kurti With Trousers - Kurta Sets for Women from Vishudh at Rs. 703. Style ID: 16858488,"Vishudh Women Blue Embrioderd Pure Cotton Kurti With Trousers,  Vishudh, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy Vishudh Women Blue Embrioderd Pure Cotton Kurti With Trousers Online in India, Buy Kurta Sets at best price"
tshirts/locomotive/locomotive-men-multicoloured-colourblocked-round-neck-t-shirt/13899782/buy,"['clothing', 'men-clothing', 'tshirts', 'locomotive-tshirts']","5A/19,Ground Floor ( Front Portion),Ansari Raod,DaryaganjDelhi , Delhi - 110002",Buy LOCOMOTIVE Men Multicoloured Colourblocked Round Neck T Shirt - Tshirts for Men from LOCOMOTIVE at Rs. 314. Style ID: 13899782,"LOCOMOTIVE Men Multicoloured Colourblocked Round Neck T Shirt,  LOCOMOTIVE, Tshirts, Topwear, Apparel, Apparel for Men, Buy LOCOMOTIVE Men Multicoloured Colourblocked Round Neck T Shirt Online in India, Buy Tshirts at best price"
skirts/libas/libas-women-peach-coloured--green-ethnic-print-panelled-flared-maxi-skirt/15567214/buy,"['clothing', 'women-clothing', 'skirts', 'libas-skirts']","B-19, Phase - II, ,Sector -83Noida , Uttar pradesh - 201305",Buy Libas Women Peach Coloured & Green Ethnic Print Panelled Flared Maxi Skirt - Skirts for Women from Libas at Rs. 1399. Style ID: 15567214,"Libas Women Peach Coloured & Green Ethnic Print Panelled Flared Maxi Skirt,  Libas, Skirts, Bottomwear, Apparel, Apparel for Women, Buy Libas Women Peach Coloured & Green Ethnic Print Panelled Flared Maxi Skirt Online in India, Buy Skirts at best price"
casual-shoes/puma/puma-men-black-puma-dryflex-sneakers/17824074/buy,"['footwear', 'men-footwear', 'casual-shoes', 'puma-casual-shoes']","Puma sports India Pvt Ltd/ Word Cat India Pvt Ltd. 496, Mahadevapura Main RoadNext to Hewlett Packard Service Gate, Mahadevapura, BangaloreBengaluru , Karnataka - 560048",Buy Puma Men Black PUMA Dryflex Sneakers - Casual Shoes for Men from Puma at Rs. 1924. Style ID: 17824074,"Puma Men Black PUMA Dryflex Sneakers,  Puma, Casual Shoes, Shoes, Footwear, Footwear for Men, Buy Puma Men Black PUMA Dryflex Sneakers Online in India, Buy Casual Shoes at best price"
trunk/damensch/damensch-men-blue-printed-deodorizing-cotton-trunk-dam-ctp-t-mrb/13417036/buy,"['clothing', 'men-clothing', 'trunk', 'damensch-trunk']","Third Floor, Municipal No.612/1, PID No.68-229-612/1, Attic Space- Lotus, 80 Feet Road, 4th Block, Koramangala, Bengaluru Urban, Karnataka, 560034Bengaluru , Karnataka - 560034",Buy DAMENSCH Men Blue Printed Deodorizing Cotton Trunk DAM CTP T MRB - Trunk for Men from DAMENSCH at Rs. 369. Style ID: 13417036,"DAMENSCH Men Blue Printed Deodorizing Cotton Trunk DAM CTP T MRB,  DAMENSCH, Trunk, Innerwear, Apparel, Apparel for Men, Buy DAMENSCH Men Blue Printed Deodorizing Cotton Trunk DAM CTP T MRB Online in India, Buy Trunk at best price"
tshirts/united-colors-of-benetton/united-colors-of-benetton-men-white--lime-green-colourblocked-t-shirt/17565312/buy,"['clothing', 'men-clothing', 'tshirts', 'united-colors-of-benetton-tshirts']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy United Colors Of Benetton Men White & Lime Green Colourblocked T Shirt - Tshirts for Men from United Colors Of Benetton at Rs. 599. Style ID: 17565312,"United Colors Of Benetton Men White & Lime Green Colourblocked T Shirt,  United Colors Of Benetton, Tshirts, Topwear, Apparel, Apparel for Men, Buy United Colors Of Benetton Men White & Lime Green Colourblocked T Shirt Online in India, Buy Tshirts at best price"
socks/adidas/adidas-men-pack-of-3-assorted-ankle-length-socks/13130278/buy,"['accessories', 'men-accessories', 'socks', 'adidas-socks']","ATTUR LAYOUT, NO 7,YELAHANKA,BANGALORE, Bengaluru (Bangalore) Urban, Karnataka, 560064Bengaluru , Karnataka - 560064",Buy ADIDAS Men Pack Of 3 Assorted Ankle Length Socks - Socks for Men from ADIDAS at Rs. 435. Style ID: 13130278,"ADIDAS Men Pack Of 3 Assorted Ankle Length Socks,  ADIDAS, Socks, Socks, Accessories, Accessories for Men, Buy ADIDAS Men Pack Of 3 Assorted Ankle Length Socks Online in India, Buy Socks at best price"
kurtas/ckm/ckm-women-green-yoke-design-thread-work-kurta/18104740/buy,"['clothing', 'women-clothing', 'kurtas', 'ckm-kurtas']","H-353, EPIP, RIICO INDUSTRIAL AREA, SITAPURAJaipur , RAJASTHAN - 302022",Buy CKM Women Green Yoke Design Thread Work Kurta - Kurtas for Women from CKM at Rs. 774. Style ID: 18104740,"CKM Women Green Yoke Design Thread Work Kurta,  CKM, Kurtas, Topwear, Apparel, Apparel for Women, Buy CKM Women Green Yoke Design Thread Work Kurta Online in India, Buy Kurtas at best price"
tops/kbz/kbz-cream--blue-ethnic-motifs-printed-cotton-top/17612048/buy,"['clothing', 'women-clothing', 'tops', 'kbz-tops']","PLOT NO 32, KRISHNA VIHAR COLONY,NEAR PALIWAL GARDEN, SANGANER,Jaipur , RAJASTHAN - 302029",Buy KBZ Cream & Blue Ethnic Motifs Printed Cotton Top - Tops for Women from KBZ at Rs. 879. Style ID: 17612048,"KBZ Cream & Blue Ethnic Motifs Printed Cotton Top,  KBZ, Tops, Topwear, Apparel, Apparel for Women, Buy KBZ Cream & Blue Ethnic Motifs Printed Cotton Top Online in India, Buy Tops at best price"
flip-flops/carlton-london/carlton-london-men-grey-thong-flip-flops/15624084/buy,"['footwear', 'men-footwear', 'flip-flops', 'carlton-london-flip-flops']","Plot no 58, Laldora Village, Bamnoli Sector-28, New Delhi, Delhi, 110077Delhi , Delhi - 110077",Buy Carlton London Men Grey Thong Flip Flops - Flip Flops for Men from Carlton London at Rs. 584. Style ID: 15624084,"Carlton London Men Grey Thong Flip Flops,  Carlton London, Flip Flops, Flip Flops, Footwear, Footwear for Men, Buy Carlton London Men Grey Thong Flip Flops Online in India, Buy Flip Flops at best price"
flats/dressberry/dressberry-women-black-shimmer-t-strap-flats/16031446/buy,"['footwear', 'women-footwear', 'flats', 'dressberry-flats']","5th Floor, Office No 504, Punj Essen House, 17-18, Nehru PlaceDelhi , Delhi - 110019",Buy DressBerry Women Black Shimmer T Strap Flats - Flats for Women from DressBerry at Rs. 839. Style ID: 16031446,"DressBerry Women Black Shimmer T Strap Flats,  DressBerry, Flats, Shoes, Footwear, Footwear for Women, Buy DressBerry Women Black Shimmer T Strap Flats Online in India, Buy Flats at best price"
jeans/all-about-you/all-about-you-women-blue-skinny-fit-mid-rise-light-fade-stretchable-cropped-jeans/14458662/buy,"['clothing', 'women-clothing', 'jeans', 'all-about-you-jeans']","5th Floor, Office No 504, Punj Essen House, 17-18, Nehru PlaceDelhi , Delhi - 110019",Buy All About You Women Blue Skinny Fit Mid Rise Light Fade Stretchable Cropped Jeans - Jeans for Women from All About You at Rs. 749. Style ID: 14458662,"All About You Women Blue Skinny Fit Mid Rise Light Fade Stretchable Cropped Jeans,  All About You, Jeans, Bottomwear, Apparel, Apparel for Women, Buy All About You Women Blue Skinny Fit Mid Rise Light Fade Stretchable Cropped Jeans Online in India, Buy Jeans at best price"
socks/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-ankle-length-pack-of-3-terry-socks/13481376/buy,"['accessories', 'men-accessories', 'socks', 'hrx-by-hrithik-roshan-socks']",,Buy HRX By Hrithik Roshan Men Ankle Length Pack Of 3 Terry Socks - Socks for Men from HRX By Hrithik Roshan at Rs. 356. Style ID: 13481376,"HRX By Hrithik Roshan Men Ankle Length Pack Of 3 Terry Socks,  HRX By Hrithik Roshan, Socks, Socks, Accessories, Accessories for Men, Buy HRX By Hrithik Roshan Men Ankle Length Pack Of 3 Terry Socks Online in India, Buy Socks at best price"
headphones/dizo/dizo-by-realme-techlife-unisex-mint-green-buds-z-earbuds/18511106/buy,"['accessories', 'unisex-accessories', 'headphones', 'dizo-headphones']",,Buy DIZO By Realme Techlife Unisex Mint Green Buds Z Earbuds - Headphones for Unisex from DIZO at Rs. 1899. Style ID: 18511106,"DIZO By Realme Techlife Unisex Mint Green Buds Z Earbuds,  DIZO, Headphones, Accessories, Accessories, Accessories for Unisex, Buy DIZO By Realme Techlife Unisex Mint Green Buds Z Earbuds Online in India, Buy Headphones at best price"
kurtas/tissu/tissu-white-floral-printed-kurta/17891764/buy,"['clothing', 'women-clothing', 'kurtas', 'tissu-kurtas']","Plot No 3, Sector - 56, Phase - IV,HSIIDC, Kundli,SonipatSonipat , Haryana - 131028",Buy Tissu White Floral Printed Kurta - Kurtas for Women from Tissu at Rs. 944. Style ID: 17891764,"Tissu White Floral Printed Kurta,  Tissu, Kurtas, Topwear, Apparel, Apparel for Women, Buy Tissu White Floral Printed Kurta Online in India, Buy Kurtas at best price"
heels/shezone/shezone-rust--blue-printed-stiletto-pumps/16582576/buy,"['footwear', 'women-footwear', 'heels', 'shezone-heels']","Shop no 159, Desh Bandhu Gupta Road, Karol Bagh, Central DelhiDelhi , Delhi - 110005",Buy Shezone Rust & Blue Printed Stiletto Pumps - Heels for Women from Shezone at Rs. 1499. Style ID: 16582576,"Shezone Rust & Blue Printed Stiletto Pumps,  Shezone, Heels, Shoes, Footwear, Footwear for Women, Buy Shezone Rust & Blue Printed Stiletto Pumps Online in India, Buy Heels at best price"
