prod_link,tags,seller_address,meta_description,meta_keyword
dresses/only/only-green-floral-dress/18714278/buy,"['clothing', 'women-clothing', 'dresses', 'only-dresses']","5th Floor, The Lalit Residency, The Lalit Mumbai, Sahar Airport Road, Andheri East, Mumbai Suburban, Maharashtra, 400059Mumbai , Maharashtra - 400059",Buy ONLY Green Floral Dress - Dresses for Women from ONLY at Rs. 2239. Style ID: 18714278,"ONLY Green Floral Dress,  ONLY, Dresses, Dress, Apparel, Apparel for Women, Buy ONLY Green Floral Dress Online in India, Buy Dresses at best price"
sarees/suta/suta-black-woven-zari--striped-pure-handloom-cotton-saree/15244142/buy,"['clothing', 'women-clothing', 'sarees', 'suta-sarees']","Ground Floor Om Shivambika CHS Ltd Sunder Nagar Kalina SANTACRUZ EAST, Mumbai , Maharashtra - 400098",Buy Suta Black Woven Zari  Striped Pure Handloom Cotton Saree - Sarees for Women from Suta at Rs. 2718. Style ID: 15244142,"Suta Black Woven Zari  Striped Pure Handloom Cotton Saree,  Suta, Sarees, Saree, Apparel, Apparel for Women, Buy Suta Black Woven Zari  Striped Pure Handloom Cotton Saree Online in India, Buy Sarees at best price"
sunglasses/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-unisex-square-sunglasses-mfb-pn-cy-82051/8366639/buy,"['accessories', 'unisex-accessories', 'sunglasses', 'hrx-by-hrithik-roshan-sunglasses']","11th Floor, Flat No. 1106, 1107, 26, Kailash, Kasturba Gandhi Marg, New Delhi, New Delhi, Delhi, 110001Delhi , Delhi - 110001",Buy HRX By Hrithik Roshan Unisex Square Sunglasses MFB PN CY 82051 - Sunglasses for Unisex from HRX By Hrithik Roshan at Rs. 1214. Style ID: 8366639,"HRX By Hrithik Roshan Unisex Square Sunglasses MFB PN CY 82051,  HRX By Hrithik Roshan, Sunglasses, Eyewear, Accessories, Accessories for Unisex, Buy HRX By Hrithik Roshan Unisex Square Sunglasses MFB PN CY 82051 Online in India, Buy Sunglasses at best price"
heels/hush-puppies/hush-puppies-silver-toned-leather-wedge-peep-toes-with-buckles/17955062/buy,"['footwear', 'women-footwear', 'heels', 'hush-puppies-heels']","BATA INDIA LTDGurugram , Haryana - 122504",Buy Hush Puppies Silver Toned Leather Wedge Peep Toes With Buckles - Heels for Women from Hush Puppies at Rs. 5999. Style ID: 17955062,"Hush Puppies Silver Toned Leather Wedge Peep Toes With Buckles,  Hush Puppies, Heels, Shoes, Footwear, Footwear for Women, Buy Hush Puppies Silver Toned Leather Wedge Peep Toes With Buckles Online in India, Buy Heels at best price"
trousers/louis-philippe/louis-philippe-men-brown-textured-formal-trousers/17443054/buy,"['clothing', 'men-clothing', 'trousers', 'louis-philippe-trousers']","5A/19,Ground Floor ( Front Portion),Ansari Raod,DaryaganjDelhi , Delhi - 110002",Buy Louis Philippe Men Brown Textured Formal Trousers - Trousers for Men from Louis Philippe at Rs. 1869. Style ID: 17443054,"Louis Philippe Men Brown Textured Formal Trousers,  Louis Philippe, Trousers, Bottomwear, Apparel, Apparel for Men, Buy Louis Philippe Men Brown Textured Formal Trousers Online in India, Buy Trousers at best price"
handbags/anouk/anouk-tan-structured-shoulder-bag/16070050/buy,"['accessories', 'women-accessories', 'handbags', 'anouk-handbags']","Cabin No. 6, Property 2, Gujarat Vihar, Vikas Marg, New Delhi, Delhi, 110092Delhi , Delhi - 110092",Buy Anouk Tan Structured Shoulder Bag - Handbags for Women from Anouk at Rs. 1429. Style ID: 16070050,"Anouk Tan Structured Shoulder Bag,  Anouk, Handbags, Bags, Accessories, Accessories for Women, Buy Anouk Tan Structured Shoulder Bag Online in India, Buy Handbags at best price"
jeans/sf-jeans-by-pantaloons/sf-jeans-by-pantaloons-women-blue-relaxed-fit-high-rise-crop-frayed-hem-heavy-fade-jeans/16974054/buy,"['clothing', 'women-clothing', 'jeans', 'sf-jeans-by-pantaloons-jeans']","Business Ground Floor,No 65/64, old No 65, 6th Block, Ward No 21, 2nd Main RoadBengaluru (Bangalore) UrbanBengaluru , Karnataka - 560044",Buy SF JEANS By Pantaloons Women Blue Relaxed Fit High Rise Crop Frayed Hem Heavy Fade Jeans - Jeans for Women from SF JEANS By Pantaloons at Rs. 2199. Style ID: 16974054,"SF JEANS By Pantaloons Women Blue Relaxed Fit High Rise Crop Frayed Hem Heavy Fade Jeans,  SF JEANS By Pantaloons, Jeans, Bottomwear, Apparel, Apparel for Women, Buy SF JEANS By Pantaloons Women Blue Relaxed Fit High Rise Crop Frayed Hem Heavy Fade Jeans Online in India, Buy Jeans at best price"
jackets/highlander/highlander-men-olive-green-tailored-jacket/15896518/buy,"['clothing', 'men-clothing', 'jackets', 'highlander-jackets']",,Buy HIGHLANDER Men Olive Green Tailored Jacket - Jackets for Men from HIGHLANDER at Rs. 799. Style ID: 15896518,"HIGHLANDER Men Olive Green Tailored Jacket,  HIGHLANDER, Jackets, Topwear, Apparel, Apparel for Men, Buy HIGHLANDER Men Olive Green Tailored Jacket Online in India, Buy Jackets at best price"
lounge-tshirts/jack--jones/jack--jones-men-maroon-solid-cotton-lounge-t-shirt/18389720/buy,"['clothing', 'men-clothing', 'lounge-tshirts', 'jack-and-jones-lounge-tshirts']","Lalit Residency, 4th Floor,, Sahar, Andheri, Maharashtra, India, 400059, Sahar, Andheri, Maharashtra, India, 400059Sahar, AndheriMumbai , Maharashtra - 400059",Buy Jack & Jones Men Maroon Solid Cotton Lounge T Shirt - Lounge Tshirts for Men from Jack & Jones at Rs. 699. Style ID: 18389720,"Jack & Jones Men Maroon Solid Cotton Lounge T Shirt,  Jack & Jones, Lounge Tshirts, Loungewear And Nightwear, Apparel, Apparel for Men, Buy Jack & Jones Men Maroon Solid Cotton Lounge T Shirt Online in India, Buy Lounge Tshirts at best price"
trousers/winered/winered-women-white-trousers/16554144/buy,"['clothing', 'women-clothing', 'trousers', 'winered-trousers']","KH. NO. 1369/601/3, Second Floor, Near TVS Showroom, Vill. khandsa Gurugram, HaryanaGurugram , HARYANA - 122001",Buy WineRed Women White Trousers - Trousers for Women from WineRed at Rs. 671. Style ID: 16554144,"WineRed Women White Trousers,  WineRed, Trousers, Bottomwear, Apparel, Apparel for Women, Buy WineRed Women White Trousers Online in India, Buy Trousers at best price"
blazers/mango/mango-women-yellow-solid-oversized-blazers/15315812/buy,"['clothing', 'women-clothing', 'blazers', 'mango-blazers']","406, B2 and C, 4th Floor,Centrum Plaza, Golf Course Road, Sector - 53,Gurugram , Haryana - 122102",Buy MANGO Women Yellow Solid Oversized Blazers - Blazers for Women from MANGO at Rs. 2515. Style ID: 15315812,"MANGO Women Yellow Solid Oversized Blazers,  MANGO, Blazers, Topwear, Apparel, Apparel for Women, Buy MANGO Women Yellow Solid Oversized Blazers Online in India, Buy Blazers at best price"
heels/mochi/mochi-gold-toned-wedge-sandals/18707280/buy,"['footwear', 'women-footwear', 'heels', 'mochi-heels']","Metro Brands Limited,Building no.B-3 Gala No.3,Bhagwan Sheth Estate,purna Village,Taluka Bhiwandi, Dist-ThaneBhiwandi , Maharashtra - 421302",Buy Mochi Gold Toned Wedge Sandals - Heels for Women from Mochi at Rs. 2490. Style ID: 18707280,"Mochi Gold Toned Wedge Sandals,  Mochi, Heels, Shoes, Footwear, Footwear for Women, Buy Mochi Gold Toned Wedge Sandals Online in India, Buy Heels at best price"
tops/style-quotient/style-quotient-women-green-gingham-checked-top/16847480/buy,"['clothing', 'women-clothing', 'tops', 'style-quotient-tops']","615, Churchgate chambers,5 New Marine Lines, ChurchgateMumbai , Maharashtra - 400020",Buy Style Quotient Women Green Gingham Checked Top - Tops for Women from Style Quotient at Rs. 1043. Style ID: 16847480,"Style Quotient Women Green Gingham Checked Top,  Style Quotient, Tops, Topwear, Apparel, Apparel for Women, Buy Style Quotient Women Green Gingham Checked Top Online in India, Buy Tops at best price"
nightdress/slumber-jill/slumber-jill-lavender-printed-nightdress/16060840/buy,"['clothing', 'women-clothing', 'nightdress', 'slumber-jill-nightdress']","NO 7,KRG THOTTAM,SERANGADUCHANDRAPURAM MAIN ROAD,KNP COLONY POST,TIRUPURTirupur , Tamilnadu - 641608",Buy Slumber Jill Lavender Printed Nightdress - Nightdress for Women from Slumber Jill at Rs. 599. Style ID: 16060840,"Slumber Jill Lavender Printed Nightdress,  Slumber Jill, Nightdress, Loungewear And Nightwear, Apparel, Apparel for Women, Buy Slumber Jill Lavender Printed Nightdress Online in India, Buy Nightdress at best price"
trousers/hubberholme/hubberholme-men-mustard-yellow-tailored-slim-fit-cargos-trousers/18200722/buy,"['clothing', 'men-clothing', 'trousers', 'hubberholme-trousers']","2nd Floor, NO. 39, NGEF Lane, Indiranagar First StageBangaloreBengaluru , Karnataka - 560038",Buy Hubberholme Men Mustard Yellow Tailored Slim Fit Cargos Trousers - Trousers for Men from Hubberholme at Rs. 985. Style ID: 18200722,"Hubberholme Men Mustard Yellow Tailored Slim Fit Cargos Trousers,  Hubberholme, Trousers, Bottomwear, Apparel, Apparel for Men, Buy Hubberholme Men Mustard Yellow Tailored Slim Fit Cargos Trousers Online in India, Buy Trousers at best price"
tshirts/campus-sutra/campus-sutra-men-black-dri-fit-applique-running-t-shirt/16482214/buy,"['clothing', 'men-clothing', 'tshirts', 'campus-sutra-tshirts']","10, Cabin No 17, PVR Plaza Building, H Block, Connaught CircusDelhi , Delhi - 110001",Buy Campus Sutra Men Black Dri FIT Applique Running T Shirt - Tshirts for Men from Campus Sutra at Rs. 369. Style ID: 16482214,"Campus Sutra Men Black Dri FIT Applique Running T Shirt,  Campus Sutra, Tshirts, Topwear, Apparel, Apparel for Men, Buy Campus Sutra Men Black Dri FIT Applique Running T Shirt Online in India, Buy Tshirts at best price"
tshirts/woodland/woodland-men-black-typography-printed-t-shirt/18332734/buy,"['clothing', 'men-clothing', 'tshirts', 'woodland-tshirts']","867, Joshi Road, Karol BaghDelhi , Delhi - 110005",Buy Woodland Men Black Typography Printed T Shirt - Tshirts for Men from Woodland at Rs. 1017. Style ID: 18332734,"Woodland Men Black Typography Printed T Shirt,  Woodland, Tshirts, Topwear, Apparel, Apparel for Men, Buy Woodland Men Black Typography Printed T Shirt Online in India, Buy Tshirts at best price"
shirts/blackberrys/blackberrys-men-beige--brown-pure-cotton-slim-fit-printed-formal-shirt/17859620/buy,"['clothing', 'men-clothing', 'shirts', 'blackberrys-shirts']","10, Cabin No 17, PVR Plaza Building, H Block, Connaught CircusDelhi , Delhi - 110001",Buy Blackberrys Men Beige & Brown Pure Cotton Slim Fit Printed Formal Shirt - Shirts for Men from Blackberrys at Rs. 1796. Style ID: 17859620,"Blackberrys Men Beige & Brown Pure Cotton Slim Fit Printed Formal Shirt,  Blackberrys, Shirts, Topwear, Apparel, Apparel for Men, Buy Blackberrys Men Beige & Brown Pure Cotton Slim Fit Printed Formal Shirt Online in India, Buy Shirts at best price"
casual-shoes/carlton-london/carlton-london-women-cream-coloured-striped-patent-leather-oxfords/18646910/buy,"['footwear', 'women-footwear', 'casual-shoes', 'carlton-london-casual-shoes']","OPP. 32 MILESTONE, VILLAGE SILOKHARA, NEAR PARK CENTRA BUILDING, Gurgaon, Haryana, 122001Gurugram , Haryana - 122001",Buy Carlton London Women Cream Coloured Striped Patent Leather Oxfords - Casual Shoes for Women from Carlton London at Rs. 2295. Style ID: 18646910,"Carlton London Women Cream Coloured Striped Patent Leather Oxfords,  Carlton London, Casual Shoes, Shoes, Footwear, Footwear for Women, Buy Carlton London Women Cream Coloured Striped Patent Leather Oxfords Online in India, Buy Casual Shoes at best price"
kurta-sets/anouk/anouk-men-off-white--navy-blue-printed-pure-cotton-kurta-set/16235080/buy,"['clothing', 'men-clothing', 'kurta-sets', 'anouk-kurta-sets']","Cabin No. 6, Property 2, Gujarat Vihar, Vikas Marg, New Delhi, Delhi, 110092Delhi , Delhi - 110092",Buy Anouk Men Off White & Navy Blue Printed Pure Cotton Kurta Set - Kurta Sets for Men from Anouk at Rs. 1224. Style ID: 16235080,"Anouk Men Off White & Navy Blue Printed Pure Cotton Kurta Set,  Anouk, Kurta Sets, Apparel Set, Apparel, Apparel for Men, Buy Anouk Men Off White & Navy Blue Printed Pure Cotton Kurta Set Online in India, Buy Kurta Sets at best price"
kurta-sets/herenow/herenow-women-black-kurta-with-trousers--with-dupatta/17283004/buy,"['clothing', 'women-clothing', 'kurta-sets', 'here-and-now-kurta-sets']","11th Floor, Flat No. 1106, 1107, 26, Kailash, Kasturba Gandhi Marg, New Delhi, New Delhi, Delhi, 110001Delhi , Delhi - 110001",Buy HERE&NOW Women Black Kurta With Trousers & With Dupatta - Kurta Sets for Women from HERE&NOW at Rs. 1439. Style ID: 17283004,"HERE&NOW Women Black Kurta With Trousers & With Dupatta,  HERE&NOW, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy HERE&NOW Women Black Kurta With Trousers & With Dupatta Online in India, Buy Kurta Sets at best price"
sports-shoes/asian/asian-men-navy-blue-mesh-non-marking-lace-up-running-shoes/17215720/buy,"['footwear', 'men-footwear', 'sports-shoes', 'asian-sports-shoes']","T-1/100 BASEMENT GROUND FLOOR HALF MANGOLPURI INDL AREA PHASE-1 NORTH WEST DELHIDelhi , Delhi - 110083",Buy ASIAN Men Navy Blue Mesh Non Marking Lace Up Running Shoes - Sports Shoes for Men from ASIAN at Rs. 749. Style ID: 17215720,"ASIAN Men Navy Blue Mesh Non Marking Lace Up Running Shoes,  ASIAN, Sports Shoes, Shoes, Footwear, Footwear for Men, Buy ASIAN Men Navy Blue Mesh Non Marking Lace Up Running Shoes Online in India, Buy Sports Shoes at best price"
tshirts/levis/levis-men-yellow-graphic-printed-t-shirt/16803512/buy,"['clothing', 'men-clothing', 'tshirts', 'levis-tshirts']",,Buy Levis Men Yellow Graphic Printed T Shirt - Tshirts for Men from Levis at Rs. 1169. Style ID: 16803512,"Levis Men Yellow Graphic Printed T Shirt,  Levis, Tshirts, Topwear, Apparel, Apparel for Men, Buy Levis Men Yellow Graphic Printed T Shirt Online in India, Buy Tshirts at best price"
jackets/jack--jones/jack--jones-men-red--black-colourblocked-lightweight-puffer-jacket/15497764/buy,"['clothing', 'men-clothing', 'jackets', 'jack-and-jones-jackets']","D-196,PHASE 8B,INDUSTRIAL AREA,MOHALI,PUNJABMohali , Punjab - 160062",Buy Jack & Jones Men Red & Black Colourblocked Lightweight Puffer Jacket - Jackets for Men from Jack & Jones at Rs. 3249. Style ID: 15497764,"Jack & Jones Men Red & Black Colourblocked Lightweight Puffer Jacket,  Jack & Jones, Jackets, Topwear, Apparel, Apparel for Men, Buy Jack & Jones Men Red & Black Colourblocked Lightweight Puffer Jacket Online in India, Buy Jackets at best price"
trousers/orchid-blues/orchid-blues-women-blue-loose-fit-high-rise-trousers/16378726/buy,"['clothing', 'women-clothing', 'trousers', 'orchid-blues-trousers']","3E/16 BPNIT FARIDABADFaridabad , Haryana - 121001",Buy Orchid Blues Women Blue Loose Fit High Rise Trousers - Trousers for Women from Orchid Blues at Rs. 599. Style ID: 16378726,"Orchid Blues Women Blue Loose Fit High Rise Trousers,  Orchid Blues, Trousers, Bottomwear, Apparel, Apparel for Women, Buy Orchid Blues Women Blue Loose Fit High Rise Trousers Online in India, Buy Trousers at best price"
handbags/baggit/baggit-pink-solid-structured-handheld-bag/17969130/buy,"['accessories', 'women-accessories', 'handbags', 'baggit-handbags']","204/218Narayan Udyog BhavanLalbaughMumbai , Maharashtra - 400012",Buy Baggit Pink Solid Structured Handheld Bag - Handbags for Women from Baggit at Rs. 2590. Style ID: 17969130,"Baggit Pink Solid Structured Handheld Bag,  Baggit, Handbags, Bags, Accessories, Accessories for Women, Buy Baggit Pink Solid Structured Handheld Bag Online in India, Buy Handbags at best price"
handbags/united-colors-of-benetton/united-colors-of-benetton-brown-structured-handheld-bag/14313040/buy,"['accessories', 'women-accessories', 'handbags', 'united-colors-of-benetton-handbags']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy United Colors Of Benetton Brown Structured Handheld Bag - Handbags for Women from United Colors Of Benetton at Rs. 4249. Style ID: 14313040,"United Colors Of Benetton Brown Structured Handheld Bag,  United Colors Of Benetton, Handbags, Bags, Accessories, Accessories for Women, Buy United Colors Of Benetton Brown Structured Handheld Bag Online in India, Buy Handbags at best price"
handbags/women-marks/women-marks-grey-textured-handheld-bag/13853576/buy,"['accessories', 'women-accessories', 'handbags', 'women-marks-handbags']","7351XV(PART) GALI NO.1 RAMNAGAR (ARAMNAGAR) QUTUB ROAD PAHAR GANJDelhi , Delhi - 110055",Buy WOMEN MARKS Grey Textured Handheld Bag - Handbags for Women from WOMEN MARKS at Rs. 1619. Style ID: 13853576,"WOMEN MARKS Grey Textured Handheld Bag,  WOMEN MARKS, Handbags, Bags, Accessories, Accessories for Women, Buy WOMEN MARKS Grey Textured Handheld Bag Online in India, Buy Handbags at best price"
tshirts/difference-of-opinion/difference-of-opinion-men-lavender-conversational-printed-pure-cotton-oversized-t-shirt/17605688/buy,"['clothing', 'men-clothing', 'tshirts', 'difference-of-opinion-tshirts']","17 Amarjothi Sathyamoorthy nagar, 1 st street,Kangeyam RoadCoimbatore , Tamil Nadu - 641604",Buy Difference Of Opinion Men Lavender Conversational Printed Pure Cotton Oversized T Shirt - Tshirts for Men from Difference Of Opinion at Rs. 545. Style ID: 17605688,"Difference Of Opinion Men Lavender Conversational Printed Pure Cotton Oversized T Shirt,  Difference Of Opinion, Tshirts, Topwear, Apparel, Apparel for Men, Buy Difference Of Opinion Men Lavender Conversational Printed Pure Cotton Oversized T Shirt Online in India, Buy Tshirts at best price"
flats/roadster/the-roadster-lifestyle-co-women-blue-solid-gladiators-/15971762/buy,"['footwear', 'women-footwear', 'flats', 'roadster-flats']","406, B2 and C, 4th Floor,Centrum Plaza, Golf Course Road, Sector - 53,Gurugram , Haryana - 122102",Buy The Roadster Lifestyle Co Women Blue Solid Gladiators - Flats for Women from Roadster at Rs. 734. Style ID: 15971762,"The Roadster Lifestyle Co Women Blue Solid Gladiators,  Roadster, Flats, Shoes, Footwear, Footwear for Women, Buy The Roadster Lifestyle Co Women Blue Solid Gladiators Online in India, Buy Flats at best price"
watches/fastrack/fastrack-tees-unisex-orange--blue-printed-dial-watch-38018pp02cj/1453907/buy,"['accessories', 'unisex-accessories', 'watches', 'fastrack-watches']","Awfis, 7th floor, HM Vibha Tower, 25 Laskar Hosur Road, Adugodi, Bengalore 560029Bengaluru , Karnataka - 560029",Buy Fastrack Tees Unisex Orange & Blue Printed Dial Watch 38018PP02CJ - Watches for Unisex from Fastrack at Rs. 805. Style ID: 1453907,"Fastrack Tees Unisex Orange & Blue Printed Dial Watch 38018PP02CJ,  Fastrack, Watches, Watches, Accessories, Accessories for Unisex, Buy Fastrack Tees Unisex Orange & Blue Printed Dial Watch 38018PP02CJ Online in India, Buy Watches at best price"
flip-flops/mast--harbour/mast--harbour-women-white--black-printed-thong-flip-flops/15255846/buy,"['footwear', 'women-footwear', 'flip-flops', 'mast-and-harbour-flip-flops']","Awfis, 7th floor, HM Vibha Tower, 25 Laskar Hosur Road, Adugodi, Bengalore 560029Bengaluru , Karnataka - 560029",Buy Mast & Harbour Women White & Black Printed Thong Flip Flops - Flip Flops for Women from Mast & Harbour at Rs. 329. Style ID: 15255846,"Mast & Harbour Women White & Black Printed Thong Flip Flops,  Mast & Harbour, Flip Flops, Flip Flops, Footwear, Footwear for Women, Buy Mast & Harbour Women White & Black Printed Thong Flip Flops Online in India, Buy Flip Flops at best price"
shirts/freesoul/freesoul-men-blue--white-checked-casual-shirt/18165806/buy,"['clothing', 'men-clothing', 'shirts', 'freesoul-shirts']","21-E1,2ND PHASE, PEENYA INDUSTRIAL AREA,Bengaluru , Karnataka - 560058",Buy FREESOUL Men Blue & White Checked Casual Shirt - Shirts for Men from FREESOUL at Rs. 1299. Style ID: 18165806,"FREESOUL Men Blue & White Checked Casual Shirt,  FREESOUL, Shirts, Topwear, Apparel, Apparel for Men, Buy FREESOUL Men Blue & White Checked Casual Shirt Online in India, Buy Shirts at best price"
clutches/peora/peora-black--gold-toned-embellished-purse/15855804/buy,"['accessories', 'women-accessories', 'clutches', 'peora-clutches']",,Buy Peora Black & Gold Toned Embellished Purse - Clutches for Women from Peora at Rs. 2498. Style ID: 15855804,"Peora Black & Gold Toned Embellished Purse,  Peora, Clutches, Bags, Accessories, Accessories for Women, Buy Peora Black & Gold Toned Embellished Purse Online in India, Buy Clutches at best price"
jackets/marks--spencer/marks--spencer-men-black-solid-bomber-jacket/16217182/buy,"['clothing', 'men-clothing', 'jackets', 'marks-and-spencer-jackets']","Marks & Spencer Reliance India Pvt LtdInfinity Tower C, Ground FloorGurugram , Haryana - 122002",Buy Marks & Spencer Men Black Solid Bomber Jacket - Jackets for Men from Marks & Spencer at Rs. 1999. Style ID: 16217182,"Marks & Spencer Men Black Solid Bomber Jacket,  Marks & Spencer, Jackets, Topwear, Apparel, Apparel for Men, Buy Marks & Spencer Men Black Solid Bomber Jacket Online in India, Buy Jackets at best price"
