prod_link,tags,seller_address,meta_description,meta_keyword
sarees/shavya/shavya-black-embellished-sequinned-pure-georgette-celebrity-saree/12092588/buy,"['clothing', 'women-clothing', 'sarees', 'shavya-sarees']","A 6008 Shree Kuberji World Saroli SuratSurat , Gujarat - 395010",Buy SHAVYA Black Embellished Sequinned Pure Georgette Celebrity Saree - Sarees for Women from SHAVYA at Rs. 1449. Style ID: 12092588,"SHAVYA Black Embellished Sequinned Pure Georgette Celebrity Saree,  SHAVYA, Sarees, Saree, Apparel, Apparel for Women, Buy SHAVYA Black Embellished Sequinned Pure Georgette Celebrity Saree Online in India, Buy Sarees at best price"
hair-brush-and-comb/rozia/rozia-pro-beige-wooden-de-tangling-paddle-hair-brush/11043474/buy,"['personal-care', 'unisex-personal-care', 'hair-brush-and-comb', 'rozia-hair-brush-and-comb']","838, Udyog Vihar, Phase VSector-19Gurugram , HARYANA - 122016",Buy Rozia Pro Beige Wooden De Tangling Paddle Hair Brush - Hair Brush And Comb for Unisex from Rozia at Rs. 399. Style ID: 11043474,"Rozia Pro Beige Wooden De Tangling Paddle Hair Brush,  Rozia, Hair Brush And Comb, Hair, Personal Care, Personal Care for Unisex, Buy Rozia Pro Beige Wooden De Tangling Paddle Hair Brush Online in India, Buy Hair Brush And Comb at best price"
tshirts/monte-carlo/monte-carlo-men-blue--red-striped-polo-collar-pockets-t-shirt/17037106/buy,"['clothing', 'men-clothing', 'tshirts', 'monte-carlo-tshirts']","Monte Carlo Fashion Ltd,c/o MJ Logistics Private Limited,Seabird Marine services Pvt Ltd Village Babra Bakirpur, Pataudi Road Near Adani Logistic Park, ICD PatliGurugram , Haryana - 122503",Buy Monte Carlo Men Blue & Red Striped Polo Collar Pockets T Shirt - Tshirts for Men from Monte Carlo at Rs. 1872. Style ID: 17037106,"Monte Carlo Men Blue & Red Striped Polo Collar Pockets T Shirt,  Monte Carlo, Tshirts, Topwear, Apparel, Apparel for Men, Buy Monte Carlo Men Blue & Red Striped Polo Collar Pockets T Shirt Online in India, Buy Tshirts at best price"
shirts/tommy-hilfiger/tommy-hilfiger-women-white-relaxed-fit-opaque-casual-shirt/15012076/buy,"['clothing', 'women-clothing', 'shirts', 'tommy-hilfiger-shirts']","Cabin No. 6, Property 2, Gujarat Vihar, Vikas Marg, New Delhi, Delhi, 110092Delhi , Delhi - 110092",Buy Tommy Hilfiger Women White Relaxed Fit Opaque Casual Shirt - Shirts for Women from Tommy Hilfiger at Rs. 2519. Style ID: 15012076,"Tommy Hilfiger Women White Relaxed Fit Opaque Casual Shirt,  Tommy Hilfiger, Shirts, Topwear, Apparel, Apparel for Women, Buy Tommy Hilfiger Women White Relaxed Fit Opaque Casual Shirt Online in India, Buy Shirts at best price"
jewellery-set/zaveri-pearls/zaveri-pearls-gold-plated-pink--green-kundan-studded--beaded-jewellery-set/15550102/buy,"['accessories', 'women-accessories', 'jewellery-set', 'zaveri-pearls-jewellery-set']","12, 1ST FLOOR, ARIHANT BLDG, HARIDAS NAGAR, SHIMPOLI ROADBORIVALI WESTMumbai , Maharashtra - 400092",Buy Zaveri Pearls Gold Plated Pink & Green Kundan Studded & Beaded Jewellery Set - Jewellery Set for Women from Zaveri Pearls at Rs. 699. Style ID: 15550102,"Zaveri Pearls Gold Plated Pink & Green Kundan Studded & Beaded Jewellery Set,  Zaveri Pearls, Jewellery Set, Jewellery, Accessories, Accessories for Women, Buy Zaveri Pearls Gold Plated Pink & Green Kundan Studded & Beaded Jewellery Set Online in India, Buy Jewellery Set at best price"
tshirts/mufti/mufti-men-black-solid-polo-collar-t-shirt/13874748/buy,"['clothing', 'men-clothing', 'tshirts', 'mufti-tshirts']","Ethix House,3 Castelino Road Pune Camp,Pune Pune Maharashtra 411001PUNE , Maharashtra - 411001",Buy Mufti Men Black Solid Polo Collar T Shirt - Tshirts for Men from Mufti at Rs. 1199. Style ID: 13874748,"Mufti Men Black Solid Polo Collar T Shirt,  Mufti, Tshirts, Topwear, Apparel, Apparel for Men, Buy Mufti Men Black Solid Polo Collar T Shirt Online in India, Buy Tshirts at best price"
bracelet/oomph/oomph-women-gold-toned--white-kundan-handcrafted-ring-bracelet/15599876/buy,"['accessories', 'women-accessories', 'bracelet', 'oomph-bracelet']","BUILDING NO E-18, B WING, FLAT NO 404,YOGI NAGAR, BORIVALI WESTMumbai , Maharashtra - 400091",Buy OOMPH Women Gold Toned & White Kundan Handcrafted Ring Bracelet - Bracelet for Women from OOMPH at Rs. 431. Style ID: 15599876,"OOMPH Women Gold Toned & White Kundan Handcrafted Ring Bracelet,  OOMPH, Bracelet, Jewellery, Accessories, Accessories for Women, Buy OOMPH Women Gold Toned & White Kundan Handcrafted Ring Bracelet Online in India, Buy Bracelet at best price"
shirts/louis-philippe/louis-philippe-men-grey-micro-checked-formal-shirt/17910582/buy,"['clothing', 'men-clothing', 'shirts', 'louis-philippe-shirts']","Ground Floor, No 65/64, old No 65, 6th Block, Ward No 21, 2ndMain Road,Bengaluru , Karnataka - 560044",Buy Louis Philippe Men Grey Micro Checked Formal Shirt - Shirts for Men from Louis Philippe at Rs. 2159. Style ID: 17910582,"Louis Philippe Men Grey Micro Checked Formal Shirt,  Louis Philippe, Shirts, Topwear, Apparel, Apparel for Men, Buy Louis Philippe Men Grey Micro Checked Formal Shirt Online in India, Buy Shirts at best price"
dresses/max/max-white-floral-midi-dress/16729286/buy,"['clothing', 'women-clothing', 'dresses', 'max-dresses']","#41/2,42/2,Oblapura Gram panchyat,Anugondanahalli HobliDevangundi Main RoadHoskote TalukBengaluru , Karnataka - 560067",Buy Max White Floral Midi Dress - Dresses for Women from Max at Rs. 1399. Style ID: 16729286,"Max White Floral Midi Dress,  Max, Dresses, Dress, Apparel, Apparel for Women, Buy Max White Floral Midi Dress Online in India, Buy Dresses at best price"
dresses/aurelia/aurelia-green--meadowbrook-ethnic-motifs-a-line-midi-dress/16834120/buy,"['clothing', 'women-clothing', 'dresses', 'aurelia-dresses']","Unit No. 112, Rectangle 1, 1st Floor, D-4, Saket, New Delhi - 110007New Delhi , Delhi - 110017",Buy AURELIA Green & Meadowbrook Ethnic Motifs A Line Midi Dress - Dresses for Women from AURELIA at Rs. 1399. Style ID: 16834120,"AURELIA Green & Meadowbrook Ethnic Motifs A Line Midi Dress,  AURELIA, Dresses, Dress, Apparel, Apparel for Women, Buy AURELIA Green & Meadowbrook Ethnic Motifs A Line Midi Dress Online in India, Buy Dresses at best price"
dresses/aurelia/aurelia-off-white-ethnic-motifs-maxi-dress/18243712/buy,"['clothing', 'women-clothing', 'dresses', 'aurelia-dresses']","Unit No. 112, Rectangle 1, 1st Floor, D-4, Saket, New Delhi - 110007New Delhi , Delhi - 110017",Buy AURELIA Off White Ethnic Motifs Maxi Dress - Dresses for Women from AURELIA at Rs. 1319. Style ID: 18243712,"AURELIA Off White Ethnic Motifs Maxi Dress,  AURELIA, Dresses, Dress, Apparel, Apparel for Women, Buy AURELIA Off White Ethnic Motifs Maxi Dress Online in India, Buy Dresses at best price"
lehenga-choli/warthy-ent/warthy-ent-yellow--red-semi-stitched-lehenga--unstitched-blouse-with-dupatta/18384464/buy,"['clothing', 'women-clothing', 'lehenga-choli', 'warthy-ent-lehenga-choli']","2ND FLOOR, A-SHOP NO. 239, POLARIS SHOPPING CENTERPARVAT PATIYA CANAL ROAD, SAROLI, SURATSurat , GUJARAT - 395010",Buy Warthy Ent Yellow & Red Semi Stitched Lehenga & Unstitched Blouse With Dupatta - Lehenga Choli for Women from Warthy Ent at Rs. 1609. Style ID: 18384464,"Warthy Ent Yellow & Red Semi Stitched Lehenga & Unstitched Blouse With Dupatta,  Warthy Ent, Lehenga Choli, Topwear, Apparel, Apparel for Women, Buy Warthy Ent Yellow & Red Semi Stitched Lehenga & Unstitched Blouse With Dupatta Online in India, Buy Lehenga Choli at best price"
cups-and-mugs/cdi/cdi-12-pieces-black--gold-toned-solid-ceramic-glossy-cups-and-saucers-set/17799556/buy,"['home-furnishing', 'unisex-home-furnishing', 'cups-and-mugs', 'cdi-cups-and-mugs']","2-a shi ram building jawahar nagar near malka ganj chowk delhi 110007Delhi , Delhi - 110007",Buy CDI 12 Pieces Black & Gold Toned Solid Ceramic Glossy Cups And Saucers Set - Cups And Mugs for Unisex from CDI at Rs. 1000. Style ID: 17799556,"CDI 12 Pieces Black & Gold Toned Solid Ceramic Glossy Cups And Saucers Set,  CDI, Cups And Mugs, Kitchen And Dining, Home, Home for Unisex, Buy CDI 12 Pieces Black & Gold Toned Solid Ceramic Glossy Cups And Saucers Set Online in India, Buy Cups And Mugs at best price"
runners/ritu-kumar/ritu-kumar-blue--off-white-embroidered-table-runners/17606884/buy,"['home-furnishing', 'unisex-home-furnishing', 'runners', 'ritu-kumar-runners']","138 BELIGHATA ROAD, KOLKATAKolkata , West Bengal - 700015",Buy Ritu Kumar Blue & Off White Embroidered Table Runners - Runners for Unisex from Ritu Kumar at Rs. 3900. Style ID: 17606884,"Ritu Kumar Blue & Off White Embroidered Table Runners,  Ritu Kumar, Runners, Home Furnishing, Home, Home for Unisex, Buy Ritu Kumar Blue & Off White Embroidered Table Runners Online in India, Buy Runners at best price"
kurtis/ritu-kumar/ritu-kumar-women-pink-woven-design-pure-cotton-pleated-yarn-dyed-kurti/17001918/buy,"['clothing', 'women-clothing', 'kurtis', 'ritu-kumar-kurtis']","138 BELIGHATA ROAD, KOLKATAKolkata , West Bengal - 700015",Buy Ritu Kumar Women Pink Woven Design Pure Cotton Pleated Yarn Dyed Kurti - Kurtis for Women from Ritu Kumar at Rs. 3900. Style ID: 17001918,"Ritu Kumar Women Pink Woven Design Pure Cotton Pleated Yarn Dyed Kurti,  Ritu Kumar, Kurtis, Topwear, Apparel, Apparel for Women, Buy Ritu Kumar Women Pink Woven Design Pure Cotton Pleated Yarn Dyed Kurti Online in India, Buy Kurtis at best price"
lehenga-choli/juniper/juniper-pink--grey-ready-to-wear-lehenga-with-blouse/12411384/buy,"['clothing', 'women-clothing', 'lehenga-choli', 'juniper-lehenga-choli']","G-93 EPIP RIICO INDUSTRIAL AREASITAPURAJaipur , Rajasthan - 302022",Buy Juniper Pink & Grey Ready To Wear Lehenga With Blouse - Lehenga Choli for Women from Juniper at Rs. 1885. Style ID: 12411384,"Juniper Pink & Grey Ready To Wear Lehenga With Blouse,  Juniper, Lehenga Choli, Topwear, Apparel, Apparel for Women, Buy Juniper Pink & Grey Ready To Wear Lehenga With Blouse Online in India, Buy Lehenga Choli at best price"
shirts/allen-solly/allen-solly-men-blue-slim-fit-printed-cotton-casual-shirt/17309990/buy,"['clothing', 'men-clothing', 'shirts', 'allen-solly-shirts']","5A/19,Ground Floor ( Front Portion),Ansari Raod,DaryaganjDelhi , Delhi - 110002",Buy Allen Solly Men Blue Slim Fit Printed Cotton Casual Shirt - Shirts for Men from Allen Solly at Rs. 1699. Style ID: 17309990,"Allen Solly Men Blue Slim Fit Printed Cotton Casual Shirt,  Allen Solly, Shirts, Topwear, Apparel, Apparel for Men, Buy Allen Solly Men Blue Slim Fit Printed Cotton Casual Shirt Online in India, Buy Shirts at best price"
rompers/yk-organic/yk-organic-infant-girls-pack-of-2-pure-cotton-rompers/14468926/buy,"['clothing', 'girls-clothing', 'rompers', 'yk-organic-rompers']","406, B2 and C, 4th Floor,Centrum Plaza, Golf Course Road, Sector - 53,Gurugram , Haryana - 122102",Buy YK Organic Infant Girls Pack Of 2 Pure Cotton Rompers - Rompers for Girls from YK Organic at Rs. 591. Style ID: 14468926,"YK Organic Infant Girls Pack Of 2 Pure Cotton Rompers,  YK Organic, Rompers, Topwear, Apparel, Apparel for Girls, Buy YK Organic Infant Girls Pack Of 2 Pure Cotton Rompers Online in India, Buy Rompers at best price"
saree-blouse/inddus/inddus-black-cotton-stretchable-solid-saree-blouse/11387498/buy,"['clothing', 'women-clothing', 'saree-blouse', 'inddus-saree-blouse']","4-B, Anjani TowerParle PointSurat , Gujarat - 395007",Buy Inddus Black Cotton Stretchable Solid Saree Blouse - Saree Blouse for Women from Inddus at Rs. 551. Style ID: 11387498,"Inddus Black Cotton Stretchable Solid Saree Blouse,  Inddus, Saree Blouse, Saree, Apparel, Apparel for Women, Buy Inddus Black Cotton Stretchable Solid Saree Blouse Online in India, Buy Saree Blouse at best price"
tops/all-about-you/all-about-you-pink-tie-up-detailed-regular-top/14485408/buy,"['clothing', 'women-clothing', 'tops', 'all-about-you-tops']","5th Floor, Office No 504, Punj Essen House, 17-18, Nehru PlaceDelhi , Delhi - 110019",Buy All About You Pink Tie Up Detailed Regular Top - Tops for Women from All About You at Rs. 699. Style ID: 14485408,"All About You Pink Tie Up Detailed Regular Top,  All About You, Tops, Topwear, Apparel, Apparel for Women, Buy All About You Pink Tie Up Detailed Regular Top Online in India, Buy Tops at best price"
shrug/scorpius/scorpius-women-black--pink-printed-open-front-shrug/7842543/buy,"['clothing', 'women-clothing', 'shrug', 'scorpius-shrug']","A-20, Indrapark 2Nd Floor, Najafgarh Delhi Delhi 110043Delhi , Delhi - 110043",Buy SCORPIUS Women Black & Pink Printed Open Front Shrug - Shrug for Women from SCORPIUS at Rs. 674. Style ID: 7842543,"SCORPIUS Women Black & Pink Printed Open Front Shrug,  SCORPIUS, Shrug, Topwear, Apparel, Apparel for Women, Buy SCORPIUS Women Black & Pink Printed Open Front Shrug Online in India, Buy Shrug at best price"
perfume-and-body-mist/kazo/kazo-women-last-kiss-body-mist-250ml/15204880/buy,"['personal-care', 'women-personal-care', 'perfume-and-body-mist', 'kazo-perfume-and-body-mist']","A18, Sectro 64,,Gautam Budh NagarNoida , Uttar Pradesh - 201301",Buy Kazo Women LAST KISS Body Mist 250ml - Perfume And Body Mist for Women from Kazo at Rs. 419. Style ID: 15204880,"Kazo Women LAST KISS Body Mist 250ml,  Kazo, Perfume And Body Mist, Fragrance, Personal Care, Personal Care for Women, Buy Kazo Women LAST KISS Body Mist 250ml Online in India, Buy Perfume And Body Mist at best price"
tops/freecultr/freecultr-women-blue-solid-tank-top/17069896/buy,"['clothing', 'women-clothing', 'tops', 'freecultr-tops']","UNDERME BRANDS PVT LTD, F213 B, 2ND FLOOR,LADO SARAINew Delhi , Delhi - 110030",Buy FREECULTR Women Blue Solid Tank Top - Tops for Women from FREECULTR at Rs. 455. Style ID: 17069896,"FREECULTR Women Blue Solid Tank Top,  FREECULTR, Tops, Topwear, Apparel, Apparel for Women, Buy FREECULTR Women Blue Solid Tank Top Online in India, Buy Tops at best price"
kurtas/juniper/juniper-women-red-ethnic-motifs-printed-anarkali-kurta/17502322/buy,"['clothing', 'women-clothing', 'kurtas', 'juniper-kurtas']","G-93 EPIP RIICO INDUSTRIAL AREASITAPURAJaipur , Rajasthan - 302022",Buy Juniper Women Red Ethnic Motifs Printed Anarkali Kurta - Kurtas for Women from Juniper at Rs. 1024. Style ID: 17502322,"Juniper Women Red Ethnic Motifs Printed Anarkali Kurta,  Juniper, Kurtas, Topwear, Apparel, Apparel for Women, Buy Juniper Women Red Ethnic Motifs Printed Anarkali Kurta Online in India, Buy Kurtas at best price"
kurtas/yufta/yufta-women-peach-coloured-flared-sleeves-thread-work-kurta/18457184/buy,"['clothing', 'women-clothing', 'kurtas', 'yufta-kurtas']","C-5, RIICO Mansarovar, Mansarovar Industril AreaJaipur , Rajasthan - 302020",Buy Yufta Women Peach Coloured Flared Sleeves Thread Work Kurta - Kurtas for Women from Yufta at Rs. 989. Style ID: 18457184,"Yufta Women Peach Coloured Flared Sleeves Thread Work Kurta,  Yufta, Kurtas, Topwear, Apparel, Apparel for Women, Buy Yufta Women Peach Coloured Flared Sleeves Thread Work Kurta Online in India, Buy Kurtas at best price"
palazzos/libas/libas-women-green--white-checked-wide-leg-palazzos/14091152/buy,"['clothing', 'women-clothing', 'palazzos', 'libas-palazzos']","B-19, Phase - II, ,Sector -83Noida , Uttar pradesh - 201305",Buy Libas Women Green & White Checked Wide Leg Palazzos - Palazzos for Women from Libas at Rs. 440. Style ID: 14091152,"Libas Women Green & White Checked Wide Leg Palazzos,  Libas, Palazzos, Bottomwear, Apparel, Apparel for Women, Buy Libas Women Green & White Checked Wide Leg Palazzos Online in India, Buy Palazzos at best price"
jeans/jean-cafe/jean-cafe-men-grey-jean-slim-fit-light-fade-jeans/17600996/buy,"['clothing', 'men-clothing', 'jeans', 'jean-cafe-jeans']","27C , Mysore Road, Kumbalgodu , Kumbalgodu Industrial Area , Behind Pepsi Factory , Bangalore Bengaluru , KARNATAKA - 560074",Buy Jean Cafe Men Grey Jean Slim Fit Light Fade Jeans - Jeans for Men from Jean Cafe at Rs. 1199. Style ID: 17600996,"Jean Cafe Men Grey Jean Slim Fit Light Fade Jeans,  Jean Cafe, Jeans, Bottomwear, Apparel, Apparel for Men, Buy Jean Cafe Men Grey Jean Slim Fit Light Fade Jeans Online in India, Buy Jeans at best price"
bra/leading-lady/leading-lady-purple-floral-bra-lace-non-padded/18373166/buy,"['clothing', 'women-clothing', 'bra', 'leading-lady-bra']","870, STREET SHEESH MAHAL, B.G.ROADAZAD MARKETDelhi , Delhi - 110006",Buy Leading Lady Purple Floral Bra Lace Non Padded - Bra for Women from Leading Lady at Rs. 299. Style ID: 18373166,"Leading Lady Purple Floral Bra Lace Non Padded,  Leading Lady, Bra, Innerwear, Apparel, Apparel for Women, Buy Leading Lady Purple Floral Bra Lace Non Padded Online in India, Buy Bra at best price"
kurtas/kalini/kalini-women-blue--white-abstract-printed-kurta/17442234/buy,"['clothing', 'women-clothing', 'kurtas', 'kalini-kurtas']","7007, Hindustan Textile Centre-2,Dumbhal,Surat , Gujarat - 395010",Buy KALINI Women Blue & White Abstract Printed Kurta - Kurtas for Women from KALINI at Rs. 566. Style ID: 17442234,"KALINI Women Blue & White Abstract Printed Kurta,  KALINI, Kurtas, Topwear, Apparel, Apparel for Women, Buy KALINI Women Blue & White Abstract Printed Kurta Online in India, Buy Kurtas at best price"
kurtas/sasimo/sasimo-women-pink--white-floral-printed-keyhole-neck-floral-kurta/17035594/buy,"['clothing', 'women-clothing', 'kurtas', 'sasimo-kurtas']","7th Floor, 7073,7074,7075, Shree Kuberji World, Kadodara Road,Surat, Puna KumbhariaSurat , Gujarat - 395010",Buy Sasimo Women Pink & White Floral Printed Keyhole Neck Floral Kurta - Kurtas for Women from Sasimo at Rs. 626. Style ID: 17035594,"Sasimo Women Pink & White Floral Printed Keyhole Neck Floral Kurta,  Sasimo, Kurtas, Topwear, Apparel, Apparel for Women, Buy Sasimo Women Pink & White Floral Printed Keyhole Neck Floral Kurta Online in India, Buy Kurtas at best price"
kurtas/akshatani/akshatani-women-teal-green--black-hand-block-print-straight-kurta/12805690/buy,"['clothing', 'women-clothing', 'kurtas', 'akshatani-kurtas']","TA-145FIRST FLOOR, STREET NO. 3, TUGHLAKABAD EXTNDelhi , Delhi - 110019",Buy Akshatani Women Teal Green & Black Hand Block Print Straight Kurta - Kurtas for Women from Akshatani at Rs. 549. Style ID: 12805690,"Akshatani Women Teal Green & Black Hand Block Print Straight Kurta,  Akshatani, Kurtas, Topwear, Apparel, Apparel for Women, Buy Akshatani Women Teal Green & Black Hand Block Print Straight Kurta Online in India, Buy Kurtas at best price"
heels/vayonaa/vayonaa-white-pu-slim-heels/15687636/buy,"['footwear', 'women-footwear', 'heels', 'vayonaa-heels']","GROUND FLOOR, 10/41-A, PATEL GALI ,VISHWAS NAGAR, SHAHDARA,Delhi , Delhi - 110032",Buy VAYONAA White PU Slim Heels - Heels for Women from VAYONAA at Rs. 799. Style ID: 15687636,"VAYONAA White PU Slim Heels,  VAYONAA, Heels, Shoes, Footwear, Footwear for Women, Buy VAYONAA White PU Slim Heels Online in India, Buy Heels at best price"
heels/shoetopia/shoetopia-gold-toned--beige-block-sandals/14977416/buy,"['footwear', 'women-footwear', 'heels', 'shoetopia-heels']","Basement floor B- 86 Mayapuri Industerial Area Phase-1New Delhi , Delhi - 110064",Buy Shoetopia Gold Toned & Beige Block Sandals - Heels for Women from Shoetopia at Rs. 799. Style ID: 14977416,"Shoetopia Gold Toned & Beige Block Sandals,  Shoetopia, Heels, Shoes, Footwear, Footwear for Women, Buy Shoetopia Gold Toned & Beige Block Sandals Online in India, Buy Heels at best price"
tshirts/allen-solly-junior/allen-solly-junior-girls-navy-blue-brand-logo-printed-pure-cotton-t-shirt/17233752/buy,"['clothing', 'girls-clothing', 'tshirts', 'allen-solly-junior-tshirts']","5A/19,Ground Floor ( Front Portion),Ansari Raod,DaryaganjDelhi , Delhi - 110002",Buy Allen Solly Junior Girls Navy Blue Brand Logo Printed Pure Cotton T Shirt - Tshirts for Girls from Allen Solly Junior at Rs. 674. Style ID: 17233752,"Allen Solly Junior Girls Navy Blue Brand Logo Printed Pure Cotton T Shirt,  Allen Solly Junior, Tshirts, Topwear, Apparel, Apparel for Girls, Buy Allen Solly Junior Girls Navy Blue Brand Logo Printed Pure Cotton T Shirt Online in India, Buy Tshirts at best price"
handbags/baggit/baggit-red-half-moon-sling-bag/17489332/buy,"['accessories', 'women-accessories', 'handbags', 'baggit-handbags']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy Baggit Red Half Moon Sling Bag - Handbags for Women from Baggit at Rs. 1094. Style ID: 17489332,"Baggit Red Half Moon Sling Bag,  Baggit, Handbags, Bags, Accessories, Accessories for Women, Buy Baggit Red Half Moon Sling Bag Online in India, Buy Handbags at best price"
