prod_link,tags,seller_address,meta_description,meta_keyword
lipstick/sugar/sugar-women-set-of-4-9-to-5-classics-mini-lipstick/14704396/buy,"['personal-care', 'women-personal-care', 'lipstick', 'sugar-lipstick']",,Buy SUGAR Women Set Of 4 9 To 5 Classics Mini Lipstick - Lipstick for Women from SUGAR at Rs. 799. Style ID: 14704396,"SUGAR Women Set Of 4 9 To 5 Classics Mini Lipstick,  SUGAR, Lipstick, Lips, Personal Care, Personal Care for Women, Buy SUGAR Women Set Of 4 9 To 5 Classics Mini Lipstick Online in India, Buy Lipstick at best price"
jeans/freakins/freakins-women-blue-slim-fit-high-rise-highly-distressed-heavy-fade-jeans/16939658/buy,"['clothing', 'women-clothing', 'jeans', 'freakins-jeans']","Devraj Industrial Park Piplaj - Pirana Road Calico Mills109-110Talod , GUJARAT - 382315",Buy FREAKINS Women Blue Slim Fit High Rise Highly Distressed Heavy Fade Jeans - Jeans for Women from FREAKINS at Rs. 1699. Style ID: 16939658,"FREAKINS Women Blue Slim Fit High Rise Highly Distressed Heavy Fade Jeans,  FREAKINS, Jeans, Bottomwear, Apparel, Apparel for Women, Buy FREAKINS Women Blue Slim Fit High Rise Highly Distressed Heavy Fade Jeans Online in India, Buy Jeans at best price"
shirts/peter-england-elite/peter-england-elite-men-navy-blue-slim-fit-opaque-checked-pure-cotton-formal-shirt/15943136/buy,"['clothing', 'men-clothing', 'shirts', 'peter-england-elite-shirts']","Ground Floor, No 65/64, old No 65, 6th Block, Ward No 21, 2ndMain Road,Bengaluru , Karnataka - 560044",Buy Peter England Elite Men Navy Blue Slim Fit Opaque Checked Pure Cotton Formal Shirt - Shirts for Men from Peter England Elite at Rs. 1499. Style ID: 15943136,"Peter England Elite Men Navy Blue Slim Fit Opaque Checked Pure Cotton Formal Shirt,  Peter England Elite, Shirts, Topwear, Apparel, Apparel for Men, Buy Peter England Elite Men Navy Blue Slim Fit Opaque Checked Pure Cotton Formal Shirt Online in India, Buy Shirts at best price"
tshirts/mango-man/mango-man-grey-solid-polo-collar-t-shirt/18259674/buy,"['clothing', 'men-clothing', 'tshirts', 'mango-man-tshirts']","406, B2 and C, 4th Floor,Centrum Plaza, Golf Course Road, Sector - 53,Gurugram , Haryana - 122102",Buy MANGO MAN Grey Solid Polo Collar T Shirt - Tshirts for Men from MANGO MAN at Rs. 2990. Style ID: 18259674,"MANGO MAN Grey Solid Polo Collar T Shirt,  MANGO MAN, Tshirts, Topwear, Apparel, Apparel for Men, Buy MANGO MAN Grey Solid Polo Collar T Shirt Online in India, Buy Tshirts at best price"
track-pants/allen-solly-junior/-allen-solly-junior-boys-navy-blue--white-brand-logo-print-pure-cotton-joggers/17795688/buy,"['clothing', 'boys-clothing', 'track-pants', 'allen-solly-junior-track-pants']","Ground Floor, No 65/64, old No 65, 6th Block, Ward No 21, 2ndMain Road,Bengaluru , Karnataka - 560044",Buy Allen Solly Junior Boys Navy Blue & White Brand Logo Print Pure Cotton Joggers - Track Pants for Boys from Allen Solly Junior at Rs. 1263. Style ID: 17795688,"Allen Solly Junior Boys Navy Blue & White Brand Logo Print Pure Cotton Joggers,  Allen Solly Junior, Track Pants, Bottomwear, Apparel, Apparel for Boys, Buy Allen Solly Junior Boys Navy Blue & White Brand Logo Print Pure Cotton Joggers Online in India, Buy Track Pants at best price"
wallets/tommy-hilfiger/tommy-hilfiger-men-blue-solid-leather-two-fold-wallet/12882004/buy,"['accessories', 'men-accessories', 'wallets', 'tommy-hilfiger-wallets']",,Buy Tommy Hilfiger Men Blue Solid Leather Two Fold Wallet - Wallets for Men from Tommy Hilfiger at Rs. 2053. Style ID: 12882004,"Tommy Hilfiger Men Blue Solid Leather Two Fold Wallet,  Tommy Hilfiger, Wallets, Wallets, Accessories, Accessories for Men, Buy Tommy Hilfiger Men Blue Solid Leather Two Fold Wallet Online in India, Buy Wallets at best price"
perfume-and-body-mist/jean-paul-gaultier/jean-paul-gaultier-men-le-male-eau-de-toilette-200-ml/7669497/buy,"['personal-care', 'men-personal-care', 'perfume-and-body-mist', 'jean-paul-gaultier-perfume-and-body-mist']",,Buy Jean Paul Gaultier Men Le Male Eau De Toilette 200 Ml - Perfume And Body Mist for Men from Jean Paul Gaultier at Rs. 8200. Style ID: 7669497,"Jean Paul Gaultier Men Le Male Eau De Toilette 200 Ml,  Jean Paul Gaultier, Perfume And Body Mist, Fragrance, Personal Care, Personal Care for Men, Buy Jean Paul Gaultier Men Le Male Eau De Toilette 200 Ml Online in India, Buy Perfume And Body Mist at best price"
tshirts/reebok/reebok-men-black-workout-ready-compression-speedwick-t-shirt/11573948/buy,"['clothing', 'men-clothing', 'tshirts', 'reebok-tshirts']","Awfis, 7th floor, HM Vibha Tower, 25 Laskar Hosur Road, Adugodi, Bengalore 560029Bengaluru , Karnataka - 560029",Buy Reebok Men Black Workout Ready Compression SPEEDWICK T Shirt - Tshirts for Men from Reebok at Rs. 1599. Style ID: 11573948,"Reebok Men Black Workout Ready Compression SPEEDWICK T Shirt,  Reebok, Tshirts, Topwear, Apparel, Apparel for Men, Buy Reebok Men Black Workout Ready Compression SPEEDWICK T Shirt Online in India, Buy Tshirts at best price"
sweatshirts/hm/hm-women-black--grey-solid-long-sleeved-jersey-top/17185972/buy,"['clothing', 'women-clothing', 'sweatshirts', 'h-and-m-sweatshirts']","Prakhhyat Infraprojects PVT. LTD., BUILDING 6, K-Square Logistics Park C/O LF LogisticsNear Padgha Toll Naka on MUMBAI-NASIKThane , Maharashtra - 421101","H&M Women Black & Grey Solid Long Sleeved Jersey Top,  H&M, Sweatshirts, Topwear, Apparel, Apparel for Women, Buy H&M Women Black & Grey Solid Long Sleeved Jersey Top Online in India, Buy Sweatshirts at best price","H&M Women Black & Grey Solid Long Sleeved Jersey Top,  H&M, Sweatshirts, Topwear, Apparel, Apparel for Women, Buy H&M Women Black & Grey Solid Long Sleeved Jersey Top Online in India, Buy Sweatshirts at best price"
lipstick/maybelline/maybelline-new-york-superstay-matte-ink-crayon-lipstick--own-your-empire-50-12-g/11000008/buy,"['personal-care', 'women-personal-care', 'lipstick', 'maybelline-lipstick']","5th Floor, Office No 504, Punj Essen House, 17-18, Nehru PlaceDelhi , Delhi - 110019",Buy Maybelline New York Superstay Matte Ink Crayon Lipstick Own Your Empire 50 1.2 G - Lipstick for Women from Maybelline at Rs. 449. Style ID: 11000008,"Maybelline New York Superstay Matte Ink Crayon Lipstick Own Your Empire 50 1.2 G, Maybelline, Lipstick, Lips, Personal Care, Personal Care for Women, Buy Maybelline New York Superstay Matte Ink Crayon Lipstick Own Your Empire 50 1.2 G Online in India, Buy Lipstick at best price"
handbags/baggit/baggit-black-solid-regular-structured-sling-bag-with-printed-applique-detail/17489292/buy,"['accessories', 'women-accessories', 'handbags', 'baggit-handbags']","204/218Narayan Udyog BhavanLalbaughMumbai , Maharashtra - 400012",Buy Baggit Black Solid Regular Structured Sling Bag With Printed Applique Detail - Handbags for Women from Baggit at Rs. 716. Style ID: 17489292,"Baggit Black Solid Regular Structured Sling Bag With Printed Applique Detail,  Baggit, Handbags, Bags, Accessories, Accessories for Women, Buy Baggit Black Solid Regular Structured Sling Bag With Printed Applique Detail Online in India, Buy Handbags at best price"
flats/mochi/mochi-women-grey-open-toe-flats/18198394/buy,"['footwear', 'women-footwear', 'flats', 'mochi-flats']","Metro Brands Limited,Building no.B-3 Gala No.3,Bhagwan Sheth Estate,purna Village,Taluka Bhiwandi, Dist-ThaneBhiwandi , Maharashtra - 421302",Buy Mochi Women Grey Open Toe Flats - Flats for Women from Mochi at Rs. 968. Style ID: 18198394,"Mochi Women Grey Open Toe Flats,  Mochi, Flats, Shoes, Footwear, Footwear for Women, Buy Mochi Women Grey Open Toe Flats Online in India, Buy Flats at best price"
watches/michael-kors/michael-kors-women-white-dial--two-tone-stainless-steel-straps-analogue-watch-mk7214/17161188/buy,"['accessories', 'women-accessories', 'watches', 'michael-kors-watches']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy Michael Kors Women White Dial & Two Tone Stainless Steel Straps Analogue Watch MK7214 - Watches for Women from Michael Kors at Rs. 24495. Style ID: 17161188,"Michael Kors Women White Dial & Two Tone Stainless Steel Straps Analogue Watch MK7214,  Michael Kors, Watches, Watches, Accessories, Accessories for Women, Buy Michael Kors Women White Dial & Two Tone Stainless Steel Straps Analogue Watch MK7214 Online in India, Buy Watches at best price"
tops/puma/puma-black-brand-logo-print-sleeveless-tank-yoga-top/16756876/buy,"['clothing', 'women-clothing', 'tops', 'puma-tops']","Puma sports India Pvt Ltd/ Word Cat India Pvt Ltd. 496, Mahadevapura Main RoadNext to Hewlett Packard Service Gate, Mahadevapura, BangaloreBengaluru , Karnataka - 560048",Buy Puma Black Brand Logo Print Sleeveless Tank Yoga Top - Tops for Women from Puma at Rs. 899. Style ID: 16756876,"Puma Black Brand Logo Print Sleeveless Tank Yoga Top,  Puma, Tops, Topwear, Apparel, Apparel for Women, Buy Puma Black Brand Logo Print Sleeveless Tank Yoga Top Online in India, Buy Tops at best price"
bath-robe/creeva/-creeva-pink-solid-bath-robe/18597010/buy,"['home-furnishing', 'unisex-home-furnishing', 'bath-robe', 'creeva-bath-robe']","1781, KHERI KALAN 113,SECTOR - 16, Faridabad, Haryana - 121002Faridabad , Haryana - 121002",Buy Creeva Pink Solid Bath Robe - Bath Robe for Unisex from Creeva at Rs. 1739. Style ID: 18597010,"Creeva Pink Solid Bath Robe,  Creeva, Bath Robe, Bath, Home, Home for Unisex, Buy Creeva Pink Solid Bath Robe Online in India, Buy Bath Robe at best price"
tshirts/vero-moda/vero-moda-women-pink-typography-printed-t-shirt/17665264/buy,"['clothing', 'women-clothing', 'tshirts', 'vero-moda-tshirts']","5A/19,Ground Floor ( Front Portion),Ansari Raod,DaryaganjDelhi , Delhi - 110002",Buy Vero Moda Women Pink Typography Printed T Shirt - Tshirts for Women from Vero Moda at Rs. 499. Style ID: 17665264,"Vero Moda Women Pink Typography Printed T Shirt,  Vero Moda, Tshirts, Topwear, Apparel, Apparel for Women, Buy Vero Moda Women Pink Typography Printed T Shirt Online in India, Buy Tshirts at best price"
bra/enamor/enamor-skin-non-wired-non-padded-full-coverage-full-support-bra-a014-/2295490/buy,"['clothing', 'women-clothing', 'bra', 'enamor-bra']","9/10-11, KIZHAKKAL THOTTAMTirupur , Tamilnadu - 641601",Buy Enamor Skin Non Wired Non Padded Full Coverage Full Support Bra A014 - Bra for Women from Enamor at Rs. 949. Style ID: 2295490,"Enamor Skin Non Wired Non Padded Full Coverage Full Support Bra A014,  Enamor, Bra, Innerwear, Apparel, Apparel for Women, Buy Enamor Skin Non Wired Non Padded Full Coverage Full Support Bra A014 Online in India, Buy Bra at best price"
kurtas/soch/soch-women-maroon--beige-floral-printed-georgette-anarkali-kurta/17481666/buy,"['clothing', 'women-clothing', 'kurtas', 'soch-kurtas']","14 bachammal roadBengaluru , Karnataka - 560005",Buy Soch Women Maroon & Beige Floral Printed Georgette Anarkali Kurta - Kurtas for Women from Soch at Rs. 2499. Style ID: 17481666,"Soch Women Maroon & Beige Floral Printed Georgette Anarkali Kurta,  Soch, Kurtas, Topwear, Apparel, Apparel for Women, Buy Soch Women Maroon & Beige Floral Printed Georgette Anarkali Kurta Online in India, Buy Kurtas at best price"
kurta-sets/ziva-fashion/ziva-fashion-women-maroon-ethnic-motifs-embroidered-panelled-kurta-with-churidar--with-dupatta/17972212/buy,"['clothing', 'women-clothing', 'kurta-sets', 'ziva-fashion-kurta-sets']","8/70-A, THIRD FLOOR, RAM GALI VISHWAS NAGAR, DELHI, East Delhi, Delhi , DELHI - 110032",Buy Ziva Fashion Women Maroon Ethnic Motifs Embroidered Panelled Kurta With Churidar & With Dupatta - Kurta Sets for Women from Ziva Fashion at Rs. 1499. Style ID: 17972212,"Ziva Fashion Women Maroon Ethnic Motifs Embroidered Panelled Kurta With Churidar & With Dupatta,  Ziva Fashion, Kurta Sets, Apparel Set, Apparel, Apparel for Women, Buy Ziva Fashion Women Maroon Ethnic Motifs Embroidered Panelled Kurta With Churidar & With Dupatta Online in India, Buy Kurta Sets at best price"
tshirts/marks--spencer/marks--spencer-boys-pack-of-3-t-shirts/16691538/buy,"['clothing', 'boys-clothing', 'tshirts', 'marks-and-spencer-tshirts']","5A/19,Ground Floor ( Front Portion),Ansari Raod,DaryaganjDelhi , Delhi - 110002",Buy Marks & Spencer Boys Pack Of 3 T Shirts - Tshirts for Boys from Marks & Spencer at Rs. 1199. Style ID: 16691538,"Marks & Spencer Boys Pack Of 3 T Shirts,  Marks & Spencer, Tshirts, Topwear, Apparel, Apparel for Boys, Buy Marks & Spencer Boys Pack Of 3 T Shirts Online in India, Buy Tshirts at best price"
shirts/louis-philippe-jeans/louis-philippe-jeans-men-pink-regular-fit-solid-casual-shirt/12848626/buy,"['clothing', 'men-clothing', 'shirts', 'louis-philippe-jeans-shirts']","5A/19,Ground Floor ( Front Portion),Ansari Raod,DaryaganjDelhi , Delhi - 110002",Buy Louis Philippe Jeans Men Pink Regular Fit Solid Casual Shirt - Shirts for Men from Louis Philippe Jeans at Rs. 1434. Style ID: 12848626,"Louis Philippe Jeans Men Pink Regular Fit Solid Casual Shirt,  Louis Philippe Jeans, Shirts, Topwear, Apparel, Apparel for Men, Buy Louis Philippe Jeans Men Pink Regular Fit Solid Casual Shirt Online in India, Buy Shirts at best price"
saree-blouse/inddus/inddus-women-pink--golden-sequinned-stretchableslip-on-saree-blouse/17535092/buy,"['clothing', 'women-clothing', 'saree-blouse', 'inddus-saree-blouse']","4-B, Anjani TowerParle PointSurat , Gujarat - 395007",Buy Inddus Women Pink & Golden Sequinned Stretchable Slip On Saree Blouse - Saree Blouse for Women from Inddus at Rs. 739. Style ID: 17535092,"Inddus Women Pink & Golden Sequinned Stretchable Slip On Saree Blouse,  Inddus, Saree Blouse, Saree, Apparel, Apparel for Women, Buy Inddus Women Pink & Golden Sequinned Stretchable Slip On Saree Blouse Online in India, Buy Saree Blouse at best price"
shirts/the-indian-garage-co/the-indian-garage-co-men-black--peach-coloured-slim-fit-checked-casual-shirt/12182240/buy,"['clothing', 'men-clothing', 'shirts', 'the-indian-garage-co-shirts']","2/1,Survey No.4&2,Bomanahalli Industrial Area, ,Begur road,Bengaluru , Karnataka - 560068",Buy The Indian Garage Co Men Black  Peach Coloured Slim Fit Checked Casual Shirt - Shirts for Men from The Indian Garage Co at Rs. 629. Style ID: 12182240,"The Indian Garage Co Men Black  Peach Coloured Slim Fit Checked Casual Shirt,  The Indian Garage Co, Shirts, Topwear, Apparel, Apparel for Men, Buy The Indian Garage Co Men Black  Peach Coloured Slim Fit Checked Casual Shirt Online in India, Buy Shirts at best price"
watches/armani-exchange/armani-exchange-women-white-dial--two-toned-bracelet-style-straps-analogue-watch-ax5258/15423700/buy,"['accessories', 'women-accessories', 'watches', 'armani-exchange-watches']","406, B2 and C, 4th Floor,Centrum Plaza, Golf Course Road, Sector - 53,Gurugram , Haryana - 122102",Buy Armani Exchange Women White Dial & Two Toned Bracelet Style Straps Analogue Watch AX5258 - Watches for Women from Armani Exchange at Rs. 13995. Style ID: 15423700,"Armani Exchange Women White Dial & Two Toned Bracelet Style Straps Analogue Watch AX5258,  Armani Exchange, Watches, Watches, Accessories, Accessories for Women, Buy Armani Exchange Women White Dial & Two Toned Bracelet Style Straps Analogue Watch AX5258 Online in India, Buy Watches at best price"
tops/street-9/street-9-women-fuchsia-colourblocked-satin-top/15884818/buy,"['clothing', 'women-clothing', 'tops', 'street-9-tops']","D-142 INDL Area GNEPIP, KasnaNoida , Uttar Pradesh - 201310",Buy STREET 9 Women Fuchsia Colourblocked Satin Top - Tops for Women from STREET 9 at Rs. 591. Style ID: 15884818,"STREET 9 Women Fuchsia Colourblocked Satin Top,  STREET 9, Tops, Topwear, Apparel, Apparel for Women, Buy STREET 9 Women Fuchsia Colourblocked Satin Top Online in India, Buy Tops at best price"
tshirts/flying-machine/flying-machine-men-green-slim-fit-t-shirt/16746312/buy,"['clothing', 'men-clothing', 'tshirts', 'flying-machine-tshirts']","5A/19,Ground Floor ( Front Portion),Ansari Raod,DaryaganjDelhi , Delhi - 110002",Buy Flying Machine Men Green Slim Fit T Shirt - Tshirts for Men from Flying Machine at Rs. 769. Style ID: 16746312,"Flying Machine Men Green Slim Fit T Shirt,  Flying Machine, Tshirts, Topwear, Apparel, Apparel for Men, Buy Flying Machine Men Green Slim Fit T Shirt Online in India, Buy Tshirts at best price"
jackets/the-indian-garage-co/the-indian-garage-co-men-olive-green-solid-biker-jacket/7272191/buy,"['clothing', 'men-clothing', 'jackets', 'the-indian-garage-co-jackets']","2/1,Survey No.4&2,Bomanahalli Industrial Area, ,Begur road,Bengaluru , Karnataka - 560068",Buy The Indian Garage Co Men Olive Green Solid Biker Jacket - Jackets for Men from The Indian Garage Co at Rs. 2267. Style ID: 7272191,"The Indian Garage Co Men Olive Green Solid Biker Jacket,  The Indian Garage Co, Jackets, Topwear, Apparel, Apparel for Men, Buy The Indian Garage Co Men Olive Green Solid Biker Jacket Online in India, Buy Jackets at best price"
body-wash-and-scrub/mamaearth/mamaearth-kids-set-of-sustainable-deeply-nourishing-body-wash--cleansing-shampoo/13566986/buy,"['personal-care', 'unisex-kids-personal-care', 'body-wash-and-scrub', 'mamaearth-body-wash-and-scrub']","Plot No 63, 4th Floor, BLM TOWERS,GALI NO. 7SECTOR-44, Gurgaon, Gurgaon, Haryana,Gurugram , Haryana - 122003",Buy Mamaearth Kids Set Of Sustainable Deeply Nourishing Body Wash & Cleansing Shampoo - Body Wash And Scrub for Unisex Kids from Mamaearth at Rs. 734. Style ID: 13566986,"Mamaearth Kids Set Of Sustainable Deeply Nourishing Body Wash & Cleansing Shampoo,  Mamaearth, Body Wash And Scrub, Bath And Body, Personal Care, Personal Care for Unisex Kids, Buy Mamaearth Kids Set Of Sustainable Deeply Nourishing Body Wash & Cleansing Shampoo Online in India, Buy Body Wash And Scrub at best price"
bedsheets/florida/florida-green--brown-geometric-144-tc-polycotton-1-king-bedsheet-with-2-pillow-covers/13782486/buy,"['home-furnishing', 'unisex-home-furnishing', 'bedsheets', 'florida-bedsheets']",,Buy Florida Green & Brown Geometric 144 TC Polycotton 1 King Bedsheet With 2 Pillow Covers - Bedsheets for Unisex from Florida at Rs. 467. Style ID: 13782486,"Florida Green & Brown Geometric 144 TC Polycotton 1 King Bedsheet With 2 Pillow Covers,  Florida, Bedsheets, Bedding, Home, Home for Unisex, Buy Florida Green & Brown Geometric 144 TC Polycotton 1 King Bedsheet With 2 Pillow Covers Online in India, Buy Bedsheets at best price"
trousers/park-avenue/park-avenue-men-grey-checked-formal-trousers/17769300/buy,"['clothing', 'men-clothing', 'trousers', 'park-avenue-trousers']","10, Cabin No 17, PVR Plaza Building, H Block, Connaught CircusDelhi , Delhi - 110001",Buy Park Avenue Men Grey Checked Formal Trousers - Trousers for Men from Park Avenue at Rs. 1439. Style ID: 17769300,"Park Avenue Men Grey Checked Formal Trousers,  Park Avenue, Trousers, Bottomwear, Apparel, Apparel for Men, Buy Park Avenue Men Grey Checked Formal Trousers Online in India, Buy Trousers at best price"
sports-shoes/campus/campus-women-purple-mesh-running-shoes/16807270/buy,"['footwear', 'women-footwear', 'sports-shoes', 'campus-sports-shoes']","Khasra No-98/25, Swarn Park Kamruddin Nagar,Near Giriraj Dharam Kanta,New Delhi , Delhi - 110041",Buy Campus Women Purple Mesh Running Shoes - Sports Shoes for Women from Campus at Rs. 1399. Style ID: 16807270,"Campus Women Purple Mesh Running Shoes,  Campus, Sports Shoes, Shoes, Footwear, Footwear for Women, Buy Campus Women Purple Mesh Running Shoes Online in India, Buy Sports Shoes at best price"
belts/tommy-hilfiger/tommy-hilfiger-men-tan-brown-leather-textured-belt/9146085/buy,"['accessories', 'men-accessories', 'belts', 'tommy-hilfiger-belts']","Cabin No. 6, Property 2, Gujarat Vihar, Vikas Marg, New Delhi, Delhi, 110092Delhi , Delhi - 110092",Buy Tommy Hilfiger Men Tan Brown Leather Textured Belt - Belts for Men from Tommy Hilfiger at Rs. 2029. Style ID: 9146085,"Tommy Hilfiger Men Tan Brown Leather Textured Belt, Tommy Hilfiger, Belts, Belts, Accessories, Accessories for Men, Buy Tommy Hilfiger Men Tan Brown Leather Textured Belt Online in India, Buy Belts at best price"
dresses/inddus/inddus-women-alluring-grey-solid-one-shoulder-dress/15916416/buy,"['clothing', 'women-clothing', 'dresses', 'inddus-dresses']","4-B, Anjani TowerParle PointSurat , Gujarat - 395007",Buy Inddus Women Alluring Grey Solid One Shoulder Dress - Dresses for Women from Inddus at Rs. 2123. Style ID: 15916416,"Inddus Women Alluring Grey Solid One Shoulder Dress,  Inddus, Dresses, Dress, Apparel, Apparel for Women, Buy Inddus Women Alluring Grey Solid One Shoulder Dress Online in India, Buy Dresses at best price"
