prod_link,tags,seller_address,meta_description,meta_keyword
caps/hm/hm-white-cotton-twill-cap/18212980/buy,"['accessories', 'women-accessories', 'caps', 'h-and-m-caps']","Prakhhyat Infraprojects PVT. LTD., BUILDING 6, K-Square Logistics Park C/O LF LogisticsNear Padgha Toll Naka on MUMBAI-NASIKThane , Maharashtra - 421101",Buy H&M White Cotton Twill Cap - Caps for Women from H&M at Rs. 699. Style ID: 18212980,"H&M White Cotton Twill Cap,  H&M, Caps, Headwear, Accessories, Accessories for Women, Buy H&M White Cotton Twill Cap Online in India, Buy Caps at best price"
kurtas/vishudh/vishudh-women-black-geometric-printed-thread-work-kurta/16107014/buy,"['clothing', 'women-clothing', 'kurtas', 'vishudh-kurtas']","10, Cabin No 17, PVR Plaza Building, H Block, Connaught CircusDelhi , Delhi - 110001",Buy Vishudh Women Black Geometric Printed Thread Work Kurta - Kurtas for Women from Vishudh at Rs. 591. Style ID: 16107014,"Vishudh Women Black Geometric Printed Thread Work Kurta,  Vishudh, Kurtas, Topwear, Apparel, Apparel for Women, Buy Vishudh Women Black Geometric Printed Thread Work Kurta Online in India, Buy Kurtas at best price"
lounge-pants/mystere-paris/mystere-paris-women-yellow-solid-cotton-lounge-pants/18083510/buy,"['clothing', 'women-clothing', 'lounge-pants', 'mystere-paris-lounge-pants']","CREATIVE GARMENTS PRIVATE LIMITEDGala No. 201 to 205 and 209 to 212, building no. D Krishna Complex, Gundavali Raod Village Gundavali, Bhiwandi, Thane, Maharashtra, 421302Bhiwandi , MAHARASHTRA - 421302",Buy Mystere Paris Women Yellow Solid Cotton Lounge Pants - Lounge Pants for Women from Mystere Paris at Rs. 719. Style ID: 18083510,"Mystere Paris Women Yellow Solid Cotton Lounge Pants,  Mystere Paris, Lounge Pants, Loungewear And Nightwear, Apparel, Apparel for Women, Buy Mystere Paris Women Yellow Solid Cotton Lounge Pants Online in India, Buy Lounge Pants at best price"
handbags/accessorize/accessorize-white-croc-textured-handheld-bag-with-detachable-sling-strap/11405356/buy,"['accessories', 'women-accessories', 'handbags', 'accessorize-handbags']","Awfis, 7th floor, HM Vibha Tower, 25 Laskar Hosur Road, Adugodi, Bengalore 560029Bengaluru , Karnataka - 560029",Buy Accessorize White Croc Textured Handheld Bag With Detachable Sling Strap - Handbags for Women from Accessorize at Rs. 5886. Style ID: 11405356,"Accessorize White Croc Textured Handheld Bag With Detachable Sling Strap,  Accessorize, Handbags, Bags, Accessories, Accessories for Women, Buy Accessorize White Croc Textured Handheld Bag With Detachable Sling Strap Online in India, Buy Handbags at best price"
kurtas/jompers/jompers-men-olive-green-thread-work-kurta/15455664/buy,"['clothing', 'men-clothing', 'kurtas', 'jompers-kurtas']",,Buy Jompers Men Olive Green Thread Work Kurta - Kurtas for Men from Jompers at Rs. 860. Style ID: 15455664,"Jompers Men Olive Green Thread Work Kurta,  Jompers, Kurtas, Topwear, Apparel, Apparel for Men, Buy Jompers Men Olive Green Thread Work Kurta Online in India, Buy Kurtas at best price"
heels/footons/footons-cream-coloured-block-peep-toes-with-buckles/18489340/buy,"['footwear', 'women-footwear', 'heels', 'footons-heels']","Plot No 44, Sector 6,IMT ManesarGurugram , Haryana - 122050",Buy FOOTONS Cream Coloured Block Peep Toes With Buckles - Heels for Women from FOOTONS at Rs. 1599. Style ID: 18489340,"FOOTONS Cream Coloured Block Peep Toes With Buckles,  FOOTONS, Heels, Shoes, Footwear, Footwear for Women, Buy FOOTONS Cream Coloured Block Peep Toes With Buckles Online in India, Buy Heels at best price"
casual-shoes/id/id-men-brown-solid-derbys/13865076/buy,"['footwear', 'men-footwear', 'casual-shoes', 'id-casual-shoes']",,Buy Id Men Brown Solid Derbys - Casual Shoes for Men from ID at Rs. 1912. Style ID: 13865076,"Id Men Brown Solid Derbys,  ID, Casual Shoes, Shoes, Footwear, Footwear for Men, Buy Id Men Brown Solid Derbys Online in India, Buy Casual Shoes at best price"
dresses/toy-balloon-kids/toy-balloon-kids-blue-embellished-layered-net-dress/16978474/buy,"['clothing', 'girls-clothing', 'dresses', 'toy-balloon-kids-dresses']","Plot No. 470, Sector 68IMT FaridabadFaridabad , Haryana - 121101",Buy Toy Balloon Kids Blue Embellished Layered Net Dress - Dresses for Girls from Toy Balloon Kids at Rs. 899. Style ID: 16978474,"Toy Balloon Kids Blue Embellished Layered Net Dress,  Toy Balloon Kids, Dresses, Dress, Apparel, Apparel for Girls, Buy Toy Balloon Kids Blue Embellished Layered Net Dress Online in India, Buy Dresses at best price"
jeans/greenfibre/greenfibre-men-blue-slim-fit-stretchable-jeans/18427492/buy,"['clothing', 'men-clothing', 'jeans', 'greenfibre-jeans']","25-28, Pariseema Complex,Nr. Lal Bunglow Cross Road, C.G. RoadAhmedabad , Gujarat - 380006",Buy Greenfibre Men Blue Slim Fit Stretchable Jeans - Jeans for Men from Greenfibre at Rs. 1999. Style ID: 18427492,"Greenfibre Men Blue Slim Fit Stretchable Jeans,  Greenfibre, Jeans, Bottomwear, Apparel, Apparel for Men, Buy Greenfibre Men Blue Slim Fit Stretchable Jeans Online in India, Buy Jeans at best price"
casual-shoes/asian/asian-women-black-woven-design-sneakers/17888028/buy,"['footwear', 'women-footwear', 'casual-shoes', 'asian-casual-shoes']","T-1/100 BASEMENT GROUND FLOOR HALF MANGOLPURI INDL AREA PHASE-1 NORTH WEST DELHIDelhi , Delhi - 110083",Buy ASIAN Women Black Woven Design Sneakers - Casual Shoes for Women from ASIAN at Rs. 629. Style ID: 17888028,"ASIAN Women Black Woven Design Sneakers,  ASIAN, Casual Shoes, Shoes, Footwear, Footwear for Women, Buy ASIAN Women Black Woven Design Sneakers Online in India, Buy Casual Shoes at best price"
shirts/us-polo-assn/u-s-polo-assn-men-blue-and-red-tailored-fit-striped-pure-cotton-casual-shirt/16342310/buy,"['clothing', 'men-clothing', 'shirts', 'u.s.-polo-assn.-shirts']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy U S Polo Assn Men Blue And Red Tailored Fit Striped Pure Cotton Casual Shirt - Shirts for Men from U.S. Polo Assn. at Rs. 1264. Style ID: 16342310,"U S Polo Assn Men Blue And Red Tailored Fit Striped Pure Cotton Casual Shirt,  U.S. Polo Assn., Shirts, Topwear, Apparel, Apparel for Men, Buy U S Polo Assn Men Blue And Red Tailored Fit Striped Pure Cotton Casual Shirt Online in India, Buy Shirts at best price"
tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-training-men-jet-black-rapid-dry-typography-tshirts/17860832/buy,"['clothing', 'men-clothing', 'tshirts', 'hrx-by-hrithik-roshan-tshirts']","11th Floor, Flat No. 1106, 1107, 26, Kailash, Kasturba Gandhi Marg, New Delhi, New Delhi, Delhi, 110001Delhi , Delhi - 110001",Buy HRX By Hrithik Roshan Training Men Jet Black Rapid Dry Typography Tshirts - Tshirts for Men from HRX By Hrithik Roshan at Rs. 714. Style ID: 17860832,"HRX By Hrithik Roshan Training Men Jet Black Rapid Dry Typography Tshirts,  HRX By Hrithik Roshan, Tshirts, Topwear, Apparel, Apparel for Men, Buy HRX By Hrithik Roshan Training Men Jet Black Rapid Dry Typography Tshirts Online in India, Buy Tshirts at best price"
casual-shoes/asian/asian-men-grey-colourblocked-sneakers/18312012/buy,"['footwear', 'men-footwear', 'casual-shoes', 'asian-casual-shoes']","T-1/100 BASEMENT GROUND FLOOR HALF MANGOLPURI INDL AREA PHASE-1 NORTH WEST DELHIDelhi , Delhi - 110083",Buy ASIAN Men Grey Colourblocked Sneakers - Casual Shoes for Men from ASIAN at Rs. 519. Style ID: 18312012,"ASIAN Men Grey Colourblocked Sneakers,  ASIAN, Casual Shoes, Shoes, Footwear, Footwear for Men, Buy ASIAN Men Grey Colourblocked Sneakers Online in India, Buy Casual Shoes at best price"
jackets/zalora-basics/zalora-basics-women-black-longline-denim-jacket/18034262/buy,"['clothing', 'women-clothing', 'jackets', 'zalora-basics-jackets']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy ZALORA BASICS Women Black Longline Denim Jacket - Jackets for Women from ZALORA BASICS at Rs. 2719. Style ID: 18034262,"ZALORA BASICS Women Black Longline Denim Jacket,  ZALORA BASICS, Jackets, Topwear, Apparel, Apparel for Women, Buy ZALORA BASICS Women Black Longline Denim Jacket Online in India, Buy Jackets at best price"
face-serum-and-gel/beaucode-biocare/beaucode-biocare-aloe-vera-gel-for-all-skin-types---500-g/18314510/buy,"['personal-care', 'unisex-personal-care', 'face-serum-and-gel', 'beaucode-biocare-face-serum-and-gel']","House No. 508/C, Block-WZVillage Basai DarapurDelhi , DELHI - 110015",Buy BEAUCODE BIOCARE Aloe Vera Gel For All Skin Types   500 G - Face Serum And Gel for Unisex from BEAUCODE BIOCARE at Rs. 299. Style ID: 18314510,"BEAUCODE BIOCARE Aloe Vera Gel For All Skin Types   500 G,  BEAUCODE BIOCARE, Face Serum And Gel, Skin, Personal Care, Personal Care for Unisex, Buy BEAUCODE BIOCARE Aloe Vera Gel For All Skin Types   500 G Online in India, Buy Face Serum And Gel at best price"
tshirts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-training-women-formula-red-rapid-dry-typography-t-shirt/15178126/buy,"['clothing', 'women-clothing', 'tshirts', 'hrx-by-hrithik-roshan-tshirts']","11th Floor, Flat No. 1106, 1107, 26, Kailash, Kasturba Gandhi Marg, New Delhi, New Delhi, Delhi, 110001Delhi , Delhi - 110001",Buy HRX By Hrithik Roshan Training Women Formula Red Rapid Dry Typography T Shirt - Tshirts for Women from HRX By Hrithik Roshan at Rs. 584. Style ID: 15178126,"HRX By Hrithik Roshan Training Women Formula Red Rapid Dry Typography T Shirt,  HRX By Hrithik Roshan, Tshirts, Topwear, Apparel, Apparel for Women, Buy HRX By Hrithik Roshan Training Women Formula Red Rapid Dry Typography T Shirt Online in India, Buy Tshirts at best price"
tshirts/roadster/roadster-men-navy-blue-printed-round-neck-pure-cotton-t-shirt/9972729/buy,"['clothing', 'men-clothing', 'tshirts', 'roadster-tshirts']","406, B2 and C, 4th Floor,Centrum Plaza, Golf Course Road, Sector - 53,Gurugram , Haryana - 122102",Buy Roadster Men Navy Blue Printed Round Neck Pure Cotton T Shirt - Tshirts for Men from Roadster at Rs. 363. Style ID: 9972729,"Roadster Men Navy Blue Printed Round Neck Pure Cotton T Shirt,  Roadster, Tshirts, Topwear, Apparel, Apparel for Men, Buy Roadster Men Navy Blue Printed Round Neck Pure Cotton T Shirt Online in India, Buy Tshirts at best price"
tops/mango/mango-women-red-solid-top/16892540/buy,"['clothing', 'women-clothing', 'tops', 'mango-tops']","406, B2 and C, 4th Floor,Centrum Plaza, Golf Course Road, Sector - 53,Gurugram , Haryana - 122102",Buy MANGO Women Red Solid Top - Tops for Women from MANGO at Rs. 1912. Style ID: 16892540,"MANGO Women Red Solid Top,  MANGO, Tops, Topwear, Apparel, Apparel for Women, Buy MANGO Women Red Solid Top Online in India, Buy Tops at best price"
formal-shoes/invictus/invictus-men-black-perforated-formal-derbys-/15823358/buy,"['footwear', 'men-footwear', 'formal-shoes', 'invictus-formal-shoes']","10, Cabin No 17, PVR Plaza Building, H Block, Connaught CircusDelhi , Delhi - 110001",Buy INVICTUS Men Black Perforated Formal Derbys - Formal Shoes for Men from INVICTUS at Rs. 1664. Style ID: 15823358,"INVICTUS Men Black Perforated Formal Derbys,  INVICTUS, Formal Shoes, Shoes, Footwear, Footwear for Men, Buy INVICTUS Men Black Perforated Formal Derbys Online in India, Buy Formal Shoes at best price"
trolley-bag/kipsta-by-decathlon/kipsta-by-decathlon-unisex-black-solid-sports-trolley-bag/12978036/buy,"['accessories', 'unisex-accessories', 'trolley-bag', 'kipsta-by-decathlon-trolley-bag']",,Buy Kipsta By Decathlon Unisex Black Solid Sports Trolley Bag - Trolley Bag for Unisex from Kipsta By Decathlon at Rs. 1999. Style ID: 12978036,"Kipsta By Decathlon Unisex Black Solid Sports Trolley Bag, Kipsta By Decathlon, Trolley Bag, Bags, Accessories, Accessories for Unisex, Buy Kipsta By Decathlon Unisex Black Solid Sports Trolley Bag Online in India, Buy Trolley Bag at best price"
sandals/hush-puppies/hush-puppies-men-brown-leather-comfort-sandals/17982216/buy,"['footwear', 'men-footwear', 'sandals', 'hush-puppies-sandals']","BATA INDIA LTDGurugram , Haryana - 122504",Buy Hush Puppies Men Brown Leather Comfort Sandals - Sandals for Men from Hush Puppies at Rs. 2699. Style ID: 17982216,"Hush Puppies Men Brown Leather Comfort Sandals,  Hush Puppies, Sandals, Sandal, Footwear, Footwear for Men, Buy Hush Puppies Men Brown Leather Comfort Sandals Online in India, Buy Sandals at best price"
kurtas/nejo/nejo-women-rust--white-geometric-printed-maternity-anarkali-kurta/18011338/buy,"['clothing', 'women-clothing', 'kurtas', 'nejo-kurtas']","#1785, 1st Floor, AECS Layout, A-Block, Singasandra, Hosur RoadBengaluru , Karnataka - 560068",Buy Nejo Women Rust & White Geometric Printed Maternity Anarkali Kurta - Kurtas for Women from Nejo at Rs. 1334. Style ID: 18011338,"Nejo Women Rust & White Geometric Printed Maternity Anarkali Kurta,  Nejo, Kurtas, Topwear, Apparel, Apparel for Women, Buy Nejo Women Rust & White Geometric Printed Maternity Anarkali Kurta Online in India, Buy Kurtas at best price"
heels/rubeezz/rubeezz-women-silver-toned-party-block-pumps/17846080/buy,"['footwear', 'women-footwear', 'heels', 'rubeezz-heels']",,Buy Rubeezz Women Silver Toned Party Block Pumps - Heels for Women from Rubeezz at Rs. 1349. Style ID: 17846080,"Rubeezz Women Silver Toned Party Block Pumps,  Rubeezz, Heels, Shoes, Footwear, Footwear for Women, Buy Rubeezz Women Silver Toned Party Block Pumps Online in India, Buy Heels at best price"
shorts/hm/hm-women-black-bermuda-low-shorts/18345920/buy,"['clothing', 'women-clothing', 'shorts', 'h-and-m-shorts']","Prakhhyat Infraprojects PVT. LTD., BUILDING 6, K-Square Logistics Park C/O LF LogisticsNear Padgha Toll Naka on MUMBAI-NASIKThane , Maharashtra - 421101",Buy H&M Women Black Bermuda Low Shorts - Shorts for Women from H&M at Rs. 1999. Style ID: 18345920,"H&M Women Black Bermuda Low Shorts,  H&M, Shorts, Bottomwear, Apparel, Apparel for Women, Buy H&M Women Black Bermuda Low Shorts Online in India, Buy Shorts at best price"
perfume-and-body-mist/guess/guess-seductive-noir-fragrance-body-mist-250-ml/16927618/buy,"['personal-care', 'women-personal-care', 'perfume-and-body-mist', 'guess-perfume-and-body-mist']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy GUESS Seductive Noir Fragrance Body Mist 250 Ml - Perfume And Body Mist for Women from GUESS at Rs. 894. Style ID: 16927618,"GUESS Seductive Noir Fragrance Body Mist 250 Ml,  GUESS, Perfume And Body Mist, Fragrance, Personal Care, Personal Care for Women, Buy GUESS Seductive Noir Fragrance Body Mist 250 Ml Online in India, Buy Perfume And Body Mist at best price"
sarees/tikhi-imli/tikhi-imli-solid-poly-crepe-saree-with-embellished-border/15108042/buy,"['clothing', 'women-clothing', 'sarees', 'tikhi-imli-sarees']","A-1334 Surat Textile Market, Ring Road, SuratRing RoadSurat , GUJARAT - 395002",Buy Tikhi Imli Solid Poly Crepe Saree With Embellished Border - Sarees for Women from Tikhi Imli at Rs. 1294. Style ID: 15108042,"Tikhi Imli Solid Poly Crepe Saree With Embellished Border,  Tikhi Imli, Sarees, Saree, Apparel, Apparel for Women, Buy Tikhi Imli Solid Poly Crepe Saree With Embellished Border Online in India, Buy Sarees at best price"
kurtas/soch/soch-women-multicoloured-ethnic-motifs-printed-georgette-anarkali-kurta/14291762/buy,"['clothing', 'women-clothing', 'kurtas', 'soch-kurtas']","14 bachammal roadBengaluru , Karnataka - 560005",Buy Soch Women Multicoloured Ethnic Motifs Printed Georgette Anarkali Kurta - Kurtas for Women from Soch at Rs. 1499. Style ID: 14291762,"Soch Women Multicoloured Ethnic Motifs Printed Georgette Anarkali Kurta,  Soch, Kurtas, Topwear, Apparel, Apparel for Women, Buy Soch Women Multicoloured Ethnic Motifs Printed Georgette Anarkali Kurta Online in India, Buy Kurtas at best price"
shorts/roadster/the-roadster-lifestyle-co-women-blue-solid-regular-fit-denim-shorts/11118500/buy,"['clothing', 'women-clothing', 'shorts', 'roadster-shorts']","406, B2 and C, 4th Floor,Centrum Plaza, Golf Course Road, Sector - 53,Gurugram , Haryana - 122102",Buy The Roadster Lifestyle Co Women Blue Solid Regular Fit Denim Shorts - Shorts for Women from Roadster at Rs. 749. Style ID: 11118500,"The Roadster Lifestyle Co Women Blue Solid Regular Fit Denim Shorts,  Roadster, Shorts, Bottomwear, Apparel, Apparel for Women, Buy The Roadster Lifestyle Co Women Blue Solid Regular Fit Denim Shorts Online in India, Buy Shorts at best price"
sweatshirts/mast--harbour/mast--harbour-women-red--white-pure-cotton-printed-sweatshirt/12147970/buy,"['clothing', 'women-clothing', 'sweatshirts', 'mast-and-harbour-sweatshirts']","Awfis, 7th floor, HM Vibha Tower, 25 Laskar Hosur Road, Adugodi, Bengalore 560029Bengaluru , Karnataka - 560029",Buy Mast & Harbour Women Red & White Pure Cotton Printed Sweatshirt - Sweatshirts for Women from Mast & Harbour at Rs. 809. Style ID: 12147970,"Mast & Harbour Women Red & White Pure Cotton Printed Sweatshirt,  Mast & Harbour, Sweatshirts, Topwear, Apparel, Apparel for Women, Buy Mast & Harbour Women Red & White Pure Cotton Printed Sweatshirt Online in India, Buy Sweatshirts at best price"
shirts/herenow/herenow-men-olive-green--black-slim-fit-pure-cotton-striped-casual-shirt/14808552/buy,"['clothing', 'men-clothing', 'shirts', 'here-and-now-shirts']","11th Floor, Flat No. 1106, 1107, 26, Kailash, Kasturba Gandhi Marg, New Delhi, New Delhi, Delhi, 110001Delhi , Delhi - 110001",Buy HERE&NOW Men Olive Green & Black Slim Fit Pure Cotton Striped Casual Shirt - Shirts for Men from HERE&NOW at Rs. 664. Style ID: 14808552,"HERE&NOW Men Olive Green & Black Slim Fit Pure Cotton Striped Casual Shirt,  HERE&NOW, Shirts, Topwear, Apparel, Apparel for Men, Buy HERE&NOW Men Olive Green & Black Slim Fit Pure Cotton Striped Casual Shirt Online in India, Buy Shirts at best price"
kurtas/anouk/anouk-women-mustard-yellow--off-white-pure-cotton-ethnic-motifs-printed-kurta/17102592/buy,"['clothing', 'women-clothing', 'kurtas', 'anouk-kurtas']","Cabin No. 6, Property 2, Gujarat Vihar, Vikas Marg, New Delhi, Delhi, 110092Delhi , Delhi - 110092",Buy Anouk Women Mustard Yellow & Off White Pure Cotton Ethnic Motifs Printed Kurta - Kurtas for Women from Anouk at Rs. 604. Style ID: 17102592,"Anouk Women Mustard Yellow & Off White Pure Cotton Ethnic Motifs Printed Kurta,  Anouk, Kurtas, Topwear, Apparel, Apparel for Women, Buy Anouk Women Mustard Yellow & Off White Pure Cotton Ethnic Motifs Printed Kurta Online in India, Buy Kurtas at best price"
jeans/levis/levis-women-blue-711-skinny-fit-mid-rise-light-fade-stretchable-jeans/16653778/buy,"['clothing', 'women-clothing', 'jeans', 'levis-jeans']","5th Floor, Office No 504, Punj Essen House, 17-18, Nehru PlaceDelhi , Delhi - 110019",Buy Levis Women Blue 711 Skinny Fit Mid Rise Light Fade Stretchable Jeans - Jeans for Women from Levis at Rs. 2589. Style ID: 16653778,"Levis Women Blue 711 Skinny Fit Mid Rise Light Fade Stretchable Jeans,  Levis, Jeans, Bottomwear, Apparel, Apparel for Women, Buy Levis Women Blue 711 Skinny Fit Mid Rise Light Fade Stretchable Jeans Online in India, Buy Jeans at best price"
jeans/only/only-women-blue-relaxed-fit-high-rise-low-distress-jeans/17914736/buy,"['clothing', 'women-clothing', 'jeans', 'only-jeans']","5th Floor, The Lalit Residency, The Lalit Mumbai, Sahar Airport Road, Andheri East, Mumbai Suburban, Maharashtra, 400059Mumbai , Maharashtra - 400059",Buy ONLY Women Blue Relaxed Fit High Rise Low Distress Jeans - Jeans for Women from ONLY at Rs. 2959. Style ID: 17914736,"ONLY Women Blue Relaxed Fit High Rise Low Distress Jeans,  ONLY, Jeans, Bottomwear, Apparel, Apparel for Women, Buy ONLY Women Blue Relaxed Fit High Rise Low Distress Jeans Online in India, Buy Jeans at best price"
shirts/park-avenue/park-avenue-men-blue-checked-slim-fit-pure-cotton-casual-shirt/16741992/buy,"['clothing', 'men-clothing', 'shirts', 'park-avenue-shirts']","10, Cabin No 17, PVR Plaza Building, H Block, Connaught CircusDelhi , Delhi - 110001",Buy Park Avenue Men Blue Checked Slim Fit Pure Cotton Casual Shirt - Shirts for Men from Park Avenue at Rs. 1259. Style ID: 16741992,"Park Avenue Men Blue Checked Slim Fit Pure Cotton Casual Shirt,  Park Avenue, Shirts, Topwear, Apparel, Apparel for Men, Buy Park Avenue Men Blue Checked Slim Fit Pure Cotton Casual Shirt Online in India, Buy Shirts at best price"
dresses/sztori/sztori-women-plus-size-maroon-a-line-maxi-dress/16338130/buy,"['clothing', 'women-clothing', 'dresses', 'sztori-dresses']","Second Floor, Plot No. 82, Okhla Industrial Estate, Phase - III, New Delhi, Delhi, 110020Delhi , Delhi - 110020",Buy Sztori Women Plus Size Maroon A Line Maxi Dress - Dresses for Women from Sztori at Rs. 854. Style ID: 16338130,"Sztori Women Plus Size Maroon A Line Maxi Dress,  Sztori, Dresses, Dress, Apparel, Apparel for Women, Buy Sztori Women Plus Size Maroon A Line Maxi Dress Online in India, Buy Dresses at best price"
