product_name,brand_name,rating,rating_count,marked_price,discounted_price,sizes,product_link,img_link
Textured Shoulder Bag,Baggit,4.5,41,2890,1445,M,handbags/baggit/baggit-blue-textured-shoulder-bag/15080744/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15080744/2021/9/10/83b38162-a9c9-4b82-9b8a-f6538160cd261631270769082-Baggit-Blue-Textured-Structured-Shoulder-Bag-374163127076863-1.jpg"
Women Jogger Jeans,DOLCE CRUDO,4.2,20,2349,939,"26,28,30,32,34",jeans/dolce-crudo/dolce-crudo-women-navy-blue-jogger-mildly-distressed-heavy-fade-stretchable-jeans/15283590/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15283590/2021/8/27/d37f0179-edca-483c-b344-82c438a9c96c1630063134191DOLCECRUDOWomenNavyBlueRelaxedFitHighlyDistressedLightFadeJe4.jpg"
Girls Bra,DChica,0,0,399,323,"8-10Y,10-12Y,12-14Y,14-16Y,16-17Y",bra/dchica/-dchica-girls-pink-bra/18539628/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18539628/2022/6/1/201879d8-6574-49f6-a516-0e0cbd6956191654081729068DChicaGirlsPinkBra1.jpg"
Women Leather Sling Bag,Hidesign,0,0,5995,5095,Onesize,handbags/hidesign/hidesign-women-pink-textured-leather-sling-bag/17774740/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17774740/2022/4/29/2d143b30-8230-43f4-ae12-a4fbddef41051651235052468-Hidesign-Women-Handbags-1201651235051994-1.jpg"
Women Textured Slip-On Sneakers,TOMS,0,0,6299,6299,"UK3,UK4,UK5,UK6,UK7,UK8",casual-shoes/toms/toms-women-orange-textured-alpargata-slip-on-sneakers/18489098/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18489098/2022/5/30/fbd16cd4-41af-41b9-aa62-6a853b9fcf481653900171577TOMSWomenOrangeTexturedSlip-OnSneakers1.jpg"
Women Leather Sling Bag,Hidesign,0,0,7695,6540,Onesize,handbags/hidesign/hidesign-women-green-leather-sling-bag/17774738/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17774738/2022/5/2/bde17ba1-a304-435f-a15d-042b9abb214a1651489223338-Hidesign-Women-Handbags-9711651489222865-1.jpg"
Leather Wedge Sandals,fitflop,0,0,7999,7999,"EURO36,EURO37,EURO38,EURO39,EURO40",heels/fitflop/fitflop-pink-leather-wedge-sandals/18713218/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18713218/2022/6/13/a6935a81-a066-4904-a3a3-2593926c51dc1655101026777Heels1.jpg"
Ethnic Motifs Kaftan Dress,Soch,0,0,3998,3998,"S/M,L/XL",dresses/soch/soch-blue-ethnic-motifs-kaftan-dress/18245896/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18245896/2022/5/15/ceeb3322-a9df-4f88-9c7d-59f9e8315c491652562913717SochBlueEthnicMotifsKaftanDress1.jpg"
Leather Wedge Sandals with Tassels,fitflop,0,0,6799,6799,"EURO36,EURO37,EURO38,EURO39,EURO40",heels/fitflop/fitflop-tan-leather-wedge-sandals-with-tassels/18713222/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18713222/2022/6/13/158e7fae-6aae-4b2c-b583-f9d02ad125161655099733319Heels1.jpg"
Leather Wedge Pumps,fitflop,0,0,5999,5999,"EURO36,EURO37,EURO38,EURO39,EURO40",heels/fitflop/fitflop-blue-leather-wedge-pumps/18713224/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18713224/2022/6/13/bd5b1676-570c-4809-9f92-902e140684571655099702797Heels1.jpg"
V015 Professional Hair Trimmer,VGR,0,0,2695,995,Onesize,trimmer/vgr/vgr-men-v-015-professional-hair-trimmer---black/18054182/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18054182/2022/4/27/3dd577a5-3f24-436a-9fe1-cfa89eadaa3e1651049591894VGRMenV-015ProfessionalHairTrimmer1.jpg"
Women Open Toe Flats,daisie,0,0,1450,1377,"EURO36,EURO37,EURO38,EURO39,EURO40,EURO41",flats/daisie/daisie-women-grey-printed-open-toe-flats-with-bows/18511552/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/18511552/2022/5/31/c0de9947-7949-40d1-aaba-f9461e4414a31654012801138daisieWomenGreyPrintedOpenToeFlatswithBows1.jpg"
Printed Polo Collar T-shirt,Aeropostale,3.9,14,1799,989,"M,L",tshirts/aeropostale/aeropostale-men-white-printed-polo-collar-t-shirt/13722552/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/2/20/1c8a710c-df12-4b67-bcde-86f54fdd1f6d1613797636030-1.jpg"
Women Cuff Bracelet,Yellow Chimes,4.6,37,999,455,Onesize,bracelet/yellow-chimes/yellow-chimes-women-silver-toned--white-crystals-rhodium-plated-cuff-bracelet/15647206/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15647206/2021/9/27/76f18428-c60c-4272-a38e-1964dc46d8c61632758550393Rhodium-PlatedSilver-tonedSparklingCrystalStuddedCuffBracele1.jpg"
Girls Fit & Flare Dress,Pantaloons Junior,3.6,7,799,799,"8-9Y,9-10Y,11-12Y,13-14Y",dresses/pantaloons-junior/pantaloons-junior-girls-black--white-printed-round-neck-cotton-fit--flare-dress/17129950/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17129950/2022/2/11/3219e435-3e91-41be-8311-acfe329610691644555889865PantaloonsJuniorBlackDress1.jpg"
Women Embellish Georgette Top,Ruhaans,4.2,5,1499,749,"S,M,L,XL,XXL",tops/ruhaans/ruhaans-women-pink-embellished-studded-georgette-top/17080050/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17080050/2022/2/7/deb0cbc0-ceac-46a5-b943-e9371376b7fb1644258524435RuhaansEmbellishedStuddedGeorgetteTop1.jpg"
Women Velvet Track Suit,MARC LOUIS,4,10,4995,1748,"S,M,L,XL",tracksuits/marc-louis/marc-louis-women-black-embellished-velvet-track-suit/16238302/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16238302/2021/11/25/1ab0e6e0-eb13-411d-869f-e9de81f7c5c01637830925762MARCLOUISWomenBlackSolidVelvetTrackSuit1.jpg"
Yoke Design A-Line Kurta,Divena,4.5,92,2599,1299,"3XL,4XL,5XL",kurtas/divena/divena-women-yellow--blue-yoke-design-a-line-kurta/11902788/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11902788/2020/8/6/2793b100-3e31-458c-a6f5-8a2eadf5c2871596706237194-Divena-Women-Kurtas-7321596706235443-1.jpg"
Printed Polo Collar T-shirt,BULLMER,4,33,999,549,"S,M,L,XL,XXL",tshirts/bullmer/bullmer-men-black-graphic-printed-polo-collar-t-shirt/14700038/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/6/30/55304a7e-bbfa-45ab-a69c-faa3b9c6e5211625073681596-1.jpg"
Women Tiered Empire Dress,URBANIC,0,0,1490,968,"S,M,L,XL",dresses/urbanic/urbanic-black-tiered-embroidered-empire-dress/15846984/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15846984/2022/3/28/921ecd25-8f50-4306-b991-a9b0db228f131648451760380-URBANIC-Women-Dresses-2681648451760022-1.jpg"
Sheer Casual Shirt,Roadster,0,0,899,899,"XS,S,M,L,XL",shirts/roadster/roadster-women-green-sheer-casual-shirt/15049068/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15049068/2022/5/10/e33092c9-085d-4fff-bbfb-0c7a8b82baab1652182742566-Roadster-Women-Shirts-1591652182741996-1.jpg"
Men Printed Sweatshirt,The Indian Garage Co,4.2,5,1999,899,"S,M,L,XL,XXL",sweatshirts/the-indian-garage-co/the-indian-garage-co-men-black-printed-hooded-sweatshirt/15245476/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15245476/2021/12/1/5f91e544-e9b2-4392-bf1b-03458a28fb3f1638358111703-The-Indian-Garage-Co-Men-Sweatshirts-2441638358111175-1.jpg"
Men Cotton Casual Shirt,BEAT LONDON by PEPE JEANS,3.8,10,1699,849,"34,36,38,40,44",shirts/beat-london-by-pepe-jeans/beat-london-by-pepe-jeans-men-blue--white-pure-cotton-slim-fit-checked-casual-shirt/11715224/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11715224/2021/12/15/b068c4b2-9ec0-45a3-846e-50ccd1e858161639566922146-BEAT-LONDON-by-PEPE-JEANS-1871639566921598-1.jpg"
Women Comfort Sandals,Metro,4,4,1690,1690,"EURO36,EURO37,EURO38,EURO39,EURO40,EURO41",heels/metro/metro-women-olive-green-comfort-sandals/15183412/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15183412/2021/8/18/4fb3ecf8-f6af-4f1d-8a56-1b7a2bede70f1629275023137Heels1.jpg"
Solid Sporty Jacket,Quechua By Decathlon,4.2,406,1099,1099,"S,M,L,XL,XXL,3XL",jackets/quechua-by-decathlon/quechua-by-decathlon-men-navy-blue-solid-insulator-sporty-jacket/12941944/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/11/9/0b561850-fc70-41bf-9762-ddbb0c0f8d461604932047234-3.jpg"
Woven Design Banarasi Silk Cotton Saree,PERFECT WEAR,0,0,4499,1199,Onesize,sarees/perfect-wear/perfect-wear-grey--red-woven-design-zari-silk-cotton-banarasi-saree/17971636/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17971636/2022/4/21/0c19b161-af24-4965-8258-ae8d619d649f1650537912338PERFECTWEARWomenMultiSarees1.jpg"
Women Pack of 6 Assorted Hipster Briefs,Bodycare,4.3,133,780,780,"S,M,L,XL",briefs/bodycare/bodycare-women-pack-of-6-assorted-hipster-briefs-3700d-6pcs/11669924/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2020/3/7/1f827fee-29f3-4064-a64c-ac2eb90bc22e1583537087362-1.jpg"
Sheath Midi Dress,JC Collection,0,0,6299,4724,"S,M,L,XL,XXL",dresses/jc-collection/jc-collection-purple-sheath-midi-dress/17426020/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17426020/2022/3/8/7cf59202-c1b5-4a66-b207-e35311848f341646713570264JCCollectionPurpleSheathMidiDress1.jpg"
Solid Track Pant,Puma,0,0,2999,1349,"XS,S,M,L,XL,XXL",track-pants/puma/puma-men-green-solid-track-pant/17002986/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17002986/2022/2/1/310862ca-44dd-4dae-8980-17aa4518d5791643702472756TrackPants1.jpg"
